mode,source_name,run_time_sec,wall_time_utc,sample_count,decoded_state,status_text,ground_truth_state,jaw_confidence,jaw_onset_confidence,jaw_active_confidence,jaw_event_label,jaw_hold_active,hand_left_confidence,hand_right_confidence,hand_prediction,hand_state,hand_ready,hand_enabled,jaw_enabled,stale_stream
REPLAY,LR-2-27-26-(01).csv,0.0923004150390625,2026-04-12T00:19:42.445888+00:00,24,NEUTRAL,hand calibrating (1.9s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.192626953125,2026-04-12T00:19:42.446061+00:00,49,NEUTRAL,hand calibrating (1.8s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.2929534912109375,2026-04-12T00:19:42.446219+00:00,74,NEUTRAL,hand calibrating (1.7s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.393280029296875,2026-04-12T00:19:42.446391+00:00,99,NEUTRAL,hand calibrating (1.6s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.4936065673828125,2026-04-12T00:19:42.446541+00:00,124,NEUTRAL,hand calibrating (1.5s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.59393310546875,2026-04-12T00:19:42.446687+00:00,149,NEUTRAL,hand calibrating (1.4s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.6942596435546875,2026-04-12T00:19:42.446834+00:00,174,NEUTRAL,hand calibrating (1.3s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.794586181640625,2026-04-12T00:19:42.446990+00:00,199,NEUTRAL,hand calibrating (1.2s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.8949127197265625,2026-04-12T00:19:42.447153+00:00,224,NEUTRAL,hand calibrating (1.1s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,0.9952392578125,2026-04-12T00:19:42.450489+00:00,249,NEUTRAL,hand calibrating (1.0s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.0955657958984375,2026-04-12T00:19:42.453186+00:00,274,NEUTRAL,hand calibrating (0.9s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.195892333984375,2026-04-12T00:19:42.456955+00:00,299,NEUTRAL,hand calibrating (0.8s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.292205810546875,2026-04-12T00:19:42.459743+00:00,323,NEUTRAL,hand calibrating (0.7s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.3925323486328125,2026-04-12T00:19:42.462315+00:00,348,NEUTRAL,hand calibrating (0.6s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.49285888671875,2026-04-12T00:19:42.465425+00:00,373,NEUTRAL,hand calibrating (0.5s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.5931854248046875,2026-04-12T00:19:42.468177+00:00,398,NEUTRAL,hand calibrating (0.4s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.693511962890625,2026-04-12T00:19:42.470828+00:00,423,NEUTRAL,hand calibrating (0.3s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.7938385009765625,2026-04-12T00:19:42.473361+00:00,448,NEUTRAL,hand calibrating (0.2s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.8941650390625,2026-04-12T00:19:42.476822+00:00,473,NEUTRAL,hand calibrating (0.1s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,1.9944915771484375,2026-04-12T00:19:42.479633+00:00,498,NEUTRAL,hand calibrating (0.0s),REST,0.0,0.0,0.0,DISABLED,False,0.0,0.0,NEUTRAL,NEUTRAL,False,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.094818115234375,2026-04-12T00:19:42.488374+00:00,523,RIGHT,RIGHT,REST,0.0,0.0,0.0,DISABLED,False,1.0,2.3811773213419555e-39,LEFT,RIGHT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.1951446533203125,2026-04-12T00:19:42.495482+00:00,548,RIGHT,RIGHT,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.7805880802284064e-23,LEFT,RIGHT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.29547119140625,2026-04-12T00:19:42.502729+00:00,573,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.3957977294921875,2026-04-12T00:19:42.510054+00:00,598,LEFT,LEFT,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,LEFT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.4921112060546875,2026-04-12T00:19:42.515850+00:00,622,LEFT,LEFT,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,LEFT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.592437744140625,2026-04-12T00:19:42.520625+00:00,647,LEFT,LEFT,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,LEFT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.6927642822265625,2026-04-12T00:19:42.526270+00:00,672,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999920252036,7.974796389828458e-09,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.7930908203125,2026-04-12T00:19:42.531052+00:00,697,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9991031294741599,0.0008968705258400617,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.8934173583984375,2026-04-12T00:19:42.536679+00:00,722,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,2.993743896484375,2026-04-12T00:19:42.541357+00:00,747,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,3.1334273509209254e-08,0.9999999686657265,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.0940704345703125,2026-04-12T00:19:42.546945+00:00,772,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999318265,6.817343223880819e-11,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.19439697265625,2026-04-12T00:19:42.551472+00:00,797,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999991167982,8.832018818992475e-10,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.2947235107421875,2026-04-12T00:19:42.556630+00:00,822,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,3.458375308351691e-08,0.9999999654162469,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.395050048828125,2026-04-12T00:19:42.561126+00:00,847,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0180274512272547e-08,0.9999999898197255,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.4953765869140625,2026-04-12T00:19:42.566641+00:00,872,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,3.2543222827641216e-07,0.9999996745677717,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.595703125,2026-04-12T00:19:42.571616+00:00,897,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,5.344613640545504e-13,0.9999999999994655,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.6920166015625,2026-04-12T00:19:42.577241+00:00,921,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.7923431396484375,2026-04-12T00:19:42.582091+00:00,946,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,4.844240120149834e-09,0.9999999951557599,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.892669677734375,2026-04-12T00:19:42.587407+00:00,971,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999994859,5.141808707120347e-13,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,3.9929962158203125,2026-04-12T00:19:42.591951+00:00,996,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.7529245962905663e-35,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.09332275390625,2026-04-12T00:19:42.597406+00:00,1021,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.5864896649577958e-44,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.1936492919921875,2026-04-12T00:19:42.602011+00:00,1046,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.094907781404631e-39,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.293975830078125,2026-04-12T00:19:42.608367+00:00,1071,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.0568450746322792e-26,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.3943023681640625,2026-04-12T00:19:42.613790+00:00,1096,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999975306681,2.4693318695293996e-09,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.49462890625,2026-04-12T00:19:42.618481+00:00,1121,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,2.708944180085382e-14,0.9999999999999729,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.5949554443359375,2026-04-12T00:19:42.623639+00:00,1146,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.695281982421875,2026-04-12T00:19:42.628245+00:00,1171,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.7956085205078125,2026-04-12T00:19:42.633488+00:00,1196,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0019354623455458686,0.9980645376544541,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.89593505859375,2026-04-12T00:19:42.638162+00:00,1221,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999909287,9.071267073281619e-12,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,4.99224853515625,2026-04-12T00:19:42.642801+00:00,1245,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,5.187624360533354e-18,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.0925750732421875,2026-04-12T00:19:42.648051+00:00,1270,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,6.675826954720319e-20,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.192901611328125,2026-04-12T00:19:42.652707+00:00,1295,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,4.828947664718729e-28,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.2932281494140625,2026-04-12T00:19:42.657589+00:00,1320,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,4.732753126703881e-35,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.3935546875,2026-04-12T00:19:42.662548+00:00,1345,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,2.714930028153508e-36,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.4938812255859375,2026-04-12T00:19:42.669293+00:00,1370,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.378144328748428e-34,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.594207763671875,2026-04-12T00:19:42.675160+00:00,1395,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.4438512601909225e-28,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.6945343017578125,2026-04-12T00:19:42.680402+00:00,1420,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,7.255760702644103e-20,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.79486083984375,2026-04-12T00:19:42.686269+00:00,1445,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.999999999929897,7.010298189516765e-11,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.8951873779296875,2026-04-12T00:19:42.691172+00:00,1470,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999826519299,1.7348070136422624e-08,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,5.995513916015625,2026-04-12T00:19:42.696231+00:00,1495,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9998618557505912,0.00013814424940880276,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.0958404541015625,2026-04-12T00:19:42.700923+00:00,1520,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.00040168745088653424,0.9995983125491135,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.1921539306640625,2026-04-12T00:19:42.706187+00:00,1544,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,3.197442310920451e-14,0.999999999999968,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.29248046875,2026-04-12T00:19:42.711010+00:00,1569,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.308753105888627e-11,0.9999999999869125,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.3928070068359375,2026-04-12T00:19:42.716352+00:00,1594,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.7882107581835945,0.21178924181640543,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.493133544921875,2026-04-12T00:19:42.721431+00:00,1619,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999981584,1.841635823703203e-12,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.5934600830078125,2026-04-12T00:19:42.726455+00:00,1644,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.999999999942848,5.7151967413304776e-11,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.69378662109375,2026-04-12T00:19:42.731812+00:00,1669,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999778022663526,2.2197733647420153e-05,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.7941131591796875,2026-04-12T00:19:42.737355+00:00,1694,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999965664201489,3.4335798510554967e-06,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.894439697265625,2026-04-12T00:19:42.742069+00:00,1719,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999984922240742,1.5077759258337676e-06,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,6.9947662353515625,2026-04-12T00:19:42.747343+00:00,1744,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.999984898537246,1.5101462753978679e-05,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.0950927734375,2026-04-12T00:19:42.752160+00:00,1769,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,4.5797551850856877e-07,0.9999995420244815,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.1954193115234375,2026-04-12T00:19:42.757135+00:00,1794,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.295745849609375,2026-04-12T00:19:42.762179+00:00,1819,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.392059326171875,2026-04-12T00:19:42.767000+00:00,1843,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.4923858642578125,2026-04-12T00:19:42.772828+00:00,1868,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,3.0902109759978202e-09,0.999999996909789,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.59271240234375,2026-04-12T00:19:42.777809+00:00,1893,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0006996529390872475,0.9993003470609128,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.6930389404296875,2026-04-12T00:19:42.783157+00:00,1918,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0030041273632022136,0.9969958726367978,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.793365478515625,2026-04-12T00:19:42.792800+00:00,1943,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.7396528745328155e-06,0.9999982603471255,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.8936920166015625,2026-04-12T00:19:42.798833+00:00,1968,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,6.195755020144134e-11,0.9999999999380424,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,7.9940185546875,2026-04-12T00:19:42.803945+00:00,1993,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,2.986721980846596e-12,0.9999999999970133,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.094345092773438,2026-04-12T00:19:42.809183+00:00,2018,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.194671630859375,2026-04-12T00:19:42.814054+00:00,2043,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.294998168945312,2026-04-12T00:19:42.819159+00:00,2068,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.39532470703125,2026-04-12T00:19:42.824412+00:00,2093,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.323112197582077e-08,0.999999986768878,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.495651245117188,2026-04-12T00:19:42.830270+00:00,2118,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999645714388548,3.542856114525947e-05,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.595977783203125,2026-04-12T00:19:42.836160+00:00,2143,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999240358,7.596424565490445e-11,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.692291259765625,2026-04-12T00:19:42.842237+00:00,2167,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999894419952,1.0558004850441246e-08,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.792617797851562,2026-04-12T00:19:42.848271+00:00,2192,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.003926571240914445,0.9960734287590856,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.8929443359375,2026-04-12T00:19:42.854473+00:00,2217,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,8.993270874023438,2026-04-12T00:19:42.860193+00:00,2242,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.093597412109375,2026-04-12T00:19:42.865117+00:00,2267,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.00014246575557397279,0.999857534244426,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.193923950195312,2026-04-12T00:19:42.870138+00:00,2292,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.088392077503476e-17,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.29425048828125,2026-04-12T00:19:42.874966+00:00,2317,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,3.355956354982169e-20,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.394577026367188,2026-04-12T00:19:42.880358+00:00,2342,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999993485456439,6.514543560975482e-07,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.494903564453125,2026-04-12T00:19:42.887882+00:00,2367,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0024757789975898836,0.9975242210024101,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.595230102539062,2026-04-12T00:19:42.894090+00:00,2392,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.10076362180384069,0.8992363781961593,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.695556640625,2026-04-12T00:19:42.899482+00:00,2417,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9921458703366837,0.007854129663316316,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.795883178710938,2026-04-12T00:19:42.908037+00:00,2442,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.7237215783616477e-06,0.9999982762784216,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.892196655273438,2026-04-12T00:19:42.915680+00:00,2466,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,9.992523193359375,2026-04-12T00:19:42.923706+00:00,2491,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.092849731445312,2026-04-12T00:19:42.931359+00:00,2516,LEFT,LEFT,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,LEFT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.19317626953125,2026-04-12T00:19:42.936501+00:00,2541,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.293502807617188,2026-04-12T00:19:42.944249+00:00,2566,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.0,1.0,RIGHT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.393829345703125,2026-04-12T00:19:42.957049+00:00,2591,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999978047894001,2.195210599894482e-06,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.494155883789062,2026-04-12T00:19:42.963391+00:00,2616,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999986928,1.3071706466996208e-12,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.594482421875,2026-04-12T00:19:42.971694+00:00,2641,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,0.9999999999999869,1.3082197940652227e-14,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.694808959960938,2026-04-12T00:19:42.976837+00:00,2666,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.6489590376757584e-25,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.795135498046875,2026-04-12T00:19:42.983212+00:00,2691,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,2.888740118713044e-32,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.895462036132812,2026-04-12T00:19:42.992330+00:00,2716,LEFT,LEFT,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.604061004124045e-48,LEFT,LEFT,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,10.99578857421875,2026-04-12T00:19:42.997437+00:00,2741,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.3257949153048422e-51,LEFT,NEUTRAL,True,True,False,False
REPLAY,LR-2-27-26-(01).csv,11.09210205078125,2026-04-12T00:19:43.003245+00:00,2765,NEUTRAL,tracking,REST,0.0,0.0,0.0,DISABLED,False,1.0,1.8097493439902464e-43,LEFT,NEUTRAL,True,True,False,False
