run_time_sec,event_time_sec,event_time_relative_sec,predicted_class,accepted,source,confidence,left_confidence,right_confidence,jaw_confidence,peak_value,peak_prominence,assigned_block_id,assigned_side,inside_marker_block,ground_truth_state,notes
163.7770538330078,163.7770538330078,0.9029388427734375,,False,lr_event,0.5594392238994521,0.4405607761005479,0.5594392238994521,,0.5287622900762541,0.20063671565918617,5,RIGHT,yes,RIGHT,direction_confidence_low
164.8043975830078,164.8043975830078,1.9302825927734375,RIGHT,True,lr_event,0.763535852062947,0.23646414793705295,0.763535852062947,,0.782726526092417,0.39860649089516786,5,RIGHT,yes,RIGHT,
165.8718719482422,165.8718719482422,2.9977569580078125,RIGHT,True,lr_event,0.6926750536037506,0.3073249463962494,0.6926750536037506,,0.824845044078162,0.5572592443622506,5,RIGHT,yes,RIGHT,
167.3607177734375,167.3607177734375,4.486602783203125,RIGHT,True,lr_event,0.9561291467492176,0.04387085325078244,0.9561291467492176,,0.782087859456213,0.5000778218036178,5,RIGHT,yes,RIGHT,
168.19142150878906,168.19142150878906,5.3173065185546875,RIGHT,True,lr_event,0.7195203970838095,0.28047960291619045,0.7195203970838095,,0.7296301994551179,0.41274068307813516,5,RIGHT,yes,RIGHT,
168.98199462890625,168.98199462890625,6.107879638671875,RIGHT,True,lr_event,0.9303297978708351,0.06967020212916486,0.9303297978708351,,0.7145800729296174,0.31605889974588874,5,RIGHT,yes,RIGHT,
170.59925842285156,170.59925842285156,7.7251434326171875,,False,lr_event,0.510619586832596,0.489380413167404,0.510619586832596,,0.660010527406907,0.32690062888067095,5,RIGHT,yes,RIGHT,direction_confidence_low
171.61456298828125,171.61456298828125,8.740447998046875,,False,lr_event,0.5385713325558705,0.5385713325558705,0.4614286674441294,,0.6881107649904198,0.30781370244521444,5,RIGHT,yes,RIGHT,direction_confidence_low
183.79420471191406,183.79420471191406,1.091552734375,LEFT,True,lr_event,0.8113407948080003,0.8113407948080003,0.1886592051919997,,0.7174494490355517,0.3459596328901692,6,LEFT,yes,LEFT,
185.40745544433594,185.40745544433594,2.704803466796875,LEFT,True,lr_event,0.7700972908914,0.7700972908914,0.22990270910859997,,0.8282053796541461,0.6173219214434017,6,LEFT,yes,LEFT,
186.4428253173828,186.4428253173828,3.74017333984375,,False,lr_event,0.5824913841437789,0.5824913841437789,0.41750861585622107,,0.4892877454567776,0.11791889879319356,6,LEFT,yes,LEFT,direction_confidence_low
187.20530700683594,187.20530700683594,4.502655029296875,,False,lr_event,0.513480540055413,0.513480540055413,0.48651945994458706,,0.6548870275330403,0.41590023517042785,6,LEFT,yes,LEFT,direction_confidence_low
187.99989318847656,187.99989318847656,5.2972412109375,LEFT,True,lr_event,0.6646334883816118,0.6646334883816118,0.33536651161838815,,0.5708323297807495,0.32739233922443023,6,LEFT,yes,LEFT,
188.86671447753906,188.86671447753906,6.1640625,LEFT,True,lr_event,0.6478287147335833,0.6478287147335833,0.35217128526641667,,0.5649903337797954,0.24525725607221854,6,LEFT,yes,LEFT,
190.55621337890625,190.55621337890625,7.8535614013671875,LEFT,True,lr_event,0.9723576328070727,0.9723576328070727,0.02764236719292738,,0.3781546597980512,0.1371382618522835,6,LEFT,yes,LEFT,
197.85597229003906,197.85597229003906,0.9109649658203125,LEFT,True,lr_event,0.8134301667983733,0.8134301667983733,0.18656983320162668,,0.6191308870267018,0.18970471967630997,7,RIGHT,yes,RIGHT,
199.03982543945312,199.03982543945312,2.094818115234375,,False,lr_event,0.5630317876357499,0.4369682123642501,0.5630317876357499,,0.8075623684843506,0.5238249236863363,7,RIGHT,yes,RIGHT,direction_confidence_low
200.19960021972656,200.19960021972656,3.2545928955078125,RIGHT,True,lr_event,0.8370492941851709,0.16295070581482907,0.8370492941851709,,0.5487364490572851,0.12773182688954615,7,RIGHT,yes,RIGHT,
201.55601501464844,201.55601501464844,4.6110076904296875,RIGHT,True,lr_event,0.6210321794865465,0.37896782051345346,0.6210321794865465,,0.46148962597794196,0.18135059067889703,7,RIGHT,yes,RIGHT,
202.42283630371094,202.42283630371094,5.4778289794921875,RIGHT,True,lr_event,0.8248532773175457,0.17514672268245435,0.8248532773175457,,0.7164246259342248,0.46849265081989516,7,RIGHT,yes,RIGHT,
203.863525390625,203.863525390625,6.91851806640625,RIGHT,True,lr_event,0.8158279342913928,0.18417206570860722,0.8158279342913928,,0.5908959202731521,0.2678353452494406,7,RIGHT,yes,RIGHT,
204.89488220214844,204.89488220214844,7.9498748779296875,RIGHT,True,lr_event,0.6495807941419551,0.35041920585804487,0.6495807941419551,,0.5825634469556676,0.23422248977934595,7,RIGHT,yes,RIGHT,
205.76170349121094,205.76170349121094,8.816696166992188,RIGHT,True,lr_event,0.7037160520928133,0.2962839479071867,0.7037160520928133,,0.6662143326466189,0.3624921417546308,7,RIGHT,yes,RIGHT,
223.92080688476562,223.92080688476562,1.308258056640625,,False,lr_event,0.5461078162241196,0.45389218377588036,0.5461078162241196,,0.6147955556466425,0.38796235612208674,8,LEFT,yes,LEFT,direction_confidence_low
225.20498657226562,225.20498657226562,2.592437744140625,,False,lr_event,0.5425686459599678,0.4574313540400322,0.5425686459599678,,0.322348010433139,0.13204400406164793,8,LEFT,yes,LEFT,direction_confidence_low
226.34469604492188,226.34469604492188,3.732147216796875,LEFT,True,lr_event,0.8941277563520175,0.8941277563520175,0.10587224364798255,,0.6232148516431382,0.3115281280958185,8,LEFT,yes,LEFT,
228.57595825195312,228.57595825195312,5.963409423828125,LEFT,True,lr_event,0.9679080506563611,0.9679080506563611,0.032091949343638876,,0.8092212607387496,0.5384496553792493,8,LEFT,yes,LEFT,
229.8360595703125,229.8360595703125,7.2235107421875,,False,lr_event,0.5434265327912267,0.5434265327912267,0.45657346720877334,,0.5255261880192706,0.24981256787865413,8,LEFT,yes,LEFT,direction_confidence_low
237.35653686523438,237.35653686523438,1.4246368408203125,,False,lr_event,0.5811980985546596,0.41880190144534035,0.5811980985546596,,0.6329373560489443,0.3686628819641916,9,RIGHT,yes,RIGHT,direction_confidence_low
238.39993286132812,238.39993286132812,2.4680328369140625,RIGHT,True,lr_event,0.7627547908017349,0.23724520919826508,0.7627547908017349,,0.5338579247934496,0.24311374626489146,9,RIGHT,yes,RIGHT,
240.10548400878906,240.10548400878906,4.173583984375,RIGHT,True,lr_event,0.6512102594474622,0.34878974055253775,0.6512102594474622,,0.6010310155910067,0.28968900056540564,9,RIGHT,yes,RIGHT,
240.88803100585938,240.88803100585938,4.9561309814453125,RIGHT,True,lr_event,0.6966220520544535,0.3033779479455465,0.6966220520544535,,0.7261313071410789,0.40669900380960666,9,RIGHT,yes,RIGHT,
241.75485229492188,241.75485229492188,5.8229522705078125,LEFT,True,lr_event,0.6575914484169896,0.6575914484169896,0.3424085515830104,,0.7412146988497925,0.42851494547911717,9,RIGHT,yes,RIGHT,
242.5494384765625,242.5494384765625,6.6175384521484375,,False,lr_event,0.512362294672295,0.487637705327705,0.512362294672295,,0.5240808911093657,0.07478377340067455,9,RIGHT,yes,RIGHT,direction_confidence_low
243.3841552734375,243.3841552734375,7.4522552490234375,RIGHT,True,lr_event,0.8190576149834008,0.1809423850165992,0.8190576149834008,,0.6709030569854408,0.33813113389727595,9,RIGHT,yes,RIGHT,
244.85694885253906,244.85694885253906,8.925048828125,RIGHT,True,lr_event,0.9983692943374436,0.0016307056625564087,0.9983692943374436,,0.5335819940330297,0.18461402928411186,9,RIGHT,yes,RIGHT,
250.607666015625,250.607666015625,,JAW,True,jaw_trigger,0.7412717553362272,0.05086731970841696,0.949132680291583,0.7412717553362272,,,,,,REST,binary_crossing
251.31396484375,251.31396484375,251.31396484375,LEFT,True,lr_event,0.9999999900990914,0.9999999900990914,9.900908644396682e-09,,1.4802068630262615,0.916944942877386,,,no,REST,
252.790771484375,252.790771484375,252.790771484375,LEFT,True,lr_event,0.6846485632964988,0.6846485632964988,0.3153514367035012,,2.625689796204361,2.5024492174390125,,,no,REST,
257.86729431152344,257.86729431152344,257.86729431152344,RIGHT,True,lr_event,0.7637216500225306,0.23627834997746944,0.7637216500225306,,1.5947826237052234,1.3514141370908905,,,no,REST,
262.04087829589844,262.04087829589844,1.92626953125,LEFT,True,lr_event,0.848355130799443,0.848355130799443,0.15164486920055692,,0.7880576160643934,0.5389027966539028,10,LEFT,yes,LEFT,
262.96388244628906,262.96388244628906,2.849273681640625,LEFT,True,lr_event,0.7759975507079209,0.7759975507079209,0.22400244929207908,,0.6903188256897366,0.3290453537120201,10,LEFT,yes,LEFT,
264.41661071777344,264.41661071777344,4.302001953125,LEFT,True,lr_event,0.6205957922688714,0.6205957922688714,0.37940420773112854,,0.5344681298232099,0.2281370515626126,10,LEFT,yes,LEFT,
265.27540588378906,265.27540588378906,5.160797119140625,LEFT,True,lr_event,0.8694119367705748,0.8694119367705748,0.13058806322942523,,0.43314885017651006,0.15518121955066755,10,LEFT,yes,LEFT,
267.38226318359375,267.38226318359375,7.2676544189453125,LEFT,True,lr_event,0.9778463975960168,0.9778463975960168,0.022153602403983272,,0.7078497019804553,0.3898598832296547,10,LEFT,yes,LEFT,
273.9396057128906,273.9396057128906,0.7584686279296875,RIGHT,True,lr_event,0.9386615385527204,0.06133846144727961,0.9386615385527204,,0.818646599061952,0.5156081404310031,11,RIGHT,yes,RIGHT,
275.31207275390625,275.31207275390625,2.1309356689453125,,False,lr_event,0.5457274570592472,0.5457274570592472,0.4542725429407528,,0.6194899159875052,0.3037354966683192,11,RIGHT,yes,RIGHT,direction_confidence_low
276.1949462890625,276.1949462890625,3.0138092041015625,RIGHT,True,lr_event,0.771704529710984,0.22829547028901598,0.771704529710984,,0.5652313575300674,0.210836084462247,11,RIGHT,yes,RIGHT,
277.0938720703125,277.0938720703125,3.9127349853515625,,False,lr_event,0.545260730264227,0.545260730264227,0.45473926973577306,,0.49341380670110224,0.2883595872015282,11,RIGHT,yes,RIGHT,direction_confidence_low
278.4984436035156,278.4984436035156,5.3173065185546875,,False,lr_event,0.5988513838902823,0.5988513838902823,0.4011486161097177,,0.5528029264849443,0.28251410798037985,11,RIGHT,yes,RIGHT,direction_confidence_low
279.45355224609375,279.45355224609375,6.2724151611328125,,False,lr_event,0.5660787497397503,0.5660787497397503,0.43392125026024975,,0.4477483966857298,0.14422587687970345,11,RIGHT,yes,RIGHT,direction_confidence_low
280.3283996582031,280.3283996582031,7.1472625732421875,,False,lr_event,0.5010929965059416,0.49890700349405837,0.5010929965059416,,0.6397313214951769,0.30328871167441274,11,RIGHT,yes,RIGHT,direction_confidence_low
296.9143829345703,296.9143829345703,0.7343902587890625,LEFT,True,lr_event,0.8845461955029501,0.8845461955029501,0.11545380449704992,,0.7067422751498643,0.4001503886953077,12,LEFT,yes,LEFT,
298.7724304199219,298.7724304199219,2.592437744140625,,False,lr_event,0.5390862193070802,0.5390862193070802,0.4609137806929197,,0.38814636861500795,0.18265229519271015,12,LEFT,yes,LEFT,direction_confidence_low
299.5228729248047,299.5228729248047,3.3428802490234375,LEFT,True,lr_event,0.8291830782571353,0.8291830782571353,0.17081692174286467,,0.46501059821526575,0.23156186259952358,12,LEFT,yes,LEFT,
300.9354705810547,300.9354705810547,4.7554779052734375,LEFT,True,lr_event,0.7085223251688659,0.7085223251688659,0.2914776748311341,,0.7261587856689583,0.47287076287167434,12,LEFT,yes,LEFT,
303.25502014160156,303.25502014160156,7.0750274658203125,LEFT,True,lr_event,0.8727892351092588,0.8727892351092588,0.12721076489074123,,0.7283656370546839,0.5278658717761889,12,LEFT,yes,LEFT,
304.6395263671875,304.6395263671875,8.45953369140625,LEFT,True,lr_event,0.9166793193213693,0.9166793193213693,0.08332068067863073,,0.2996810192283679,0.12557751734371855,12,LEFT,yes,LEFT,
305.3979949951172,305.3979949951172,9.218002319335938,LEFT,True,lr_event,0.7422073137050371,0.7422073137050371,0.2577926862949629,,0.513948888319273,0.29512637458588653,12,LEFT,yes,LEFT,
311.9834289550781,311.9834289550781,0.5899200439453125,,False,lr_event,0.5919907709145016,0.5919907709145016,0.40800922908549836,,0.6560710147782577,0.4693604329867006,13,RIGHT,yes,RIGHT,direction_confidence_low
313.35589599609375,313.35589599609375,1.9623870849609375,LEFT,True,lr_event,0.6636424763196351,0.6636424763196351,0.3363575236803648,,0.5182956218844248,0.3163237781468273,13,RIGHT,yes,RIGHT,
314.23475646972656,314.23475646972656,2.84124755859375,,False,lr_event,0.5158511120441505,0.5158511120441505,0.4841488879558495,,0.5066981445682169,0.2890776453246363,13,RIGHT,yes,RIGHT,direction_confidence_low
315.18585205078125,315.18585205078125,3.7923431396484375,RIGHT,True,lr_event,0.8608504732085985,0.13914952679140147,0.8608504732085985,,0.5531962847783846,0.3792788060524014,13,RIGHT,yes,RIGHT,
316.4339141845703,316.4339141845703,5.0404052734375,RIGHT,True,lr_event,0.8458444057112031,0.15415559428879688,0.8458444057112031,,0.464055236085504,0.16467019097816082,13,RIGHT,yes,RIGHT,
317.78631591796875,317.78631591796875,6.3928070068359375,RIGHT,True,lr_event,0.8540581182054857,0.14594188179451428,0.8540581182054857,,0.5238151028127034,0.2856118970931414,13,RIGHT,yes,RIGHT,
318.60096740722656,318.60096740722656,7.20745849609375,RIGHT,True,lr_event,0.812539086024678,0.18746091397532205,0.812539086024678,,0.2790807912632895,0.09953569416608529,13,RIGHT,yes,RIGHT,
334.9220886230469,334.9220886230469,0.6220245361328125,LEFT,True,lr_event,0.8388205817784202,0.8388205817784202,0.16117941822157975,,0.3509198114978917,0.10609589567886618,14,LEFT,yes,LEFT,
336.4470520019531,336.4470520019531,2.1469879150390625,,False,lr_event,0.5567124200379382,0.4432875799620618,0.5567124200379382,,0.44856038903860934,0.1759020446680048,14,LEFT,yes,LEFT,direction_confidence_low
337.8997802734375,337.8997802734375,3.5997161865234375,LEFT,True,lr_event,0.8092573225410713,0.8092573225410713,0.19074267745892864,,0.6265353452993726,0.36338574165581355,14,LEFT,yes,LEFT,
339.5451354980469,339.5451354980469,5.2450714111328125,LEFT,True,lr_event,0.9006584868484453,0.9006584868484453,0.09934151315155466,,0.44426120401135716,0.1764435924349732,14,LEFT,yes,LEFT,
347.06561279296875,347.06561279296875,0.7384033203125,LEFT,True,lr_event,0.6337987986146097,0.6337987986146097,0.36620120138539025,,0.6435594124760241,0.2680628493347793,15,RIGHT,yes,RIGHT,
347.9805908203125,347.9805908203125,1.65338134765625,LEFT,True,lr_event,0.6246112481961872,0.6246112481961872,0.37538875180381276,,0.5248603245171767,0.25460814079714095,15,RIGHT,yes,RIGHT,
349.67811584472656,349.67811584472656,3.3509063720703125,RIGHT,True,lr_event,0.699361461634625,0.300638538365375,0.699361461634625,,0.6202313763029212,0.2411217198023622,15,RIGHT,yes,RIGHT,
350.4325714111328,350.4325714111328,4.1053619384765625,,False,lr_event,0.5572702936113039,0.44272970638869613,0.5572702936113039,,0.6259346169827235,0.2627556415872161,15,RIGHT,yes,RIGHT,direction_confidence_low
351.2953796386719,351.2953796386719,4.968170166015625,LEFT,True,lr_event,0.7042688349183739,0.7042688349183739,0.29573116508162606,,0.7747103691923602,0.5081462016227359,15,RIGHT,yes,RIGHT,
352.11805725097656,352.11805725097656,5.7908477783203125,RIGHT,True,lr_event,0.9627125508709188,0.03728744912908122,0.9627125508709188,,0.55676556359498,0.21036191205296084,15,RIGHT,yes,RIGHT,
353.64703369140625,353.64703369140625,7.31982421875,LEFT,True,lr_event,0.7731670855910158,0.7731670855910158,0.22683291440898423,,0.6242851600625449,0.3436574875518879,15,RIGHT,yes,RIGHT,
369.71131896972656,369.71131896972656,0.5417633056640625,RIGHT,True,lr_event,0.9205601790937068,0.0794398209062932,0.9205601790937068,,0.6372488637606555,0.3989160446003192,16,LEFT,yes,LEFT,
371.1279296875,371.1279296875,1.9583740234375,LEFT,True,lr_event,0.9728095305969587,0.9728095305969587,0.027190469403041293,,0.6145453236308158,0.37730700218659274,16,LEFT,yes,LEFT,
372.9659118652344,372.9659118652344,3.796356201171875,LEFT,True,lr_event,0.7064422033130155,0.7064422033130155,0.2935577966869845,,0.4481382892743021,0.15726817993305653,16,LEFT,yes,LEFT,
373.9651641845703,373.9651641845703,4.7956085205078125,LEFT,True,lr_event,0.836312029715918,0.836312029715918,0.16368797028408202,,0.3778662934281211,0.12780587048546943,16,LEFT,yes,LEFT,
375.0326385498047,375.0326385498047,5.8630828857421875,RIGHT,True,lr_event,0.8159051128407614,0.1840948871592386,0.8159051128407614,,0.3694223915199266,0.0671587043822453,16,LEFT,yes,LEFT,
375.87939453125,375.87939453125,6.7098388671875,RIGHT,True,lr_event,0.6368941530779211,0.3631058469220789,0.6368941530779211,,0.613562631797138,0.37062420247308825,16,LEFT,yes,LEFT,
383.55638122558594,383.55638122558594,1.1276702880859375,RIGHT,True,lr_event,0.788547733152085,0.21145226684791496,0.788547733152085,,0.5363128869823216,0.331663678176254,17,RIGHT,yes,RIGHT,
384.5877380371094,384.5877380371094,2.159027099609375,LEFT,True,lr_event,0.6000812936721451,0.6000812936721451,0.3999187063278549,,0.35009538217062186,0.09040082649131537,17,RIGHT,yes,RIGHT,
385.67527770996094,385.67527770996094,3.2465667724609375,,False,lr_event,0.5829337758343963,0.5829337758343963,0.4170662241656037,,0.5314368062220731,0.298912679362539,17,RIGHT,yes,RIGHT,direction_confidence_low
388.0349578857422,388.0349578857422,5.6062469482421875,RIGHT,True,lr_event,0.705019268589561,0.294980731410439,0.705019268589561,,0.5931135581678805,0.3768074336244933,17,RIGHT,yes,RIGHT,
389.427490234375,389.427490234375,6.998779296875,RIGHT,True,lr_event,0.7798640944091052,0.2201359055908948,0.7798640944091052,,0.4574837473117744,0.16394728821568932,17,RIGHT,yes,RIGHT,
390.7879180908203,390.7879180908203,8.359207153320312,RIGHT,True,lr_event,0.821059095462998,0.17894090453700195,0.821059095462998,,0.4446739281094126,0.1971218932065275,17,RIGHT,yes,RIGHT,
407.3979797363281,407.3979797363281,0.5738677978515625,,False,lr_event,0.5834235087377307,0.5834235087377307,0.41657649126226926,,0.3940012594733135,0.15717753486538222,18,LEFT,yes,LEFT,direction_confidence_low
409.3242492675781,409.3242492675781,2.5001373291015625,,False,lr_event,0.5743844645563564,0.5743844645563564,0.4256155354436436,,0.4068262235153449,0.20274877647377487,18,LEFT,yes,LEFT,direction_confidence_low
410.2552795410156,410.2552795410156,3.4311676025390625,LEFT,True,lr_event,0.6469253142801529,0.6469253142801529,0.3530746857198471,,0.47558097747284495,0.25210129424067385,18,LEFT,yes,LEFT,
411.1822967529297,411.1822967529297,4.358184814453125,,False,lr_event,0.5062316587587001,0.49376834124129987,0.5062316587587001,,0.3975411638858668,0.07726411960609403,18,LEFT,yes,LEFT,direction_confidence_low
412.37818908691406,412.37818908691406,5.5540771484375,LEFT,True,lr_event,0.6771199394342275,0.6771199394342275,0.3228800605657724,,0.4810910833178845,0.17458458471308563,18,LEFT,yes,LEFT,
413.14869689941406,413.14869689941406,6.3245849609375,LEFT,True,lr_event,0.8392183464530454,0.8392183464530454,0.1607816535469546,,0.5380140527933435,0.2661119947935237,18,LEFT,yes,LEFT,
420.3039855957031,420.3039855957031,0.601959228515625,,False,lr_event,0.5609165336828509,0.5609165336828509,0.4390834663171491,,0.39286639033882564,0.17383117762140116,19,RIGHT,yes,RIGHT,direction_confidence_low
421.8851318359375,421.8851318359375,2.18310546875,RIGHT,True,lr_event,0.7310469024124934,0.26895309758750663,0.7310469024124934,,0.3835311312310532,0.14626342028845593,19,RIGHT,yes,RIGHT,
423.2415466308594,423.2415466308594,3.539520263671875,,False,lr_event,0.5109805047143715,0.5109805047143715,0.4890194952856285,,0.4068406390748398,0.1616303104686977,19,RIGHT,yes,RIGHT,direction_confidence_low
424.65013122558594,424.65013122558594,4.9481048583984375,RIGHT,True,lr_event,0.6741793251568827,0.3258206748431173,0.6741793251568827,,0.34070961359527635,0.06266807450210621,19,RIGHT,yes,RIGHT,
425.4928741455078,425.4928741455078,5.7908477783203125,,False,lr_event,0.5183480943687594,0.4816519056312406,0.5183480943687594,,0.4597703645207895,0.2575974328628351,19,RIGHT,yes,RIGHT,direction_confidence_low
426.94158935546875,426.94158935546875,7.23956298828125,RIGHT,True,lr_event,0.6708530643114936,0.3291469356885064,0.6708530643114936,,0.3374663026072091,0.12865110658184334,19,RIGHT,yes,RIGHT,
445.1087188720703,445.1087188720703,1.7777862548828125,LEFT,True,lr_event,0.6300723481966305,0.6300723481966305,0.3699276518033695,,0.5659167460797142,0.3495955053223113,20,LEFT,yes,LEFT,
446.49322509765625,446.49322509765625,3.16229248046875,LEFT,True,lr_event,0.9677402491445789,0.9677402491445789,0.03225975085542114,,0.5275798940546939,0.19990149119069722,20,LEFT,yes,LEFT,
447.47642517089844,447.47642517089844,4.1454925537109375,LEFT,True,lr_event,0.8764010879515478,0.8764010879515478,0.12359891204845223,,0.32798396371083377,0.09623531555201284,20,LEFT,yes,LEFT,
449.6113739013672,449.6113739013672,6.2804412841796875,,False,lr_event,0.5594680692730543,0.5594680692730543,0.4405319307269458,,0.46911922208122103,0.29685222207408657,20,LEFT,yes,LEFT,direction_confidence_low
450.45411682128906,450.45411682128906,7.1231842041015625,RIGHT,True,lr_event,0.6243811690307509,0.3756188309692491,0.6243811690307509,,0.36324230136247265,0.16546032731062743,20,LEFT,yes,LEFT,
451.35304260253906,451.35304260253906,8.022109985351562,RIGHT,True,lr_event,0.6372592390144822,0.3627407609855178,0.6372592390144822,,0.48014384899947754,0.2646231205752968,20,LEFT,yes,LEFT,
456.8870544433594,456.8870544433594,0.0963134765625,,False,lr_event,0.5262555036788095,0.47374449632119053,0.5262555036788095,,0.40178364098193314,0.05878929561169416,21,RIGHT,yes,RIGHT,direction_confidence_low
457.70973205566406,457.70973205566406,0.9189910888671875,RIGHT,True,lr_event,0.7737569288803052,0.22624307111969477,0.7737569288803052,,0.33579695650413316,0.08230719274668002,21,RIGHT,yes,RIGHT,
458.5083312988281,458.5083312988281,1.71759033203125,RIGHT,True,lr_event,0.8398491938234299,0.16015080617657007,0.8398491938234299,,0.6481376764524814,0.414527016015108,21,RIGHT,yes,RIGHT,
459.9690856933594,459.9690856933594,3.1783447265625,RIGHT,True,lr_event,0.6530753626338872,0.3469246373661128,0.6530753626338872,,0.4620688133783489,0.25034940009248474,21,RIGHT,yes,RIGHT,
