mode,run_time_sec,wall_time_utc,prompt_id,target_class,ground_truth_state,left_confidence,right_confidence,jaw_confidence,direction_prediction,direction_margin,direction_agreed
REPLAY,3.3027496337890625,,,,REST,0.13629367480378318,0.8637063251962168,0.2941803703877558,RIGHT,0.7274126503924336,True
REPLAY,3.403076171875,,,,REST,0.3073033118675984,0.6926966881324016,0.31802327626405813,RIGHT,0.3853933762648032,True
REPLAY,3.5034027099609375,,,,REST,0.829238488553012,0.17076151144698806,0.327820052481837,LEFT,0.6584769771060239,True
REPLAY,3.603729248046875,,,,REST,0.8916967523925811,0.10830324760741891,0.30659963546171276,LEFT,0.7833935047851621,True
REPLAY,3.7040557861328125,,,,REST,0.8394042780132314,0.16059572198676858,0.33901408488130047,LEFT,0.6788085560264627,True
REPLAY,3.80438232421875,,,,REST,0.9262456833854447,0.07375431661455537,0.2877871359557218,LEFT,0.8524913667708893,True
REPLAY,3.9047088623046875,,,,REST,0.9912948006151042,0.00870519938489581,0.29595245005316495,LEFT,0.9825896012302084,True
REPLAY,4.005035400390625,,,,REST,0.9984730459493151,0.001526954050684883,0.31626806593040935,LEFT,0.9969460918986301,True
REPLAY,4.1053619384765625,,,,REST,0.9995332219266629,0.00046677807333705994,0.33077269487494176,LEFT,0.9990664438533259,True
REPLAY,4.2056884765625,,,,REST,0.9996459986230087,0.00035400137699127983,0.31306914212003134,LEFT,0.9992919972460175,True
REPLAY,4.3060150146484375,,,,REST,0.998572013808697,0.0014279861913030422,0.3186287139390971,LEFT,0.997144027617394,True
REPLAY,4.406341552734375,,,,REST,0.9986035673754787,0.0013964326245213112,0.3333436871411384,LEFT,0.9972071347509575,True
REPLAY,4.5066680908203125,,,,REST,0.9905563006873457,0.00944369931265434,0.3175095684774749,LEFT,0.9811126013746914,True
REPLAY,4.60699462890625,,,,REST,0.9504205585886946,0.049579441411305415,0.30392251191157704,LEFT,0.9008411171773891,True
REPLAY,4.7073211669921875,,,,REST,0.9388982356034307,0.06110176439656938,0.32218953743586165,LEFT,0.8777964712068613,True
REPLAY,4.807647705078125,,,,REST,0.9693197524496934,0.030680247550306624,0.2925165744945051,LEFT,0.9386395048993867,True
REPLAY,4.9079742431640625,,,,REST,0.9934405694083459,0.006559430591654127,0.31771849095322224,LEFT,0.9868811388166918,True
REPLAY,5.00830078125,,,,REST,0.9950122534047993,0.004987746595200741,0.31062861207438475,LEFT,0.9900245068095985,True
REPLAY,5.1086273193359375,,,,REST,0.9921721005658425,0.007827899434157463,0.30893402100861167,LEFT,0.984344201131685,True
REPLAY,5.208953857421875,,,,REST,0.9932012505822634,0.0067987494177366705,0.3240858724423541,LEFT,0.9864025011645268,True
REPLAY,5.3092803955078125,,,,REST,0.9916255456405478,0.008374454359452138,0.3214513782657743,LEFT,0.9832510912810957,True
REPLAY,5.40960693359375,,,,REST,0.9876940200439861,0.012305979956013863,0.3213054417774077,LEFT,0.9753880400879722,True
REPLAY,5.5099334716796875,,,,REST,0.9920020030059081,0.00799799699409185,0.35063609378539295,LEFT,0.9840040060118163,True
REPLAY,5.610260009765625,,,,REST,0.9957549614293019,0.004245038570698106,0.3091052641212826,LEFT,0.9915099228586037,True
REPLAY,5.7105865478515625,,,,REST,0.9959233815692713,0.004076618430728668,0.3280116846472475,LEFT,0.9918467631385426,True
REPLAY,5.8109130859375,,,,REST,0.9860840090197706,0.013915990980229467,0.2872415375492591,LEFT,0.9721680180395411,True
REPLAY,5.9112396240234375,,,,REST,0.9540414408468944,0.04595855915310569,0.3113609461324671,LEFT,0.9080828816937887,True
REPLAY,6.011566162109375,,,,REST,0.8883200226886354,0.1116799773113646,0.309109320153648,LEFT,0.7766400453772708,True
REPLAY,6.1118927001953125,,,,REST,0.7955473506457837,0.2044526493542162,0.29937828029554947,LEFT,0.5910947012915675,True
REPLAY,6.21221923828125,,,,REST,0.47688166219809813,0.5231183378019019,0.3177135865263734,RIGHT,0.046236675603803734,False
REPLAY,6.3125457763671875,,,,REST,0.41912780643264713,0.5808721935673529,0.29463592534249095,RIGHT,0.16174438713470574,False
REPLAY,6.412872314453125,,,,REST,0.651378748778976,0.348621251221024,0.3013832793836678,LEFT,0.30275749755795195,True
REPLAY,6.5131988525390625,,,,REST,0.8971691843409249,0.1028308156590752,0.3032905845946905,LEFT,0.7943383686818497,True
REPLAY,6.613525390625,,,,REST,0.9517529215928388,0.04824707840716128,0.29828653024801155,LEFT,0.9035058431856775,True
REPLAY,6.7138519287109375,,,,REST,0.9630284772809148,0.03697152271908518,0.30553294288221144,LEFT,0.9260569545618296,True
REPLAY,6.814178466796875,,,,REST,0.9921260656305895,0.007873934369410498,0.32470151027247685,LEFT,0.9842521312611789,True
REPLAY,6.9145050048828125,,,,REST,0.9963589909525289,0.003641009047471101,0.2912162035989915,LEFT,0.9927179819050578,True
REPLAY,7.01483154296875,,,,REST,0.9894383493367341,0.010561650663265913,0.3017653876692633,LEFT,0.9788766986734683,True
REPLAY,7.1151580810546875,,,,REST,0.6854386648472358,0.3145613351527642,0.2998420771077921,LEFT,0.3708773296944716,True
REPLAY,7.215484619140625,,,,REST,0.07885086327996338,0.9211491367200366,0.2879224737666939,RIGHT,0.8422982734400732,True
REPLAY,7.3158111572265625,,,,REST,0.08203202227765927,0.9179679777223407,0.28907509862444347,RIGHT,0.8359359554446815,True
REPLAY,7.4161376953125,,,,REST,0.09129014340324226,0.9087098565967577,0.2906325233990824,RIGHT,0.8174197131935155,True
REPLAY,7.5164642333984375,,,,REST,0.0854127012293735,0.9145872987706265,0.2910148988201028,RIGHT,0.829174597541253,True
REPLAY,7.616790771484375,,,,REST,0.22910551420511782,0.7708944857948822,0.28700965915040855,RIGHT,0.5417889715897644,True
REPLAY,7.7171173095703125,,,,REST,0.508663934781123,0.49133606521887696,0.31917554227825484,LEFT,0.01732786956224608,False
REPLAY,7.81744384765625,,,,REST,0.5583154857133557,0.4416845142866444,0.30260582588099305,LEFT,0.11663097142671125,False
REPLAY,7.9177703857421875,,,,REST,0.3461356261443276,0.6538643738556724,0.3167202915371271,RIGHT,0.30772874771134484,True
REPLAY,8.018096923828125,,,,REST,0.4844031501952003,0.5155968498047997,0.3024006933453365,RIGHT,0.03119369960959939,False
REPLAY,8.118423461914062,,,,REST,0.9506134196492341,0.04938658035076592,0.29115998748293326,LEFT,0.9012268392984681,True
REPLAY,8.21875,,,,REST,0.9994218362083963,0.000578163791603708,0.29699245291900545,LEFT,0.9988436724167926,True
REPLAY,8.319076538085938,,,,REST,0.9997708422501865,0.00022915774981342637,0.3122812445730405,LEFT,0.9995416845003731,True
REPLAY,8.419403076171875,,,,REST,0.9993271658140325,0.0006728341859674853,0.33768080309694926,LEFT,0.9986543316280649,True
REPLAY,8.519729614257812,,,,REST,0.99850553205723,0.001494467942769944,0.2797355257397849,LEFT,0.99701106411446,True
REPLAY,8.62005615234375,,,,REST,0.9983367404361371,0.0016632595638629412,0.3069799269855633,LEFT,0.9966734808722741,True
REPLAY,8.720382690429688,,,,REST,0.9983800357781911,0.0016199642218088829,0.2749798415726239,LEFT,0.9967600715563822,True
REPLAY,8.820709228515625,,,,REST,0.9970777223363101,0.0029222776636898973,0.29252612981996173,LEFT,0.9941554446726202,True
REPLAY,8.921035766601562,,,,REST,0.9661470773608437,0.033852922639156326,0.27988725059929653,LEFT,0.9322941547216874,True
REPLAY,9.0213623046875,,,,REST,0.8051984480200384,0.1948015519799616,0.34603309689158124,LEFT,0.6103968960400767,True
REPLAY,9.121688842773438,,,,REST,0.489813088872615,0.510186911127385,0.3399567148876118,RIGHT,0.020373822254770024,False
REPLAY,9.222015380859375,,,,REST,0.36927038550854574,0.6307296144914543,0.33244800405568986,RIGHT,0.2614592289829085,True
REPLAY,9.322341918945312,,,,REST,0.34366546365123607,0.6563345363487639,0.2949173940889125,RIGHT,0.31266907269752786,True
REPLAY,9.42266845703125,,,,REST,0.6082706549906165,0.39172934500938345,0.2960416193036398,LEFT,0.21654130998123305,True
REPLAY,9.522994995117188,,,,REST,0.7566459869126992,0.24335401308730076,0.3357443430572896,LEFT,0.5132919738253985,True
REPLAY,9.623321533203125,,,,REST,0.8967127860312841,0.10328721396871586,0.3746322202365655,LEFT,0.7934255720625683,True
REPLAY,9.723648071289062,,,,REST,0.9195865463111469,0.08041345368885314,0.3456928405408428,LEFT,0.8391730926222938,True
REPLAY,9.823974609375,,,,REST,0.8928146596196127,0.10718534038038734,0.33100873470890246,LEFT,0.7856293192392254,True
REPLAY,9.924301147460938,,,,REST,0.7924977938911948,0.20750220610880515,0.348274240855006,LEFT,0.5849955877823896,True
REPLAY,10.024627685546875,,,,REST,0.7149963930903291,0.28500360690967086,0.28034043767876626,LEFT,0.4299927861806583,True
REPLAY,10.124954223632812,,,,REST,0.8489826738536178,0.15101732614638216,0.33534332465048444,LEFT,0.6979653477072356,True
REPLAY,10.22528076171875,,,,REST,0.941014464602002,0.05898553539799799,0.2990351718919736,LEFT,0.882028929204004,True
REPLAY,10.325607299804688,,,,REST,0.9549309516549264,0.04506904834507363,0.28082717393383216,LEFT,0.9098619033098527,True
REPLAY,10.425933837890625,,,,REST,0.9538857630065459,0.04611423699345402,0.2952867579005727,LEFT,0.9077715260130919,True
REPLAY,10.526260375976562,,,,REST,0.9459842011916662,0.05401579880833379,0.3140610965426932,LEFT,0.8919684023833323,True
REPLAY,10.6265869140625,,,,REST,0.9495049740296175,0.050495025970382516,0.3050923733733112,LEFT,0.8990099480592351,True
REPLAY,10.726913452148438,,,,REST,0.899217848086727,0.10078215191327303,0.30542536375082974,LEFT,0.798435696173454,True
REPLAY,10.827239990234375,,,,REST,0.901924951182317,0.09807504881768303,0.307239502054908,LEFT,0.8038499023646339,True
REPLAY,10.927566528320312,,,,REST,0.9791347213725701,0.020865278627429946,0.28610997903159086,LEFT,0.9582694427451401,True
REPLAY,11.02789306640625,,,,REST,0.9939317566999486,0.006068243300051423,0.2975517002550746,LEFT,0.9878635133998972,True
REPLAY,11.128219604492188,,,,REST,0.9936016926255061,0.006398307374493879,0.3132017320222602,LEFT,0.9872033852510123,True
REPLAY,11.228546142578125,,,,REST,0.98759856150157,0.012401438498429987,0.32712962034173576,LEFT,0.97519712300314,True
REPLAY,11.328872680664062,,,,REST,0.977597782117664,0.02240221788233602,0.3063865801790613,LEFT,0.955195564235328,True
REPLAY,11.42919921875,,,,REST,0.9671640055610287,0.03283599443897131,0.32585880705370807,LEFT,0.9343280111220573,True
REPLAY,11.529525756835938,,,,REST,0.9800322552469164,0.019967744753083553,0.30916469355224974,LEFT,0.9600645104938328,True
REPLAY,11.629852294921875,,,,REST,0.9813362560095765,0.018663743990423455,0.296498095839805,LEFT,0.962672512019153,True
REPLAY,11.730178833007812,,,,REST,0.9901731928793828,0.009826807120617237,0.2809941612833555,LEFT,0.9803463857587655,True
REPLAY,11.83050537109375,,,,REST,0.9860151047963279,0.013984895203672113,0.2977916736914885,LEFT,0.9720302095926558,True
REPLAY,11.930831909179688,,,,REST,0.9706075580723207,0.029392441927679366,0.2945657163127917,LEFT,0.9412151161446414,True
REPLAY,12.031158447265625,,,,REST,0.9560501968157155,0.043949803184284514,0.29204069530300836,LEFT,0.9121003936314309,True
REPLAY,12.131484985351562,,,,REST,0.9710833294230367,0.028916670576963375,0.2785145305998207,LEFT,0.9421666588460733,True
REPLAY,12.2318115234375,,,,REST,0.9817995758015281,0.01820042419847193,0.3085164525530051,LEFT,0.9635991516030562,True
REPLAY,12.332138061523438,,,,REST,0.9805566572666263,0.019443342733373677,0.2856492127106055,LEFT,0.9611133145332527,True
REPLAY,12.432464599609375,,,,REST,0.9796320861193576,0.020367913880642383,0.30050874789382565,LEFT,0.9592641722387152,True
REPLAY,12.532791137695312,,,,REST,0.9624279640245366,0.0375720359754634,0.286210781927136,LEFT,0.9248559280490731,True
REPLAY,12.63311767578125,,,,REST,0.9684609146386471,0.03153908536135289,0.3093798437794123,LEFT,0.9369218292772943,True
REPLAY,12.733444213867188,,,,REST,0.9376995595911288,0.06230044040887112,0.30124668312440095,LEFT,0.8753991191822577,True
REPLAY,12.833770751953125,,,,REST,0.8036476140986204,0.1963523859013796,0.3249211204364837,LEFT,0.6072952281972408,True
REPLAY,12.934097290039062,,,,REST,0.8486358955053428,0.1513641044946572,0.31832664125592336,LEFT,0.6972717910106856,True
REPLAY,13.034423828125,,,,REST,0.9087783562828374,0.09122164371716257,0.3073672114596735,LEFT,0.8175567125656749,True
REPLAY,13.134750366210938,,,,REST,0.9631238911474403,0.036876108852559646,0.3066170785820779,LEFT,0.9262477822948807,True
REPLAY,13.235076904296875,,,,REST,0.975779569438977,0.024220430561022913,0.30362372900753776,LEFT,0.9515591388779541,True
REPLAY,13.335403442382812,,,,REST,0.9661013888407418,0.033898611159258185,0.31111517535531286,LEFT,0.9322027776814836,True
REPLAY,13.43572998046875,,,,REST,0.9645705440715907,0.035429455928409265,0.269696895510532,LEFT,0.9291410881431814,True
REPLAY,13.536056518554688,,,,REST,0.9383490319876079,0.0616509680123921,0.30472005247928624,LEFT,0.8766980639752158,True
REPLAY,13.636383056640625,,,,REST,0.9411459697087741,0.05885403029122597,0.2744885924400652,LEFT,0.8822919394175481,True
REPLAY,13.736709594726562,,,,REST,0.9784793814336978,0.02152061856630212,0.28215328726144584,LEFT,0.9569587628673957,True
REPLAY,13.8370361328125,,,,REST,0.9912398207410781,0.008760179258921929,0.3071946363335555,LEFT,0.9824796414821562,True
REPLAY,13.937362670898438,,,,REST,0.9722868431918543,0.02771315680814566,0.30989619577787053,LEFT,0.9445736863837086,True
REPLAY,14.037689208984375,,,,REST,0.865752025257555,0.13424797474244496,0.3235520579166755,LEFT,0.73150405051511,True
REPLAY,14.138015747070312,,,,REST,0.9412640443282263,0.05873595567177374,0.301115289344304,LEFT,0.8825280886564526,True
REPLAY,14.23834228515625,,,,REST,0.996623273572298,0.0033767264277020344,0.33407142417350566,LEFT,0.9932465471445959,True
REPLAY,14.338668823242188,,,,REST,0.9996400840631865,0.0003599159368135124,0.32228632003068336,LEFT,0.999280168126373,True
REPLAY,14.438995361328125,,,,REST,0.9995156692546833,0.00048433074531669366,0.3268264880801308,LEFT,0.9990313385093665,True
REPLAY,14.539321899414062,,,,REST,0.9792246435891715,0.0207753564108285,0.28477597529644594,LEFT,0.958449287178343,True
REPLAY,14.6396484375,,,,REST,0.879001167838662,0.12099883216133799,0.34793440835502487,LEFT,0.758002335677324,True
REPLAY,14.739974975585938,,,,REST,0.8476372644918044,0.15236273550819554,0.3080818982185475,LEFT,0.6952745289836089,True
REPLAY,14.840301513671875,,,,REST,0.5900378907726689,0.4099621092273312,0.325683475856251,LEFT,0.1800757815453377,False
REPLAY,14.940628051757812,,,,REST,0.6648704197897185,0.3351295802102815,0.30885822976204935,LEFT,0.329740839579437,True
REPLAY,15.04095458984375,,,,REST,0.7056688216665097,0.2943311783334904,0.3177853011045483,LEFT,0.4113376433330193,True
REPLAY,15.141281127929688,,,,REST,0.6668510846069078,0.33314891539309216,0.29408030556730747,LEFT,0.3337021692138156,True
REPLAY,15.241607666015625,,,,REST,0.7726779569481999,0.2273220430518001,0.3164373040041495,LEFT,0.5453559138963997,True
REPLAY,15.341934204101562,,,,REST,0.9412008877923473,0.05879911220765271,0.3185009599525631,LEFT,0.8824017755846947,True
REPLAY,15.4422607421875,,,,REST,0.988270157308223,0.011729842691777057,0.30998067174033117,LEFT,0.976540314616446,True
REPLAY,15.542587280273438,,,,REST,0.9958514344653693,0.004148565534630741,0.3180566212546515,LEFT,0.9917028689307386,True
REPLAY,15.642913818359375,,,,REST,0.9988583697309473,0.0011416302690526522,0.3332896179320266,LEFT,0.9977167394618947,True
REPLAY,15.743240356445312,,,,REST,0.9996791251727748,0.0003208748272252243,0.3142158122268006,LEFT,0.9993582503455496,True
REPLAY,15.84356689453125,,,,REST,0.9997999847257725,0.0002000152742275661,0.33885577280415136,LEFT,0.999599969451545,True
REPLAY,15.943893432617188,,,,REST,0.9998340716702472,0.0001659283297528522,0.29057937324176397,LEFT,0.9996681433404944,True
REPLAY,16.044219970703125,,,,REST,0.9996754413113638,0.00032455868863620033,0.3144963785486671,LEFT,0.9993508826227275,True
REPLAY,16.144546508789062,,,,REST,0.9976237839719554,0.0023762160280446374,0.321220231875473,LEFT,0.9952475679439108,True
REPLAY,16.244873046875,,,,REST,0.9995970266610203,0.00040297333897966464,0.3011844111744335,LEFT,0.9991940533220407,True
REPLAY,16.345199584960938,,,,REST,0.9999875516783017,1.2448321698328607e-05,0.3070450791309668,LEFT,0.9999751033566033,True
REPLAY,16.445526123046875,,,,REST,0.999999301518075,6.984819249201689e-07,0.2836253409157631,LEFT,0.9999986030361501,True
REPLAY,16.545852661132812,,,,REST,0.9999973898238388,2.6101761611882254e-06,0.2911683840106488,LEFT,0.9999947796476776,True
REPLAY,16.64617919921875,,,,REST,0.9999866907802003,1.3309219799683414e-05,0.31154909462994074,LEFT,0.9999733815604006,True
REPLAY,16.746505737304688,,,,REST,0.9999035190384575,9.648096154245826e-05,0.29447003558789997,LEFT,0.9998070380769151,True
REPLAY,16.846832275390625,,,,REST,0.9988357430048573,0.0011642569951427124,0.3152427282291771,LEFT,0.9976714860097147,True
REPLAY,16.947158813476562,,,,REST,0.9469732783257454,0.05302672167425457,0.3179588273710795,LEFT,0.8939465566514908,True
REPLAY,17.0474853515625,,,,REST,0.06100407058111801,0.938995929418882,0.33568839575802667,RIGHT,0.877991858837764,True
REPLAY,17.147811889648438,,,,REST,0.07129420244475182,0.9287057975552482,0.3187089261539282,RIGHT,0.8574115951104964,True
REPLAY,17.248138427734375,,,,REST,0.5272472130063712,0.47275278699362877,0.3556837625819216,LEFT,0.05449442601274246,False
REPLAY,17.348464965820312,,,,REST,0.9928818206922796,0.007118179307720391,0.35223441515996157,LEFT,0.9857636413845592,True
REPLAY,17.44879150390625,,,,REST,0.9980426841551078,0.001957315844892225,0.3043742508098818,LEFT,0.9960853683102155,True
REPLAY,17.549118041992188,,,,REST,0.9982804371777558,0.0017195628222441304,0.3070497195677152,LEFT,0.9965608743555117,True
REPLAY,17.649444580078125,,,,REST,0.9954750125959811,0.00452498740401888,0.3110119684429683,LEFT,0.9909500251919623,True
REPLAY,17.749771118164062,,,,REST,0.9904816713216942,0.009518328678305849,0.3348656717916393,LEFT,0.9809633426433884,True
REPLAY,17.85009765625,,,,REST,0.9805515148823601,0.0194484851176399,0.33610502874520265,LEFT,0.9611030297647203,True
REPLAY,17.950424194335938,,,,REST,0.9859162008095658,0.014083799190434239,0.330236444032756,LEFT,0.9718324016191315,True
REPLAY,18.050750732421875,,,,REST,0.974270980198447,0.025729019801552948,0.32013461421116773,LEFT,0.9485419603968941,True
REPLAY,18.151077270507812,,,,REST,0.9815881522283069,0.018411847771693173,0.33570474145517726,LEFT,0.9631763044566137,True
REPLAY,18.25140380859375,,,,REST,0.9803449546950438,0.019655045304956233,0.3440391333869437,LEFT,0.9606899093900876,True
REPLAY,18.351730346679688,,,,REST,0.9782026596289477,0.021797340371052295,0.30564278513124754,LEFT,0.9564053192578954,True
REPLAY,18.452056884765625,,,,REST,0.9805602359736043,0.019439764026395714,0.3084947160504963,LEFT,0.9611204719472086,True
REPLAY,18.552383422851562,,,,REST,0.986381307642966,0.013618692357033998,0.28553565669513425,LEFT,0.9727626152859321,True
REPLAY,18.6527099609375,,,,REST,0.9853565790683101,0.014643420931689868,0.3135851955117467,LEFT,0.9707131581366202,True
REPLAY,18.753036499023438,,,,REST,0.9893093896458901,0.010690610354109915,0.3185009030345429,LEFT,0.9786187792917802,True
REPLAY,18.853363037109375,,,,REST,0.9801775736506089,0.019822426349391093,0.3058807861813163,LEFT,0.9603551473012177,True
REPLAY,18.953689575195312,,,,REST,0.9688827518182689,0.031117248181731113,0.3338045981160339,LEFT,0.9377655036365378,True
REPLAY,19.05401611328125,,,,REST,0.9913096436971813,0.008690356302818645,0.3430246123401387,LEFT,0.9826192873943627,True
REPLAY,19.154342651367188,,,,REST,0.9987160340162503,0.0012839659837497182,0.3284289185169764,LEFT,0.9974320680325006,True
REPLAY,19.254669189453125,,,,REST,0.9995544436372195,0.00044555636278057603,0.3290970093290876,LEFT,0.9991088872744389,True
REPLAY,19.354995727539062,,,,REST,0.9978017039738478,0.002198296026152182,0.2946845078102319,LEFT,0.9956034079476956,True
REPLAY,19.455322265625,,,,REST,0.9696730571171398,0.030326942882860246,0.31038367107883613,LEFT,0.9393461142342796,True
REPLAY,19.555648803710938,,,,REST,0.8806134367640829,0.11938656323591709,0.303652498562088,LEFT,0.7612268735281658,True
REPLAY,19.655975341796875,,,,REST,0.9919996895849171,0.0080003104150829,0.2987607728401338,LEFT,0.9839993791698343,True
REPLAY,19.756301879882812,,,,REST,0.9545442075610646,0.045455792438935404,0.27703856177909203,LEFT,0.9090884151221292,True
REPLAY,19.85662841796875,,,,REST,0.9087054107639503,0.0912945892360497,0.244073051594343,LEFT,0.8174108215279006,True
REPLAY,19.956954956054688,,,,REST,0.04266486895529187,0.9573351310447081,0.30682109783135114,RIGHT,0.9146702620894163,True
REPLAY,20.057281494140625,,,,REST,0.00010477979223089129,0.9998952202077691,0.3327512452245065,RIGHT,0.9997904404155382,True
REPLAY,20.157608032226562,,,,REST,4.196873904960263e-06,0.999995803126095,0.33281120814563747,RIGHT,0.9999916062521901,True
REPLAY,20.2579345703125,,,,REST,4.584969351983936e-05,0.9999541503064802,0.3360536488301409,RIGHT,0.9999083006129603,True
REPLAY,20.358261108398438,,,,REST,0.025593026811335906,0.9744069731886641,0.3530741664238213,RIGHT,0.9488139463773282,True
REPLAY,20.458587646484375,,,,REST,0.9834491885816113,0.016550811418388642,0.3480977748274393,LEFT,0.9668983771632227,True
REPLAY,20.558914184570312,,,,REST,0.9999145692259188,8.543077408123131e-05,0.36908970663163865,LEFT,0.9998291384518376,True
REPLAY,20.65924072265625,,,,REST,0.9999612502587136,3.87497412863546e-05,0.3988346046012593,LEFT,0.9999225005174273,True
REPLAY,20.759567260742188,,,,REST,0.999974126689563,2.5873310437051947e-05,0.39647111461005036,LEFT,0.999948253379126,True
REPLAY,20.859893798828125,,,,REST,0.9998801029040154,0.00011989709598456862,0.3367920517620282,LEFT,0.9997602058080308,True
REPLAY,20.960220336914062,,,,REST,0.999747502482106,0.00025249751789398146,0.3778943834237104,LEFT,0.999495004964212,True
REPLAY,21.060546875,,,,REST,0.9993907827660812,0.0006092172339187934,0.3482183417993989,LEFT,0.9987815655321624,True
REPLAY,21.160873413085938,,,,REST,0.9983773690855372,0.0016226309144628012,0.3442737203653192,LEFT,0.9967547381710744,True
REPLAY,21.261199951171875,,,,REST,0.9937566463972273,0.006243353602772696,0.35541565322443724,LEFT,0.9875132927944545,True
REPLAY,21.361526489257812,,,,REST,0.9950510099234382,0.004948990076561743,0.3431272153401572,LEFT,0.9901020198468764,True
REPLAY,21.46185302734375,,,,REST,0.9890823659114405,0.010917634088559553,0.3496292245263619,LEFT,0.978164731822881,True
REPLAY,21.562179565429688,,,,REST,0.9613240991443155,0.038675900855684564,0.30333018223679564,LEFT,0.922648198288631,True
REPLAY,21.662506103515625,,,,REST,0.9713712738269564,0.028628726173043573,0.3276406365766019,LEFT,0.9427425476539129,True
REPLAY,21.762832641601562,,,,REST,0.9712886635175134,0.028711336482486582,0.365773112058118,LEFT,0.9425773270350268,True
REPLAY,21.8631591796875,,,,REST,0.9712386148260312,0.028761385173968812,0.3468924239819785,LEFT,0.9424772296520625,True
REPLAY,21.963485717773438,,,,REST,0.9726938870733682,0.02730611292663181,0.34816022728044993,LEFT,0.9453877741467365,True
REPLAY,22.063812255859375,,,,REST,0.9915564180953211,0.008443581904678883,0.39250097398668193,LEFT,0.9831128361906423,True
REPLAY,22.164138793945312,,,,REST,0.9982445732516615,0.0017554267483384834,0.37080580234142724,LEFT,0.996489146503323,True
REPLAY,22.26446533203125,,,,REST,0.9983612183402504,0.0016387816597496355,0.370624826286026,LEFT,0.9967224366805008,True
REPLAY,22.364791870117188,,,,REST,0.999002557361338,0.00099744263866196,0.32301848841392833,LEFT,0.9980051147226761,True
REPLAY,22.465118408203125,,,,REST,0.9998601138033147,0.00013988619668530713,0.31957463779911,LEFT,0.9997202276066295,True
REPLAY,22.565444946289062,,,,REST,0.9999898712742321,1.0128725767938944e-05,0.3180369282109625,LEFT,0.9999797425484642,True
REPLAY,22.665771484375,,,,REST,0.9999440450062003,5.595499379975196e-05,0.30422490221032517,LEFT,0.9998880900124005,True
REPLAY,22.766098022460938,,,,REST,0.9987242883644624,0.0012757116355376775,0.309122029908122,LEFT,0.9974485767289247,True
REPLAY,22.866424560546875,,,,REST,0.9927519042279825,0.007248095772017434,0.33826177761688236,LEFT,0.9855038084559651,True
