threshold,accuracy,macro_f1
0.0,0.6836062983832746,0.40603690960275257
0.01,0.6836062983832746,0.40603690960275257
0.02,0.6836062983832746,0.40603690960275257
0.03,0.6836062983832746,0.40603690960275257
0.04,0.6836062983832746,0.40603690960275257
0.05,0.6836062983832746,0.40603690960275257
0.06,0.6836062983832746,0.40603690960275257
0.07,0.6836062983832746,0.40603690960275257
0.08,0.6836062983832746,0.40603690960275257
0.09,0.6836062983832746,0.40603690960275257
0.1,0.6836062983832746,0.40603690960275257
0.11,0.6836062983832746,0.40603690960275257
0.12,0.6836062983832746,0.40603690960275257
0.13,0.6836062983832746,0.40603690960275257
0.14,0.6836062983832746,0.40603690960275257
0.15,0.6836062983832746,0.40603690960275257
0.16,0.6836062983832746,0.40603690960275257
0.17,0.6836062983832746,0.40603690960275257
0.18,0.6836062983832746,0.40603690960275257
0.19,0.6836062983832746,0.40603690960275257
0.2,0.6836062983832746,0.40603690960275257
0.21,0.6836062983832746,0.40603690960275257
0.22,0.6836062983832746,0.40603690960275257
0.23,0.6836062983832746,0.40603690960275257
0.24,0.6836062983832746,0.40603690960275257
0.25,0.6836062983832746,0.40603690960275257
0.26,0.6836062983832746,0.40603690960275257
0.27,0.6836062983832746,0.40603690960275257
0.28,0.6836062983832746,0.40603690960275257
0.29,0.6836062983832746,0.40603690960275257
0.3,0.6836062983832746,0.40603690960275257
0.31,0.6836062983832746,0.40603690960275257
0.32,0.6836062983832746,0.40603690960275257
0.33,0.6836062983832746,0.40603690960275257
0.34,0.6836062983832746,0.40603690960275257
0.35,0.6836062983832746,0.40603690960275257
0.36,0.6836062983832746,0.40603690960275257
0.37,0.6836062983832746,0.40603690960275257
0.38,0.6836062983832746,0.40603690960275257
0.39,0.6836062983832746,0.40603690960275257
0.4,0.6836062983832746,0.40603690960275257
0.41,0.6836062983832746,0.40603690960275257
0.42,0.6836062983832746,0.40603690960275257
0.43,0.6836062983832746,0.40603690960275257
0.44,0.6836062983832746,0.40603690960275257
0.45,0.6836062983832746,0.40603690960275257
0.46,0.6836062983832746,0.40603690960275257
0.47,0.6836062983832746,0.40603690960275257
0.48,0.6836062983832746,0.40603690960275257
0.49,0.6836062983832746,0.40603690960275257
0.5,0.6836062983832746,0.40603690960275257
0.51,0.6836062983832746,0.40603690960275257
0.52,0.6836062983832746,0.40603690960275257
0.53,0.6836062983832746,0.40603690960275257
0.54,0.6836062983832746,0.40603690960275257
0.55,0.6836062983832746,0.40603690960275257
0.56,0.6836062983832746,0.40603690960275257
0.57,0.6836062983832746,0.40603690960275257
0.58,0.6836062983832746,0.40603690960275257
0.59,0.6836062983832746,0.40603690960275257
0.6,0.6836062983832746,0.40603690960275257
0.61,0.6836062983832746,0.40603690960275257
0.62,0.6836062983832746,0.40603690960275257
0.63,0.6836062983832746,0.40603690960275257
0.64,0.6836062983832746,0.40603690960275257
0.65,0.6836062983832746,0.40603690960275257
0.66,0.6836062983832746,0.40603690960275257
0.67,0.6836062983832746,0.40603690960275257
0.68,0.6836062983832746,0.40603690960275257
0.69,0.6836062983832746,0.40603690960275257
0.7,0.6836062983832746,0.40603690960275257
0.71,0.6836062983832746,0.40603690960275257
0.72,0.6836062983832746,0.40603690960275257
0.73,0.6836062983832746,0.40603690960275257
0.74,0.6836062983832746,0.40603690960275257
0.75,0.6836062983832746,0.40603690960275257
0.76,0.6836062983832746,0.40603690960275257
0.77,0.6836062983832746,0.40603690960275257
0.78,0.6836062983832746,0.40603690960275257
0.79,0.6836062983832746,0.40603690960275257
0.8,0.6836062983832746,0.40603690960275257
0.81,0.6836062983832746,0.40603690960275257
0.82,0.6836062983832746,0.40603690960275257
0.83,0.6836062983832746,0.40603690960275257
0.84,0.6836062983832746,0.40603690960275257
0.85,0.6836062983832746,0.40603690960275257
0.86,0.6836062983832746,0.40603690960275257
0.87,0.6836062983832746,0.40603690960275257
0.88,0.6836062983832746,0.40603690960275257
0.89,0.6836062983832746,0.40603690960275257
0.9,0.6836062983832746,0.40603690960275257
0.91,0.6836062983832746,0.40603690960275257
0.92,0.6836062983832746,0.40603690960275257
0.93,0.6836062983832746,0.40603690960275257
0.94,0.6836062983832746,0.40603690960275257
0.95,0.6836062983832746,0.40603690960275257
0.96,0.6836062983832746,0.40603690960275257
0.97,0.6836062983832746,0.40603690960275257
0.98,0.6836062983832746,0.40603690960275257
0.99,0.6836062983832746,0.40603690960275257
1.0,0.6836062983832746,0.40603690960275257
1.01,0.6836062983832746,0.40603690960275257
1.02,0.6836062983832746,0.40603690960275257
1.03,0.6836062983832746,0.40603690960275257
1.04,0.6836062983832746,0.40603690960275257
1.05,0.6836062983832746,0.40603690960275257
1.06,0.6836062983832746,0.40603690960275257
1.07,0.6836062983832746,0.40603690960275257
1.08,0.6836062983832746,0.40603690960275257
1.09,0.6836062983832746,0.40603690960275257
1.1,0.6836062983832746,0.40603690960275257
1.11,0.6836062983832746,0.40603690960275257
1.12,0.6836062983832746,0.40603690960275257
1.13,0.6836062983832746,0.40603690960275257
1.14,0.6836062983832746,0.40603690960275257
1.15,0.6836062983832746,0.40603690960275257
1.16,0.6836062983832746,0.40603690960275257
1.17,0.6836062983832746,0.40603690960275257
1.18,0.6836062983832746,0.40603690960275257
1.19,0.6836062983832746,0.40603690960275257
