threshold,accuracy,macro_f1
1.55,0.3163937016167255,0.24034884186102332
1.56,0.3163937016167255,0.24034884186102332
1.57,0.3163937016167255,0.24034884186102332
1.58,0.3163937016167255,0.24034884186102332
1.59,0.3163937016167255,0.24034884186102332
1.6,0.3163937016167255,0.24034884186102332
1.61,0.3163937016167255,0.24034884186102332
1.62,0.3163937016167255,0.24034884186102332
1.63,0.3163937016167255,0.24034884186102332
1.64,0.3163937016167255,0.24034884186102332
1.65,0.3163937016167255,0.24034884186102332
1.66,0.3163937016167255,0.24034884186102332
1.67,0.3163937016167255,0.24034884186102332
1.68,0.3163937016167255,0.24034884186102332
1.69,0.3163937016167255,0.24034884186102332
1.7,0.3163937016167255,0.24034884186102332
1.71,0.3163937016167255,0.24034884186102332
1.72,0.3163937016167255,0.24034884186102332
1.73,0.3163937016167255,0.24034884186102332
1.74,0.3163937016167255,0.24034884186102332
1.75,0.3163937016167255,0.24034884186102332
1.76,0.3163937016167255,0.24034884186102332
1.77,0.3163937016167255,0.24034884186102332
1.78,0.3163937016167255,0.24034884186102332
1.79,0.3163937016167255,0.24034884186102332
1.8,0.3163937016167255,0.24034884186102332
1.81,0.3163937016167255,0.24034884186102332
1.82,0.3163937016167255,0.24034884186102332
1.83,0.3163937016167255,0.24034884186102332
1.84,0.3163937016167255,0.24034884186102332
1.85,0.3163937016167255,0.24034884186102332
1.86,0.3163937016167255,0.24034884186102332
1.87,0.3163937016167255,0.24034884186102332
1.88,0.3163937016167255,0.24034884186102332
1.89,0.3163937016167255,0.24034884186102332
1.9,0.3163937016167255,0.24034884186102332
1.91,0.3163937016167255,0.24034884186102332
1.92,0.3163937016167255,0.24034884186102332
1.93,0.3163937016167255,0.24034884186102332
1.94,0.3163937016167255,0.24034884186102332
1.95,0.3163937016167255,0.24034884186102332
1.96,0.3163937016167255,0.24034884186102332
1.97,0.3163937016167255,0.24034884186102332
1.98,0.3163937016167255,0.24034884186102332
1.99,0.3163937016167255,0.24034884186102332
2.0,0.6836062983832746,0.40603690960275257
