mode,source_name,run_time_sec,wall_time_utc,sample_count,decoded_state,status_text,ground_truth_state,jaw_confidence,jaw_onset_confidence,jaw_active_confidence,jaw_event_label,jaw_hold_active,hand_left_confidence,hand_right_confidence,hand_prediction,hand_margin,hand_agreed,hand_notes,hand_state,hand_ready,hand_enabled,jaw_enabled,stale_stream
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.09227299690246582,2026-04-24T17:34:59.786996+00:00,24,NEUTRAL,hand calibrating (1.9s),UNKNOWN,0.0,0.0,0.0,UNKNOWN,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.19256973266601562,2026-04-24T17:34:59.788000+00:00,49,NEUTRAL,hand calibrating (1.8s),UNKNOWN,0.0,0.0,0.0,UNKNOWN,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.29286646842956543,2026-04-24T17:34:59.788197+00:00,74,NEUTRAL,hand calibrating (1.7s),UNKNOWN,0.0,0.0,0.0,UNKNOWN,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.39316320419311523,2026-04-24T17:34:59.788351+00:00,99,NEUTRAL,hand calibrating (1.6s),UNKNOWN,0.0,0.0,0.0,UNKNOWN,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.4934599399566651,2026-04-24T17:34:59.792352+00:00,124,NEUTRAL,hand calibrating (1.5s),UNKNOWN,0.13146450728003567,5.1299303591699824e-08,0.016173540811134965,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.5937566757202148,2026-04-24T17:34:59.794775+00:00,149,NEUTRAL,hand calibrating (1.4s),UNKNOWN,0.27858848439105566,0.058789824404261275,0.25176735589022425,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.6940534114837646,2026-04-24T17:34:59.797048+00:00,174,NEUTRAL,hand calibrating (1.3s),UNKNOWN,0.31178895395532125,0.08093994718054114,0.29110864935466435,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.7943501472473145,2026-04-24T17:34:59.799445+00:00,199,NEUTRAL,hand calibrating (1.2s),UNKNOWN,0.2101683458310828,0.04412900386987951,0.10910714421136718,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.8946468830108643,2026-04-24T17:34:59.801762+00:00,224,NEUTRAL,hand calibrating (1.1s),UNKNOWN,0.24252638676286398,0.05090505919405995,0.16208219667884063,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,0.9949436187744142,2026-04-24T17:34:59.807131+00:00,249,NEUTRAL,hand calibrating (1.0s),UNKNOWN,0.27523235326653805,0.06330603584772419,0.20759744455357604,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.0952403545379639,2026-04-24T17:34:59.811619+00:00,274,NEUTRAL,hand calibrating (0.9s),UNKNOWN,0.2566598726609042,0.055860660123847924,0.21874619072163895,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.1955370903015137,2026-04-24T17:34:59.816064+00:00,299,NEUTRAL,hand calibrating (0.8s),UNKNOWN,0.26637147910373205,0.06118396332724693,0.20386064977826285,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.2958338260650635,2026-04-24T17:34:59.821074+00:00,324,NEUTRAL,hand calibrating (0.7s),UNKNOWN,0.2520029060260345,0.0581134536450234,0.1887942308935606,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.3921186923980713,2026-04-24T17:34:59.825699+00:00,348,NEUTRAL,hand calibrating (0.6s),UNKNOWN,0.25617648940682625,0.060693658443780794,0.20965986682503973,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.492415428161621,2026-04-24T17:34:59.829966+00:00,373,NEUTRAL,hand calibrating (0.5s),UNKNOWN,0.30582076966557237,0.07631658148953908,0.23494017742084883,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.592712163925171,2026-04-24T17:34:59.834746+00:00,398,NEUTRAL,hand calibrating (0.4s),UNKNOWN,0.2757719142494969,0.052355893119682174,0.2530671880721225,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.6930088996887207,2026-04-24T17:34:59.839669+00:00,423,NEUTRAL,hand calibrating (0.3s),UNKNOWN,0.2681380408939875,0.04842090654771601,0.1950564414759036,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.7933056354522705,2026-04-24T17:34:59.844408+00:00,448,NEUTRAL,hand calibrating (0.2s),UNKNOWN,0.2798236090292828,0.08984298121578223,0.20026081521772124,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.8936023712158203,2026-04-24T17:34:59.849112+00:00,473,NEUTRAL,hand calibrating (0.1s),UNKNOWN,0.2352708352810744,0.0778177752255407,0.16985662729755024,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,1.9938991069793703,2026-04-24T17:34:59.854147+00:00,498,NEUTRAL,hand calibrating (0.0s),UNKNOWN,0.2520673023992108,0.04371263233137654,0.21580352372487133,INACTIVE,False,0.0,0.0,NEUTRAL,0.0,False,,NEUTRAL,False,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.09419584274292,2026-04-24T17:34:59.861862+00:00,523,NEUTRAL,tracking,UNKNOWN,0.24300190031084523,0.05281823480054507,0.1886032563220872,INACTIVE,False,1.0655920590352252e-12,0.9999999999989344,RIGHT,0.9999999999978688,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.1944925785064697,2026-04-24T17:34:59.869233+00:00,548,NEUTRAL,tracking,UNKNOWN,0.25711425458758286,0.06321882372657932,0.20295053008640676,INACTIVE,False,1.0229701530306556e-09,0.9999999989770298,RIGHT,0.9999999979540597,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.2947893142700195,2026-04-24T17:34:59.875909+00:00,573,NEUTRAL,tracking,UNKNOWN,0.23763410740096724,0.08641793105341533,0.17506131776787456,INACTIVE,False,0.0008647621475905698,0.9991352378524094,RIGHT,0.9982704757048189,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.3950860500335693,2026-04-24T17:34:59.882612+00:00,598,NEUTRAL,tracking,UNKNOWN,0.23228935573770837,0.06804312269319723,0.1777079894688015,INACTIVE,False,0.8406464176912525,0.15935358230874755,LEFT,0.681292835382505,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.495382785797119,2026-04-24T17:34:59.889556+00:00,623,NEUTRAL,tracking,UNKNOWN,0.27767680396118133,0.08462285462256043,0.1905457536229565,INACTIVE,False,0.5267035253203549,0.4732964746796451,LEFT,0.05340705064070983,False,direction_confidence_low,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.595679521560669,2026-04-24T17:34:59.896616+00:00,648,NEUTRAL,tracking,UNKNOWN,0.2465484963999226,0.09162700689290386,0.21765322138624424,INACTIVE,False,0.003951428991728845,0.9960485710082712,RIGHT,0.9920971420165423,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.6959762573242188,2026-04-24T17:34:59.903372+00:00,673,NEUTRAL,tracking,UNKNOWN,0.2719206594520478,0.07017547474515941,0.2298245908670246,INACTIVE,False,0.000472296962530816,0.9995277030374692,RIGHT,0.9990554060749384,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.7922611236572266,2026-04-24T17:34:59.909685+00:00,697,NEUTRAL,tracking,UNKNOWN,0.232015126690018,0.04221023633072946,0.1973129701236651,INACTIVE,False,0.0008989160052467193,0.9991010839947533,RIGHT,0.9982021679895066,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.8925578594207764,2026-04-24T17:34:59.916865+00:00,722,NEUTRAL,tracking,UNKNOWN,0.29246461296868564,0.0987830839987521,0.25290881085334943,INACTIVE,False,0.00048596442344484014,0.9995140355765552,RIGHT,0.9990280711531103,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.992854595184326,2026-04-24T17:34:59.924414+00:00,747,NEUTRAL,tracking,UNKNOWN,0.3139140056974269,0.12052172306592114,0.2811973924127894,INACTIVE,False,0.0002122618565790768,0.9997877381434209,RIGHT,0.9995754762868418,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.093151330947876,2026-04-24T17:34:59.931246+00:00,772,NEUTRAL,tracking,UNKNOWN,0.28056086786365275,0.0915489735121312,0.24364059353479137,INACTIVE,False,0.015475483489306496,0.9845245165106935,RIGHT,0.969049033021387,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.193448066711426,2026-04-24T17:34:59.937969+00:00,797,NEUTRAL,tracking,UNKNOWN,0.24534250455390838,0.048083292686744813,0.18644879763399771,INACTIVE,False,0.8771195410239615,0.12288045897603846,LEFT,0.754239082047923,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.2937448024749756,2026-04-24T17:34:59.944264+00:00,822,NEUTRAL,tracking,UNKNOWN,0.27504610808692165,0.048688159131582615,0.19573991440563313,INACTIVE,False,0.11614769627646393,0.8838523037235361,RIGHT,0.7677046074470721,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.3940415382385254,2026-04-24T17:34:59.950474+00:00,847,NEUTRAL,tracking,UNKNOWN,0.2410014845898868,0.07667622829687488,0.17376234364481147,INACTIVE,False,8.482638480522553e-09,0.9999999915173615,RIGHT,0.999999983034723,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.494338274002075,2026-04-24T17:34:59.956856+00:00,872,NEUTRAL,tracking,UNKNOWN,0.2353783979611076,0.05806100704977219,0.18096730349044882,INACTIVE,False,2.220446049250313e-16,0.9999999999999998,RIGHT,0.9999999999999996,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.594635009765625,2026-04-24T17:34:59.962895+00:00,897,NEUTRAL,tracking,UNKNOWN,0.2144443643172429,0.054483957142601194,0.1698376155081041,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.694931745529175,2026-04-24T17:34:59.969173+00:00,922,NEUTRAL,tracking,UNKNOWN,0.24637424256053786,0.06028350995024117,0.20500298194019909,INACTIVE,False,9.381384558082573e-12,0.9999999999906186,RIGHT,0.9999999999812372,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.7952284812927246,2026-04-24T17:34:59.975335+00:00,947,NEUTRAL,tracking,UNKNOWN,0.2631054840036634,0.09462402799713648,0.23185923957467353,INACTIVE,False,0.0001094583235539126,0.9998905416764461,RIGHT,0.9997810833528922,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.8955252170562744,2026-04-24T17:34:59.981399+00:00,972,NEUTRAL,tracking,UNKNOWN,0.3046000115076617,0.12662048032640016,0.23577746883791517,INACTIVE,False,0.8508627838861774,0.1491372161138226,LEFT,0.7017255677723548,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,3.9958219528198247,2026-04-24T17:34:59.987753+00:00,997,NEUTRAL,tracking,UNKNOWN,0.2812318370840007,0.0948552380480891,0.23865041863208514,INACTIVE,False,0.999785716164259,0.00021428383574096177,LEFT,0.9995714323285181,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.092106819152832,2026-04-24T17:34:59.993958+00:00,1021,NEUTRAL,tracking,UNKNOWN,0.24599846082383958,0.05986663130433673,0.18485230875380196,INACTIVE,False,0.9999982565759465,1.743424053418864e-06,LEFT,0.9999965131518931,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.192403554916382,2026-04-24T17:35:00.000083+00:00,1046,NEUTRAL,tracking,UNKNOWN,0.25207881366458307,0.0717900275817015,0.22218696697460094,INACTIVE,False,0.9999998140530435,1.8594695647909352e-07,LEFT,0.999999628106087,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.292700290679932,2026-04-24T17:35:00.006592+00:00,1071,NEUTRAL,tracking,UNKNOWN,0.29525391618408703,0.11001344021389428,0.24377160524996677,INACTIVE,False,0.9999979758337371,2.024166262927901e-06,LEFT,0.9999959516674741,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.3929970264434814,2026-04-24T17:35:00.012762+00:00,1096,NEUTRAL,tracking,UNKNOWN,0.27827331921268905,0.08304212558717919,0.21893602043996643,INACTIVE,False,0.998903585016714,0.001096414983286022,LEFT,0.9978071700334279,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.493293762207031,2026-04-24T17:35:00.019462+00:00,1121,NEUTRAL,tracking,UNKNOWN,0.2711199555060336,0.09733154227004026,0.20212683101762202,INACTIVE,False,0.694716869590908,0.30528313040909205,LEFT,0.3894337391818159,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.593590497970581,2026-04-24T17:35:00.027096+00:00,1146,NEUTRAL,tracking,UNKNOWN,0.25247694489995776,0.10427203262106596,0.1727002328784135,INACTIVE,False,0.11741861753510885,0.8825813824648912,RIGHT,0.7651627649297823,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.693887233734131,2026-04-24T17:35:00.033806+00:00,1171,NEUTRAL,tracking,UNKNOWN,0.25622298163745183,0.06602232440871379,0.22106703414609347,INACTIVE,False,0.11208126139673191,0.8879187386032681,RIGHT,0.7758374772065362,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.794183969497681,2026-04-24T17:35:00.040530+00:00,1196,NEUTRAL,tracking,UNKNOWN,0.27333354103990526,0.07131004971398697,0.2582237856703267,INACTIVE,False,0.6458093025071555,0.3541906974928445,LEFT,0.291618605014311,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.8944807052612305,2026-04-24T17:35:00.047258+00:00,1221,NEUTRAL,tracking,UNKNOWN,0.264238074028762,0.06411781929892059,0.19517549446512872,INACTIVE,False,0.9905773796027206,0.00942262039727937,LEFT,0.9811547592054413,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,4.99477744102478,2026-04-24T17:35:00.054063+00:00,1246,NEUTRAL,tracking,UNKNOWN,0.2705741936888548,0.08580881295627692,0.19718733816286557,INACTIVE,False,0.9999614850577494,3.851494225058859e-05,LEFT,0.9999229701154988,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.09507417678833,2026-04-24T17:35:00.063061+00:00,1271,NEUTRAL,tracking,UNKNOWN,0.2538925256205482,0.09293520632258642,0.19017310426226244,INACTIVE,False,0.999999566997424,4.3300257601124383e-07,LEFT,0.999999133994848,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.19537091255188,2026-04-24T17:35:00.070033+00:00,1296,NEUTRAL,tracking,UNKNOWN,0.253224507785928,0.06932651484189953,0.18629015783377578,INACTIVE,False,0.9999999516600894,4.833991063115935e-08,LEFT,0.9999999033201787,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.29566764831543,2026-04-24T17:35:00.076326+00:00,1321,NEUTRAL,tracking,UNKNOWN,0.2503261865129889,0.05057412174719252,0.1980881841153392,INACTIVE,False,0.9999998611691732,1.388308268878761e-07,LEFT,0.9999997223383463,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.3959643840789795,2026-04-24T17:35:00.083566+00:00,1346,NEUTRAL,tracking,UNKNOWN,0.2785531481074286,0.07417178871682668,0.2550118757558619,INACTIVE,False,0.9999600690279601,3.9930972039889795e-05,LEFT,0.9999201380559202,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.492249250411987,2026-04-24T17:35:00.090820+00:00,1370,NEUTRAL,tracking,UNKNOWN,0.2872172106480403,0.08230169754870362,0.22267247804841742,INACTIVE,False,0.9651119555172732,0.03488804448272677,LEFT,0.9302239110345465,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.592545986175537,2026-04-24T17:35:00.097986+00:00,1395,NEUTRAL,tracking,UNKNOWN,0.30332559821737093,0.06047726586880021,0.2772435129435627,INACTIVE,False,0.5777680952501051,0.4222319047498949,LEFT,0.15553619050021017,False,direction_confidence_low,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.692842721939087,2026-04-24T17:35:00.105306+00:00,1420,NEUTRAL,tracking,UNKNOWN,0.23737139932750306,0.06149517936351626,0.18324263165864513,INACTIVE,False,0.4600872891877783,0.5399127108122217,RIGHT,0.0798254216244434,False,direction_confidence_low,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.793139457702637,2026-04-24T17:35:00.111821+00:00,1445,NEUTRAL,tracking,UNKNOWN,0.25428737055600525,0.05716300351416377,0.20084764490800253,INACTIVE,False,0.01714662881606166,0.9828533711839383,RIGHT,0.9657067423678767,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.8934361934661865,2026-04-24T17:35:00.118552+00:00,1470,NEUTRAL,tracking,UNKNOWN,0.25849452905496473,0.0655881622610768,0.2220140535968851,INACTIVE,False,1.1530028641071333e-05,0.9999884699713589,RIGHT,0.9999769399427179,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,5.993732929229736,2026-04-24T17:35:00.125115+00:00,1495,NEUTRAL,tracking,UNKNOWN,0.3057946356329607,0.08051484583368279,0.26769815223302085,INACTIVE,False,4.448274548707332e-06,0.9999955517254513,RIGHT,0.9999911034509026,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.094029664993286,2026-04-24T17:35:00.131568+00:00,1520,NEUTRAL,tracking,UNKNOWN,0.25382419950972546,0.05714922699898448,0.22781577149927532,INACTIVE,False,0.04629311958270388,0.9537068804172961,RIGHT,0.9074137608345922,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.194326400756836,2026-04-24T17:35:00.138529+00:00,1545,NEUTRAL,tracking,UNKNOWN,0.23970893174145402,0.04830969114131693,0.20368539852595247,INACTIVE,False,0.9993575026572231,0.0006424973427768493,LEFT,0.9987150053144462,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.294623136520386,2026-04-24T17:35:00.145172+00:00,1570,NEUTRAL,tracking,UNKNOWN,0.2513711322315981,0.047621247331346477,0.1758376080111152,INACTIVE,False,0.9979234408223064,0.0020765591776935816,LEFT,0.9958468816446129,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.3949198722839355,2026-04-24T17:35:00.152003+00:00,1595,NEUTRAL,tracking,UNKNOWN,0.2805649509875944,0.055266445359994795,0.26639920133121553,INACTIVE,False,0.017767837102574235,0.9822321628974258,RIGHT,0.9644643257948515,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.495216608047485,2026-04-24T17:35:00.158596+00:00,1620,NEUTRAL,tracking,UNKNOWN,0.2744974341796086,0.04701141716832396,0.2099169923614033,INACTIVE,False,0.00012597847295481301,0.9998740215270452,RIGHT,0.9997480430540904,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.595513343811035,2026-04-24T17:35:00.165033+00:00,1645,NEUTRAL,tracking,UNKNOWN,0.27200527949342734,0.05914394127806294,0.24805752778845722,INACTIVE,False,0.007673658114577764,0.9923263418854222,RIGHT,0.9846526837708445,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.695810079574585,2026-04-24T17:35:00.171671+00:00,1670,NEUTRAL,tracking,UNKNOWN,0.28738712923083476,0.09007892152074724,0.26853561928548036,INACTIVE,False,0.04564086195181449,0.9543591380481855,RIGHT,0.908718276096371,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.792094945907593,2026-04-24T17:35:00.179230+00:00,1694,NEUTRAL,tracking,UNKNOWN,0.29764901344193717,0.08822170903833235,0.29106083961187657,INACTIVE,False,0.0005781077364138687,0.9994218922635861,RIGHT,0.9988437845271723,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.892391681671143,2026-04-24T17:35:00.186390+00:00,1719,NEUTRAL,tracking,UNKNOWN,0.3747495021734558,0.08106247935621819,0.3721930773589579,INACTIVE,False,2.7719980659757226e-05,0.9999722800193402,RIGHT,0.9999445600386805,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.992688417434692,2026-04-24T17:35:00.193910+00:00,1744,NEUTRAL,tracking,UNKNOWN,0.29905510566825877,0.05505303824995749,0.25621228649980565,INACTIVE,False,0.017395153846159195,0.9826048461538408,RIGHT,0.9652096923076816,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.092985153198242,2026-04-24T17:35:00.201043+00:00,1769,NEUTRAL,tracking,UNKNOWN,0.24691099712137998,0.05416131853972354,0.20606005763151658,INACTIVE,False,0.999772556206457,0.00022744379354303144,LEFT,0.999545112412914,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.193281888961792,2026-04-24T17:35:00.208512+00:00,1794,NEUTRAL,tracking,UNKNOWN,0.25657441063950237,0.07655795876831759,0.22761179605915205,INACTIVE,False,0.9999999976782746,2.3217253377488515e-09,LEFT,0.9999999953565493,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.293578624725342,2026-04-24T17:35:00.215040+00:00,1819,NEUTRAL,tracking,UNKNOWN,0.2864099756033228,0.08722285671692849,0.24681047300821665,INACTIVE,False,0.9999999999977277,2.27227752635e-12,LEFT,0.9999999999954554,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.393875360488892,2026-04-24T17:35:00.222145+00:00,1844,NEUTRAL,tracking,UNKNOWN,0.3563167933952417,0.7103415973548038,0.04440118765651062,ONSET,False,0.9999999999833669,1.6633188199748667e-11,LEFT,0.9999999999667337,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.494172096252441,2026-04-24T17:35:00.228605+00:00,1869,NEUTRAL,tracking,UNKNOWN,0.3305004679812611,0.09293761890983067,0.25602826100193266,INACTIVE,False,0.9832333911895821,0.016766608810417957,LEFT,0.9664667823791642,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.594468832015991,2026-04-24T17:35:00.235297+00:00,1894,NEUTRAL,tracking,UNKNOWN,0.6147524091214887,0.9995784509472302,0.00022922534864907538,ONSET,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.694765567779541,2026-04-24T17:35:00.241912+00:00,1919,NEUTRAL,tracking,UNKNOWN,0.5310106524849999,0.32307614165719806,0.038949561111093434,OFFSET,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.795062303543091,2026-04-24T17:35:00.248338+00:00,1944,NEUTRAL,tracking,UNKNOWN,0.2492008436883626,5.311790822398408e-05,0.006115189485678112,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.8953590393066415,2026-04-24T17:35:00.254985+00:00,1969,NEUTRAL,tracking,UNKNOWN,0.26351097920481614,0.009412179749322094,0.10627700260581828,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.995655775070191,2026-04-24T17:35:00.261394+00:00,1994,NEUTRAL,tracking,UNKNOWN,0.25974505374740076,0.07239045148335087,0.2014784466524842,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.09595251083374,2026-04-24T17:35:00.276234+00:00,2019,NEUTRAL,tracking,UNKNOWN,0.3012180621911832,0.08496590799992401,0.2420649819536221,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.192237377166748,2026-04-24T17:35:00.284305+00:00,2043,NEUTRAL,tracking,UNKNOWN,0.34102118943255666,0.053275286405885455,0.3036398831650547,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.292534112930298,2026-04-24T17:35:00.291418+00:00,2068,NEUTRAL,tracking,UNKNOWN,0.3064088966289178,0.12102932979809856,0.2192353889553864,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.392830848693848,2026-04-24T17:35:00.298558+00:00,2093,NEUTRAL,tracking,UNKNOWN,0.38880660667575107,0.7681445781882376,0.08902561543356872,ONSET,False,0.0,1.0,RIGHT,1.0,True,,NEUTRAL,True,True,True,False
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.493127584457397,2026-04-24T17:35:00.308649+00:00,2118,RIGHT,RIGHT,UNKNOWN,0.30560286051966934,0.1726041353730417,0.1865558997370804,INACTIVE,False,0.0,1.0,RIGHT,1.0,True,,RIGHT,True,True,True,False
