mode,run_time_sec,wall_time_utc,prompt_id,target_class,ground_truth_state,left_confidence,right_confidence,jaw_confidence,direction_prediction,direction_margin,direction_agreed
REPLAY,5.909834861755371,,,,REST,0.6534498577265931,0.34655014227340686,0.29513347003342105,LEFT,0.3068997154531863,True
REPLAY,6.010137557983398,,,,REST,0.5670369759479701,0.4329630240520299,0.2958897873437064,LEFT,0.13407395189594018,False
REPLAY,6.110440254211426,,,,REST,0.5067049815341467,0.49329501846585333,0.30261438194201673,LEFT,0.01340996306829334,False
REPLAY,6.210742950439453,,,,REST,0.5341767066041658,0.4658232933958342,0.3081858609919199,LEFT,0.0683534132083316,False
REPLAY,6.3110456466674805,,,,REST,0.5754727983691668,0.42452720163083324,0.3105479524946402,LEFT,0.15094559673833352,False
REPLAY,6.411348342895508,,,,REST,0.6045467637493095,0.3954532362506905,0.3041832861576328,LEFT,0.20909352749861898,True
REPLAY,6.511651039123535,,,,REST,0.5914703089226305,0.4085296910773694,0.2876018944243841,LEFT,0.1829406178452611,False
REPLAY,6.6119537353515625,,,,REST,0.6061430777382668,0.3938569222617332,0.2664061577807718,LEFT,0.21228615547653362,True
REPLAY,6.71225643157959,,,,REST,0.5975324838433227,0.40246751615667736,0.2908790864117845,LEFT,0.19506496768664533,False
REPLAY,6.812559127807617,,,,REST,0.5770214239266578,0.4229785760733422,0.29622610276630834,LEFT,0.15404284785331557,False
REPLAY,6.9128618240356445,,,,REST,0.6274016093566481,0.3725983906433518,0.2745956681645906,LEFT,0.2548032187132963,True
REPLAY,7.013164520263672,,,,REST,0.7390087349453189,0.2609912650546811,0.3101771397082338,LEFT,0.4780174698906378,True
REPLAY,7.113467216491699,,,,REST,0.7685757413708599,0.2314242586291401,0.2722584523880722,LEFT,0.5371514827417199,True
REPLAY,7.213769912719727,,,,REST,0.7591135695446346,0.24088643045536542,0.30464846697521775,LEFT,0.5182271390892692,True
REPLAY,7.314072608947754,,,,REST,0.6163092704954156,0.3836907295045844,0.290211080536546,LEFT,0.23261854099083124,True
REPLAY,7.414375305175781,,,,REST,0.5895573194227817,0.41044268057721833,0.2899030053147452,LEFT,0.17911463884556333,False
REPLAY,7.514678001403809,,,,REST,0.6409578953526145,0.3590421046473855,0.2695791483715009,LEFT,0.281915790705229,True
REPLAY,7.614980697631836,,,,REST,0.5009453530928755,0.49905464690712453,0.27827593166482545,LEFT,0.0018907061857509344,False
REPLAY,7.715283393859863,,,,REST,0.41430967348390857,0.5856903265160914,0.2727830866379438,RIGHT,0.17138065303218286,False
REPLAY,7.815586090087891,,,,REST,0.40024565055210537,0.5997543494478946,0.2761891315216859,RIGHT,0.19950869889578926,False
REPLAY,7.915888786315918,,,,REST,0.44961788744053777,0.5503821125594622,0.27110935345424236,RIGHT,0.10076422511892447,False
REPLAY,8.016191482543945,,,,REST,0.5064363302201642,0.49356366977983585,0.28486624498639734,LEFT,0.012872660440328365,False
REPLAY,8.116494178771973,,,,REST,0.5421137574475312,0.4578862425524688,0.2910989028794134,LEFT,0.08422751489506242,False
REPLAY,8.216796875,,,,REST,0.5062883877548745,0.49371161224512544,0.30408750514506044,LEFT,0.01257677550974906,False
REPLAY,8.317099571228027,,,,REST,0.6048545102353216,0.39514548976467845,0.2884123980503892,LEFT,0.2097090204706431,True
REPLAY,8.417402267456055,,,,REST,0.7296645826323549,0.27033541736764505,0.306009569810181,LEFT,0.45932916526470985,True
REPLAY,8.517704963684082,,,,REST,0.7395740437791491,0.2604259562208509,0.30405270560952236,LEFT,0.47914808755829824,True
REPLAY,8.61800765991211,,,,REST,0.7421673903018803,0.2578326096981197,0.29238968639968366,LEFT,0.48433478060376056,True
REPLAY,8.718310356140137,,,,REST,0.6381132903407043,0.3618867096592957,0.3019619936226775,LEFT,0.2762265806814086,True
REPLAY,8.818613052368164,,,,REST,0.6591308900692674,0.34086910993073266,0.2891931626444587,LEFT,0.31826178013853473,True
REPLAY,8.918915748596191,,,,REST,0.7640783956549512,0.23592160434504886,0.2852695803186137,LEFT,0.5281567913099023,True
REPLAY,9.019218444824219,,,,REST,0.7537074186377819,0.24629258136221815,0.2854123358382187,LEFT,0.5074148372755638,True
REPLAY,9.119521141052246,,,,REST,0.5717656005365239,0.428234399463476,0.2820067172893529,LEFT,0.1435312010730479,False
REPLAY,9.219823837280273,,,,REST,0.3829987353431986,0.6170012646568014,0.2793064190482628,RIGHT,0.23400252931360277,True
REPLAY,9.3201265335083,,,,REST,0.13671250254670053,0.8632874974532995,0.2993927001417259,RIGHT,0.7265749949065989,True
REPLAY,9.420429229736328,,,,REST,0.039230475180613844,0.9607695248193862,0.2964312125624611,RIGHT,0.9215390496387723,True
REPLAY,9.520731925964355,,,,REST,0.01893987518310669,0.9810601248168933,0.2759141567835919,RIGHT,0.9621202496337866,True
REPLAY,9.621034622192383,,,,REST,0.0064625765947191605,0.9935374234052808,0.2997466260182228,RIGHT,0.9870748468105617,True
REPLAY,9.72133731842041,,,,REST,0.012913547358193611,0.9870864526418064,0.28073253816109545,RIGHT,0.9741729052836128,True
REPLAY,9.821640014648438,,,,REST,0.01017242192406953,0.9898275780759305,0.27599633646545507,RIGHT,0.9796551561518609,True
REPLAY,9.921942710876465,,,,REST,0.008021464907810638,0.9919785350921894,0.30535094462896717,RIGHT,0.9839570701843787,True
REPLAY,10.022245407104492,,,,REST,0.00925837840850352,0.9907416215914965,0.24198624948043845,RIGHT,0.981483243182993,True
REPLAY,10.12254810333252,,,,REST,0.005531043973460381,0.9944689560265396,0.26745720609603485,RIGHT,0.9889379120530792,True
REPLAY,10.222850799560547,,,,REST,0.005868299008311761,0.9941317009916882,0.22999988022705697,RIGHT,0.9882634019833765,True
REPLAY,10.323153495788574,,,,REST,0.019237796252168926,0.9807622037478311,0.29138537498917416,RIGHT,0.9615244074956621,True
REPLAY,10.423456192016602,,,,REST,0.07640151004535523,0.9235984899546448,0.30976077002377145,RIGHT,0.8471969799092895,True
REPLAY,10.523758888244629,,,,REST,0.014301859940526795,0.9856981400594732,0.1717337325794216,RIGHT,0.9713962801189464,True
REPLAY,10.624061584472656,,,,REST,0.24430847640808728,0.7556915235919127,0.14627114276923614,RIGHT,0.5113830471838254,True
REPLAY,10.724364280700684,,,,REST,0.8806100988333697,0.11938990116663027,0.21840654665887949,LEFT,0.7612201976667394,True
REPLAY,10.824666976928711,,,,REST,0.17905373125428636,0.8209462687457136,0.2041757620076745,RIGHT,0.6418925374914273,True
REPLAY,10.924969673156738,,,,REST,0.04615869916405235,0.9538413008359476,0.14446321993455458,RIGHT,0.9076826016718953,True
REPLAY,11.025272369384766,,,,REST,0.0006789745736723862,0.9993210254263276,0.22991805990579228,RIGHT,0.9986420508526552,True
REPLAY,11.125575065612793,,,,REST,5.464799615051419e-07,0.9999994535200385,0.11945484924122363,RIGHT,0.999998907040077,True
REPLAY,11.22587776184082,,,,REST,1.1745928851780718e-07,0.9999998825407115,0.22632513628805573,RIGHT,0.999999765081423,True
REPLAY,11.326180458068848,,,,REST,2.8606127799868375e-08,0.9999999713938722,0.4151414648508177,RIGHT,0.9999999427877444,True
REPLAY,11.426483154296875,,,,REST,3.8355410070245455e-08,0.9999999616445899,0.39057098149061986,RIGHT,0.9999999232891799,True
REPLAY,11.526785850524902,,,,REST,1.6579325623489183e-07,0.9999998342067438,0.7259995057251636,RIGHT,0.9999996684134875,True
REPLAY,11.62708854675293,,,,REST,4.440892098500626e-16,0.9999999999999996,0.4862019213582318,RIGHT,0.9999999999999991,True
REPLAY,11.727391242980957,,,,REST,2.1678725481422134e-10,0.9999999997832127,0.9311050552930683,RIGHT,0.9999999995664255,True
REPLAY,11.827693939208984,,,,REST,0.0028394358167034284,0.9971605641832966,0.666943927263655,RIGHT,0.9943211283665931,True
REPLAY,11.927996635437012,,,,REST,0.9970239422937436,0.0029760577062564442,0.681136729870196,LEFT,0.9940478845874872,True
REPLAY,12.028299331665039,,,,REST,0.9999998207802583,1.792197417424921e-07,0.3878424364816331,LEFT,0.9999996415605166,True
REPLAY,12.128602027893066,,,,REST,0.999999999588945,4.110550103755439e-10,0.5248292912104358,LEFT,0.9999999991778901,True
REPLAY,12.228904724121094,,,,REST,0.9999999804786704,1.9521329513939172e-08,0.34144892527975923,LEFT,0.9999999609573409,True
REPLAY,12.329207420349121,,,,REST,0.9937877496021369,0.00621225039786312,0.3128050338685714,LEFT,0.9875754992042738,True
REPLAY,12.429510116577148,,,,REST,0.06699275272158889,0.9330072472784111,0.39107955664712435,RIGHT,0.8660144945568222,True
REPLAY,12.529812812805176,,,,REST,0.0014219749055861541,0.9985780250944138,0.3957463814407529,RIGHT,0.9971560501888277,True
REPLAY,12.630115509033203,,,,REST,0.9932229649243677,0.006777035075632339,0.4553122841446644,LEFT,0.9864459298487354,True
REPLAY,12.73041820526123,,,,REST,2.2056457771313376e-08,0.9999999779435422,0.7175883933725173,RIGHT,0.9999999558870845,True
REPLAY,12.830720901489258,,,,REST,0.0,1.0,0.8877698218837495,RIGHT,1.0,True
REPLAY,12.931023597717285,,,,REST,0.0,1.0,0.957707713707127,RIGHT,1.0,True
REPLAY,13.031326293945312,,,,REST,0.0,1.0,0.9489348770590987,RIGHT,1.0,True
REPLAY,13.13162899017334,,,,REST,0.0,1.0,0.6737861060143824,RIGHT,1.0,True
REPLAY,13.231931686401367,,,,REST,0.0,1.0,0.246392313628213,RIGHT,1.0,True
REPLAY,13.332234382629395,,,,REST,0.0,1.0,0.4674008648599305,RIGHT,1.0,True
REPLAY,13.432537078857422,,,,REST,0.0,1.0,0.5095651988846506,RIGHT,1.0,True
REPLAY,13.53283977508545,,,,REST,0.0,1.0,0.41289935778644904,RIGHT,1.0,True
REPLAY,13.633142471313477,,,,REST,0.0,1.0,0.3651604475821122,RIGHT,1.0,True
REPLAY,13.733445167541504,,,,REST,0.0,1.0,0.40006169834963057,RIGHT,1.0,True
REPLAY,13.833747863769531,,,,REST,0.0,1.0,0.5576203415294585,RIGHT,1.0,True
REPLAY,13.934050559997559,,,,REST,0.0,1.0,0.4914884219662776,RIGHT,1.0,True
REPLAY,14.034353256225586,,,,REST,4.440892098500626e-15,0.9999999999999956,0.33839177546754917,RIGHT,0.9999999999999911,True
REPLAY,14.134655952453613,,,,REST,0.0,1.0,0.24778706790618543,RIGHT,1.0,True
REPLAY,14.23495864868164,,,,REST,1.2717826791686093e-11,0.9999999999872822,0.27899713308410057,RIGHT,0.9999999999745643,True
REPLAY,14.335261344909668,,,,REST,1.3637061258009453e-08,0.9999999863629387,0.20843159537181866,RIGHT,0.9999999727258775,True
REPLAY,14.435564041137695,,,,REST,6.908523386695009e-08,0.9999999309147661,0.23335762894296364,RIGHT,0.9999998618295323,True
REPLAY,14.535866737365723,,,,REST,0.10987702567786628,0.8901229743221337,0.2537803644807751,RIGHT,0.7802459486442674,True
REPLAY,14.63616943359375,,,,REST,0.9579825000218635,0.04201749997813652,0.2868390967885781,LEFT,0.9159650000437269,True
REPLAY,14.736472129821777,,,,REST,0.9135887196731198,0.08641128032688011,0.29526787842614055,LEFT,0.8271774393462397,True
REPLAY,14.836774826049805,,,,REST,0.8861223144092699,0.11387768559073007,0.3360658348038519,LEFT,0.7722446288185398,True
REPLAY,14.937077522277832,,,,REST,0.957769947758565,0.04223005224143497,0.34902190771698904,LEFT,0.9155398955171301,True
REPLAY,15.03738021850586,,,,REST,0.9851037784991145,0.014896221500885496,0.39685757380546216,LEFT,0.9702075569982289,True
REPLAY,15.137682914733887,,,,REST,0.9956219040361375,0.0043780959638624614,0.2873492266041141,LEFT,0.991243808072275,True
REPLAY,15.237985610961914,,,,REST,0.8849399056002538,0.11506009439974617,0.29799673610338806,LEFT,0.7698798112005076,True
REPLAY,15.338288307189941,,,,REST,0.9590293824495837,0.04097061755041627,0.2764922011346933,LEFT,0.9180587648991674,True
REPLAY,15.438591003417969,,,,REST,0.9946116219749725,0.005388378025027415,0.5554027067112717,LEFT,0.9892232439499451,True
REPLAY,15.538893699645996,,,,REST,0.991454081403139,0.008545918596861053,0.6041107961497878,LEFT,0.9829081628062779,True
REPLAY,15.639196395874023,,,,REST,0.9995792556823877,0.0004207443176123067,0.39896489672872115,LEFT,0.9991585113647754,True
REPLAY,15.73949909210205,,,,REST,0.9999989766592766,1.0233407233280671e-06,0.351326983074718,LEFT,0.9999979533185532,True
REPLAY,15.839801788330078,,,,REST,0.9999999905003699,9.499630049592818e-09,0.37085997803706294,LEFT,0.9999999810007398,True
REPLAY,15.940104484558105,,,,REST,0.9999999501364596,4.9863540442656256e-08,0.2916103180280999,LEFT,0.9999999002729192,True
REPLAY,16.040407180786133,,,,REST,0.9999535023170897,4.6497682910284277e-05,0.2713171524794601,LEFT,0.9999070046341794,True
REPLAY,16.14070987701416,,,,REST,0.5242617126590694,0.47573828734093065,0.31244175257170304,LEFT,0.048523425318138746,False
REPLAY,16.241012573242188,,,,REST,0.20030642674660193,0.7996935732533981,0.3759638694177905,RIGHT,0.5993871465067961,True
REPLAY,16.341315269470215,,,,REST,0.7743822642428742,0.22561773575712582,0.42842016631768776,LEFT,0.5487645284857483,True
REPLAY,16.441617965698242,,,,REST,0.0022475862608917208,0.9977524137391083,0.3455937823301066,RIGHT,0.9955048274782166,True
REPLAY,16.54192066192627,,,,REST,0.002356885555382826,0.9976431144446172,0.3201449690016035,RIGHT,0.9952862288892343,True
REPLAY,16.642223358154297,,,,REST,0.003092870956950322,0.9969071290430497,0.30860558638083424,RIGHT,0.9938142580860994,True
REPLAY,16.742526054382324,,,,REST,0.0007871835659067905,0.9992128164340932,0.26176931965755457,RIGHT,0.9984256328681864,True
REPLAY,16.84282875061035,,,,REST,0.0007852409194809562,0.999214759080519,0.30055782195793035,RIGHT,0.9984295181610381,True
REPLAY,16.94313144683838,,,,REST,0.0012284534364793709,0.9987715465635206,0.354600926523129,RIGHT,0.9975430931270413,True
REPLAY,17.043434143066406,,,,REST,0.001984016918589182,0.9980159830814108,0.27652075704763146,RIGHT,0.9960319661628216,True
REPLAY,17.143736839294434,,,,REST,0.14382309213964528,0.8561769078603547,0.2673858346178444,RIGHT,0.7123538157207094,True
REPLAY,17.24403953552246,,,,REST,0.09599330586716248,0.9040066941328375,0.32984192663303613,RIGHT,0.808013388265675,True
REPLAY,17.34434223175049,,,,REST,0.2396875349625518,0.7603124650374482,0.3639350775036605,RIGHT,0.5206249300748964,True
REPLAY,17.444644927978516,,,,REST,0.6098353360992914,0.39016466390070853,0.34915767254469077,LEFT,0.21967067219858288,True
REPLAY,17.544947624206543,,,,REST,0.8896196042915744,0.11038039570842564,0.3300279194630523,LEFT,0.7792392085831488,True
REPLAY,17.64525032043457,,,,REST,0.9391663990900527,0.0608336009099473,0.3243147064234284,LEFT,0.8783327981801055,True
REPLAY,17.745553016662598,,,,REST,0.9999482173099518,5.178269004826291e-05,0.9433864872987573,LEFT,0.9998964346199035,True
REPLAY,17.845855712890625,,,,REST,0.999999932380324,6.761967599345921e-08,0.9120732626125091,LEFT,0.9999998647606481,True
REPLAY,17.946158409118652,,,,REST,0.9999999963633797,3.636620331003702e-09,0.6334623405145259,LEFT,0.9999999927267593,True
REPLAY,18.04646110534668,,,,REST,1.0,7.814662258107592e-19,0.35718845778157937,LEFT,1.0,True
REPLAY,18.146763801574707,,,,REST,1.0,8.779365758894095e-29,0.3068970302284032,LEFT,1.0,True
REPLAY,18.247066497802734,,,,REST,1.0,3.2728475238226763e-31,0.2801115635025938,LEFT,1.0,True
REPLAY,18.34736919403076,,,,REST,1.0,4.089000186237628e-24,0.3789647079511368,LEFT,1.0,True
REPLAY,18.44767189025879,,,,REST,0.9999999999996604,3.396635106105547e-13,0.444104123658551,LEFT,0.9999999999993208,True
REPLAY,18.547974586486816,,,,REST,0.9999881919433904,1.1808056609639003e-05,0.5807004556650024,LEFT,0.9999763838867808,True
REPLAY,18.648277282714844,,,,REST,0.9998639933553066,0.00013600664469334863,0.5778821856998118,LEFT,0.9997279867106132,True
REPLAY,18.74857997894287,,,,REST,0.988818229597838,0.011181770402161924,0.6577616220822545,LEFT,0.9776364591956761,True
REPLAY,18.8488826751709,,,,REST,0.9997265586798157,0.00027344132018425983,0.45623456271211393,LEFT,0.9994531173596315,True
REPLAY,18.949185371398926,,,,REST,0.9999999998137631,1.8623692874166744e-10,0.4430278370718397,LEFT,0.9999999996275262,True
REPLAY,19.049488067626953,,,,REST,0.9999999992691743,7.308257784545256e-10,0.3211096120212453,LEFT,0.9999999985383485,True
REPLAY,19.14979076385498,,,,REST,0.9999999993464589,6.535411211941042e-10,0.47324767767419007,LEFT,0.9999999986929178,True
REPLAY,19.250093460083008,,,,REST,0.9999999996036458,3.9635414521227485e-10,0.3379939100990187,LEFT,0.9999999992072917,True
REPLAY,19.350396156311035,,,,REST,0.9999999948161877,5.183812214271389e-09,0.6309485309588627,LEFT,0.9999999896323755,True
REPLAY,19.450698852539062,,,,REST,0.9999998802080429,1.1979195714424372e-07,0.6384748450768662,LEFT,0.9999997604160857,True
REPLAY,19.55100154876709,,,,REST,0.9999998575391205,1.4246087953218564e-07,0.26273588636584244,LEFT,0.9999997150782409,True
REPLAY,19.651304244995117,,,,REST,0.9999960204380732,3.979561926807437e-06,0.5106468823000183,LEFT,0.9999920408761465,True
REPLAY,19.751606941223145,,,,REST,0.99999798249493,2.0175050700035356e-06,0.6106761163256547,LEFT,0.99999596498986,True
REPLAY,19.851909637451172,,,,REST,0.9946888977917119,0.005311102208288146,0.4499612458337011,LEFT,0.9893777955834238,True
REPLAY,19.9522123336792,,,,REST,0.018616523527549278,0.9813834764724507,0.282557919006898,RIGHT,0.9627669529449014,True
REPLAY,20.052515029907227,,,,REST,0.16852787131728242,0.8314721286827176,0.3263600473257635,RIGHT,0.6629442573654352,True
REPLAY,20.152817726135254,,,,REST,0.15052887885174238,0.8494711211482576,0.4022206326463612,RIGHT,0.6989422422965152,True
REPLAY,20.25312042236328,,,,REST,0.07440916477076975,0.9255908352292302,0.4538266580659067,RIGHT,0.8511816704584605,True
REPLAY,20.35342311859131,,,,REST,0.4049310127691592,0.5950689872308408,0.4252533197495759,RIGHT,0.19013797446168157,False
REPLAY,20.453725814819336,,,,REST,0.993152283819648,0.006847716180351927,0.3670454544152897,LEFT,0.9863045676392961,True
REPLAY,20.554028511047363,,,,REST,0.9985881458227006,0.0014118541772993735,0.5093672481838971,LEFT,0.9971762916454012,True
REPLAY,20.65433120727539,,,,REST,0.9999998757726257,1.2422737425156508e-07,0.6868371950325136,LEFT,0.9999997515452514,True
REPLAY,20.754633903503418,,,,REST,1.0,1.6284093816979433e-18,0.7891174697277651,LEFT,1.0,True
REPLAY,20.854936599731445,,,,REST,1.0,1.8111796694507712e-47,0.0009556792983314022,LEFT,1.0,True
REPLAY,20.955239295959473,,,,REST,1.0,3.785820184597192e-143,5.240640288395326e-08,LEFT,1.0,True
REPLAY,21.0555419921875,,,,REST,1.0,1.1654871645962916e-172,2.7360595900027818e-08,LEFT,1.0,True
REPLAY,21.155844688415527,,,,REST,1.0,3.3577852395215973e-168,0.0422461159906945,LEFT,1.0,True
REPLAY,21.256147384643555,,,,REST,1.0,1.130549153785484e-162,0.024033338714046115,LEFT,1.0,True
REPLAY,21.356450080871582,,,,REST,1.0,1.2192598465875061e-161,0.1617022403610774,LEFT,1.0,True
REPLAY,21.45675277709961,,,,REST,1.0,9.500329839790005e-165,0.38569977756475526,LEFT,1.0,True
REPLAY,21.557055473327637,,,,REST,1.0,3.3883150016182266e-172,0.32482034724661324,LEFT,1.0,True
REPLAY,21.657358169555664,,,,REST,1.0,1.2308856021634032e-174,0.2754305661425701,LEFT,1.0,True
REPLAY,21.75766086578369,,,,REST,1.0,5.195006556182028e-162,0.36924289360449736,LEFT,1.0,True
REPLAY,21.85796356201172,,,,REST,1.0,1.7729503571718176e-122,0.3990530299542525,LEFT,1.0,True
REPLAY,21.958266258239746,,,,REST,1.0,2.8066083870423393e-35,0.347010500655646,LEFT,1.0,True
REPLAY,22.058568954467773,,,,REST,0.9997087507176132,0.00029124928238675774,0.2899173461537754,LEFT,0.9994175014352265,True
REPLAY,22.1588716506958,,,,REST,0.9996105696380123,0.00038943036198771033,0.2850952196684704,LEFT,0.9992211392760246,True
REPLAY,22.259174346923828,,,,REST,0.9909032293133142,0.009096770686685763,0.43513422486468467,LEFT,0.9818064586266284,True
REPLAY,22.359477043151855,,,,REST,0.949591174778916,0.05040882522108399,0.37598702945303986,LEFT,0.8991823495578319,True
REPLAY,22.459779739379883,,,,REST,0.8129496847520288,0.18705031524797125,0.33937654981472665,LEFT,0.6258993695040576,True
REPLAY,22.56008243560791,,,,REST,0.6997558069261487,0.30024419307385136,0.2637427466794845,LEFT,0.39951161385229733,True
REPLAY,22.660385131835938,,,,REST,0.5617679993034816,0.4382320006965183,0.29841211863428985,LEFT,0.12353599860696335,False
REPLAY,22.760687828063965,,,,REST,0.9541769917441697,0.04582300825583033,0.2784843027155185,LEFT,0.9083539834883394,True
REPLAY,22.860990524291992,,,,REST,0.9887311382409025,0.011268861759097514,0.35171253685536197,LEFT,0.9774622764818051,True
REPLAY,22.96129322052002,,,,REST,0.9999707642603264,2.9235739673670716e-05,0.43575665201163727,LEFT,0.9999415285206528,True
REPLAY,23.061595916748047,,,,REST,0.9999999968947615,3.105238541665077e-09,0.43713596079378547,LEFT,0.999999993789523,True
