run_time_sec,mode,decoded_state,score,hits,misses,pending_notes,jaw_hold_active,jaw_enabled,hand_enabled,game_completed
14.49517822265625,REPLAY,NEUTRAL,0,0,5,31,False,True,False,False
14.595504760742188,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
14.695831298828125,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
14.792144775390625,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
14.892471313476562,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
14.9927978515625,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.093124389648438,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.193450927734375,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.293777465820312,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.39410400390625,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.494430541992188,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.594757080078125,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.695083618164062,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.79541015625,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.895736694335938,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
15.992050170898438,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.092376708984375,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.192703247070312,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.29302978515625,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.393356323242188,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.493682861328125,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.594009399414062,REPLAY,NEUTRAL,0,0,6,30,False,True,False,False
16.6943359375,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
16.794662475585938,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
16.894989013671875,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
16.995315551757812,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.09564208984375,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.195968627929688,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.292282104492188,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.392608642578125,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.492935180664062,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.59326171875,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.693588256835938,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.793914794921875,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.894241333007812,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
17.99456787109375,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.094894409179688,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.195220947265625,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.295547485351562,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.3958740234375,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.4921875,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.592514038085938,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.692840576171875,REPLAY,NEUTRAL,0,0,7,29,False,True,False,False
18.793167114257812,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
18.89349365234375,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
18.993820190429688,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.094146728515625,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.194473266601562,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.2947998046875,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.395126342773438,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.495452880859375,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.595779418945312,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.692092895507812,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.79241943359375,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.892745971679688,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
19.993072509765625,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.093399047851562,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.1937255859375,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.294052124023438,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.394378662109375,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.494705200195312,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.59503173828125,REPLAY,NEUTRAL,0,0,8,28,False,True,False,False
20.695358276367188,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
20.795684814453125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
20.891998291015625,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
20.992324829101562,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.0926513671875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.192977905273438,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.293304443359375,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.393630981445312,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.49395751953125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.594284057617188,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.694610595703125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.794937133789062,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.895263671875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
21.995590209960938,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.095916748046875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.192230224609375,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.292556762695312,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.39288330078125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.493209838867188,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.593536376953125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.693862915039062,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.794189453125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.894515991210938,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
22.994842529296875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.095169067382812,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.19549560546875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.295822143554688,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.392135620117188,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.492462158203125,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.592788696289062,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.693115234375,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.793441772460938,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.893768310546875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
23.994094848632812,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
24.09442138671875,REPLAY,NEUTRAL,0,0,9,27,False,True,False,False
24.194747924804688,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.295074462890625,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.395401000976562,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.4957275390625,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.592041015625,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.692367553710938,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.792694091796875,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.893020629882812,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
24.99334716796875,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.093673706054688,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.194000244140625,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.294326782226562,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.3946533203125,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.494979858398438,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.595306396484375,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.695632934570312,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.79595947265625,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.89227294921875,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
25.992599487304688,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
26.092926025390625,REPLAY,NEUTRAL,0,0,10,26,False,True,False,False
26.193252563476562,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.2935791015625,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.393905639648438,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.494232177734375,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.594558715820312,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.69488525390625,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.795211791992188,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.895538330078125,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
26.995864868164062,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.092178344726562,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.1925048828125,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.292831420898438,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.393157958984375,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.493484497070312,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.59381103515625,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.694137573242188,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.794464111328125,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.894790649414062,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
27.9951171875,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
28.095443725585938,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
28.195770263671875,REPLAY,NEUTRAL,0,0,11,25,False,True,False,False
28.292083740234375,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
28.392410278320312,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
28.49273681640625,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
28.593063354492188,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
28.693389892578125,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
