mode,source_name,timestamp_sec,action,source,accepted,confidence,jaw_confidence,left_confidence,right_confidence,notes
REPLAY,Yaniv-LRJ(6)-4:7.csv,2.968783378601074,RIGHT,hand_event,True,0.9998297786949695,0.25974505374740076,0.0001702213050305268,0.9998297786949695,
REPLAY,Yaniv-LRJ(6)-4:7.csv,6.559406518936157,RIGHT,hand_event,True,0.9990748416221037,0.25974505374740076,0.0009251583778963068,0.9990748416221037,
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.4540534019470215,LEFT,hand_event,True,0.9999999996823148,0.25974505374740076,0.9999999996823148,3.176852319562741e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.240379810333252,RIGHT,hand_event,True,1.0,0.38880660667575107,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.35672402381897,RIGHT,hand_event,True,1.0,0.253868602862811,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.284510374069214,RIGHT,hand_event,True,1.0,0.29178458754833925,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,9.48405933380127,RIGHT,hand_event,True,1.0,0.36180661399617886,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,10.595347166061401,click,jaw_trigger,True,0.792454985198302,0.792454985198302,0.0,0.0,binary_crossing
REPLAY,Yaniv-LRJ(6)-4:7.csv,10.655525207519531,RIGHT,hand_event,True,1.0,0.21666627224930957,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,11.995489597320557,hold_start,jaw_hold,True,0.29311134776603126,0.4734464787807845,0.0,0.0,sustained_active
REPLAY,Yaniv-LRJ(6)-4:7.csv,12.392664670944214,hold_end,jaw_hold,True,0.24697749377747616,0.2610020037647277,0.0,0.0,released
REPLAY,Yaniv-LRJ(6)-4:7.csv,7.4219584465026855,LEFT,hand_event,True,0.9999999999404451,0.29819348678327473,0.9999999999404451,5.955493458561089e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,8.685697317123413,RIGHT,hand_event,True,1.0,0.40254760626975805,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,11.389697313308716,RIGHT,hand_event,True,1.0,0.2804889084254769,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,15.389531135559082,LEFT,hand_event,True,0.9999999998232939,0.2806264202912082,0.9999999998232939,1.767061061081871e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,16.6332106590271,LEFT,hand_event,True,1.0,0.28209469291992006,1.0,1.231627986623294e-24,
REPLAY,Yaniv-LRJ(6)-4:7.csv,18.133649826049805,RIGHT,hand_event,True,0.9999441341795703,0.28209469291992006,5.586582042971244e-05,0.9999441341795703,
REPLAY,Yaniv-LRJ(6)-4:7.csv,13.49191689491272,LEFT,hand_event,True,1.0,0.29556769103582425,1.0,1.810197032593539e-18,
REPLAY,Yaniv-LRJ(6)-4:7.csv,12.095786333084106,RIGHT,hand_event,True,1.0,0.31203166885345346,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,19.136617183685303,LEFT,hand_event,True,1.0,0.2913169177680326,1.0,5.271532350267182e-28,
REPLAY,Yaniv-LRJ(6)-4:7.csv,19.890848636627197,RIGHT,hand_event,True,1.0,0.4009434458366472,0.0,1.0,
REPLAY,Yaniv-LRJ(6)-4:7.csv,13.548083066940308,LEFT,hand_event,True,0.9999999999998441,0.3617600342781123,0.9999999999998441,1.5586260851108257e-13,
REPLAY,Yaniv-LRJ(6)-4:7.csv,21.118480682373047,LEFT,hand_event,True,0.9999999999757451,0.3388279433535295,0.9999999999757451,2.4254936988583082e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,15.008403539657593,LEFT,hand_event,True,0.9055509753517413,0.32571180530917954,0.9055509753517413,0.09444902464825866,
REPLAY,Yaniv-LRJ(6)-4:7.csv,15.594136476516724,LEFT,hand_event,True,0.999999999930569,0.29066777122746645,0.999999999930569,6.943097109672303e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,22.847596406936646,LEFT,hand_event,True,0.9999999999469216,0.315042928296415,0.9999999999469216,5.307838654558509e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,22.823525190353394,LEFT,hand_event,True,0.9999999999646016,0.28889550701801514,0.9999999999646016,3.539830128314759e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,22.85963201522827,LEFT,hand_event,True,0.9999999999353606,0.30521509597131047,0.9999999999353606,6.463944291812788e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,22.887715101242065,LEFT,hand_event,True,0.9999999999371387,0.2957130313447367,0.9999999999371387,6.286130453657281e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,16.869910955429077,LEFT,hand_event,True,1.0,0.28602618807060276,1.0,2.3716309483920018e-30,
REPLAY,Yaniv-LRJ(6)-4:7.csv,24.34402370452881,LEFT,hand_event,True,0.9999999999988185,0.263383401321323,0.9999999999988185,1.1815190539870645e-12,
REPLAY,Yaniv-LRJ(6)-4:7.csv,24.56868839263916,LEFT,hand_event,True,0.9999999998844838,0.2740821311996443,0.9999999998844838,1.1551615562888e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,18.169756650924683,RIGHT,hand_event,True,0.9999999919156507,0.2759441183042065,8.084349301107352e-09,0.9999999919156507,
REPLAY,Yaniv-LRJ(6)-4:7.csv,18.534836769104004,RIGHT,hand_event,True,0.9582223818410464,0.2817940314504854,0.041777618158953644,0.9582223818410464,
REPLAY,Yaniv-LRJ(6)-4:7.csv,26.12128186225891,RIGHT,hand_event,True,0.9743232454539391,0.3137958372366757,0.025676754546060887,0.9743232454539391,
REPLAY,Yaniv-LRJ(6)-4:7.csv,26.105234384536743,RIGHT,hand_event,True,0.9340033483280281,0.27715653081993397,0.06599665167197188,0.9340033483280281,
REPLAY,Yaniv-LRJ(6)-4:7.csv,26.875513315200806,RIGHT,hand_event,True,0.9916768563843978,0.30610147341501415,0.008323143615602158,0.9916768563843978,
REPLAY,Yaniv-LRJ(6)-4:7.csv,26.959762573242188,RIGHT,hand_event,True,0.9317572945867508,0.27548563324711295,0.06824270541324917,0.9317572945867508,
REPLAY,Yaniv-LRJ(6)-4:7.csv,26.971798181533813,RIGHT,hand_event,True,0.8920595204232927,0.25741138940810293,0.10794047957670727,0.8920595204232927,
REPLAY,Yaniv-LRJ(6)-4:7.csv,21.880735874176025,LEFT,hand_event,True,0.9999998749348906,0.28722799102855123,0.9999998749348906,1.2506510937856283e-07,
REPLAY,Yaniv-LRJ(6)-4:7.csv,20.15563201904297,LEFT,hand_event,True,1.0,0.2619774558000647,1.0,4.250522054635433e-24,
REPLAY,Yaniv-LRJ(6)-4:7.csv,28.159311532974243,LEFT,hand_event,True,0.9999999030259593,0.28195019792665166,0.9999999030259593,9.697404066884745e-08,
REPLAY,Yaniv-LRJ(6)-4:7.csv,22.125459909439087,LEFT,hand_event,True,0.9999999995539167,0.2817193007751049,0.9999999995539167,4.4608330415718243e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,28.989768505096436,LEFT,hand_event,True,0.9999999982120716,0.28222846149821434,0.9999999982120716,1.787928382306361e-09,
REPLAY,Yaniv-LRJ(6)-4:7.csv,29.960640907287598,LEFT,hand_event,True,0.9999999296647696,0.3010285677037282,0.9999999296647696,7.033523046096939e-08,
REPLAY,Yaniv-LRJ(6)-4:7.csv,23.37716317176819,LEFT,hand_event,True,0.9999999912737251,0.2853354587491418,0.9999999912737251,8.726274937514252e-09,
REPLAY,Yaniv-LRJ(6)-4:7.csv,30.927501440048218,LEFT,hand_event,True,0.9999999990313388,0.2856476440844916,0.9999999990313388,9.686611414055827e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,31.545329332351688,RIGHT,hand_event,False,0.5896756703122606,0.2867028130850645,0.41032432968773935,0.5896756703122606,direction_confidence_low
REPLAY,Yaniv-LRJ(6)-4:7.csv,31.513234376907352,LEFT,hand_event,True,0.678908955507777,0.29526715854233887,0.678908955507777,0.321091044492223,
REPLAY,Yaniv-LRJ(6)-4:7.csv,25.03005337715149,LEFT,hand_event,True,0.9999654480157981,0.2845349698441937,0.9999654480157981,3.4551984201906546e-05,
REPLAY,Yaniv-LRJ(6)-4:7.csv,30.959596395492554,LEFT,hand_event,True,0.9999999994216748,0.28844140713812627,0.9999999994216748,5.783251790833077e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,32.030765533447266,LEFT,hand_event,True,0.9999999834850202,0.2757638794464453,0.9999999834850202,1.651497977773357e-08,
REPLAY,Yaniv-LRJ(6)-4:7.csv,24.81341242790222,LEFT,hand_event,True,0.999999998317033,0.27927836004327034,0.999999998317033,1.6829670047120225e-09,
REPLAY,Yaniv-LRJ(6)-4:7.csv,32.10297918319702,LEFT,hand_event,True,0.9999999996174026,0.2896551135411296,0.9999999996174026,3.825973864795377e-10,
REPLAY,Yaniv-LRJ(6)-4:7.csv,33.1139702796936,LEFT,hand_event,True,0.9999999999381658,0.28568891970417953,0.9999999999381658,6.18341988552901e-11,
REPLAY,Yaniv-LRJ(6)-4:7.csv,26.00092577934265,LEFT,hand_event,True,0.9987523490174761,0.2918273303264618,0.9987523490174761,0.0012476509825239239,
REPLAY,Yaniv-LRJ(6)-4:7.csv,33.61144208908081,LEFT,hand_event,True,0.9999999971211738,0.25594821254039113,0.9999999971211738,2.878826138718968e-09,
REPLAY,Yaniv-LRJ(6)-4:7.csv,33.70772695541382,LEFT,hand_event,True,0.9999999988656267,0.2871251570795086,0.9999999988656267,1.134373285743632e-09,
