run_time_sec,event_type,target_id,lane,score,details
174.59254574775696,target_miss,138,6,43,
174.8934359550476,hold_end,,3,43,
175.0940294265747,click_miss,,3,43,
175.4952163696289,target_spawn,141,1,43,
175.695809841156,target_miss,139,2,43,
175.89239144325256,click_miss,,3,43,
176.49417185783386,target_spawn,142,3,43,
176.7950620651245,click_hit,142,3,45,
177.69372081756592,click_miss,,3,45,
177.89431428909302,target_spawn,143,1,45,
178.79297304153442,target_miss,141,1,45,
179.39475345611572,target_spawn,144,4,45,
180.49400568008423,target_spawn,145,0,45,
180.89519262313843,target_miss,143,1,45,
181.69355463981628,target_spawn,146,1,45,
182.7928068637848,target_spawn,147,2,45,
182.9934003353119,target_miss,144,4,45,
