filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-15-26-(03).csv,test,106,335.2591857910156,335.2912902832031,0.0321044921875,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-15-26-(03).csv,test,110,391.74302673339844,392.07611083984375,0.3330841064453125,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-15-26-(03).csv,test,111,405.9171600341797,405.9211730957031,0.0040130615234375,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,0,52.59117126464844,52.972412109375,0.3812408447265625,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,1,62.242584228515625,62.20245361328125,-0.040130615234375,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,9,78.99711608886719,79.35829162597656,0.361175537109375,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,10,89.76014709472656,89.69192504882812,-0.0682220458984375,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,21,107.71458435058594,107.75070190429688,0.0361175537109375,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,22,116.23030090332031,116.17813110351562,-0.0521697998046875,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,25,118.16058349609375,118.18466186523438,0.024078369140625,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,30,131.39566040039062,131.52809143066406,0.1324310302734375,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,31,139.4739532470703,139.45388793945312,-0.0200653076171875,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,38,153.06619262695312,153.19862365722656,0.1324310302734375,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,39,160.93179321289062,160.92376708984375,-0.008026123046875,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,41,174.17489624023438,174.36752319335938,0.192626953125,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,42,183.6176300048828,183.59756469726562,-0.0200653076171875,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,50,197.17776489257812,197.24197387695312,0.064208984375,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,51,206.0666961669922,205.9703826904297,-0.0963134765625,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,52,206.7649688720703,206.7729949951172,0.008026123046875,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,59,223.93284606933594,224.12948608398438,0.1966400146484375,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,60,233.0465087890625,233.0585479736328,0.0120391845703125,REPEATED,repeated_peaks,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,67,248.7576446533203,248.91014099121094,0.152496337890625,HOLD,hold_marker_edges,hybrid_onset_crossing
HR-3-8-26-(02).csv,train,68,259.083251953125,259.0431213378906,-0.040130615234375,REPEATED,repeated_peaks,hybrid_onset_crossing
