start_sample,end_sample,center_sample,start_time_sec,end_time_sec,center_time_sec,mapped_label,aggregate_rms,Channel_1_rms,Channel_3_rms,Channel_7_rms,Channel_8_rms,top_rms_window
3486,3983,3735,13.989532470703125,15.984024047851562,14.988784790039062,BASELINE,0.3022082203600357,0.2259326026119935,0.3532256468738177,0.29027677369250326,0.3393978582618283,0
3735,4232,3984,14.988784790039062,16.9832763671875,15.988037109375,BASELINE,0.26948902991385126,0.1784408315355432,0.3400378782341805,0.2570611224634665,0.30241628742221505,0
3984,4481,4233,15.988037109375,17.982528686523438,16.987289428710938,BASELINE,0.3238949012642558,0.29013978384050637,0.3174686335684582,0.36146512598003894,0.32650606166801954,0
4233,4730,4482,16.987289428710938,18.981781005859375,17.986541748046875,BASELINE,0.34703076273874045,0.33228439170061375,0.32345158199709056,0.4119067072431709,0.3204803700140865,0
4482,4979,4731,17.986541748046875,19.981033325195312,18.985794067382812,BASELINE,0.320620007451439,0.25410310478000603,0.37239087969486634,0.3890890781579922,0.26689696717289135,0
4731,5228,4980,18.985794067382812,20.98028564453125,19.98504638671875,BASELINE,0.5747361975995315,0.3605627100650045,0.6401037796268563,0.9266036726873689,0.37167462801889656,0
4980,5477,5229,19.98504638671875,21.979537963867188,20.984298706054688,BASELINE,0.6623323087653534,0.4003997872067411,0.7237578817041594,1.0371269308178241,0.4880446353326889,0
5229,5726,5478,20.984298706054688,22.978790283203125,21.983551025390625,BASELINE,0.5517485639054915,0.36755957663719524,0.6052451814414611,0.7095378715442774,0.5246516259990324,0
5478,5975,5727,21.983551025390625,23.978042602539062,22.982803344726562,BASELINE,0.4184353528311279,0.31576781819884525,0.4503283148676548,0.4800753897713318,0.42756988848667987,0
5727,6224,5976,22.982803344726562,24.977294921875,23.9820556640625,BASELINE,0.29320193800910205,0.254154163359045,0.33232337522719185,0.2851593171274745,0.30117089632269695,0
5976,6473,6225,23.9820556640625,25.976547241210938,24.981307983398438,BASELINE,0.32462413535966417,0.30944968161804076,0.3455993071719355,0.31006289630075184,0.33338465634792847,0
6225,6722,6474,24.981307983398438,26.975799560546875,25.980560302734375,BASELINE,0.3170093424927788,0.3119548823205273,0.2942798962537688,0.28627012021865833,0.3755324711781607,0
6474,6971,6723,25.980560302734375,27.975051879882812,26.979812622070312,BASELINE,0.3099519115215664,0.2725145425616853,0.3191043725585523,0.25902846889356335,0.3891602620724648,0
6723,7220,6972,26.979812622070312,28.97430419921875,27.97906494140625,BASELINE,0.35461903007216444,0.3048784714386681,0.43832194380386763,0.3068781593035993,0.36839754574252254,0
6972,7469,7221,27.97906494140625,29.973556518554688,28.978317260742188,BASELINE,0.362049692468796,0.32977800123206796,0.4679456015930791,0.30499850834302267,0.3454766587070142,0
7221,7718,7470,28.978317260742188,30.972808837890625,29.977569580078125,BASELINE,0.3002946831078551,0.27332165438871053,0.3719406724538158,0.24388666834836828,0.31202973724052574,0
7470,7967,7719,29.977569580078125,31.972061157226562,30.976821899414062,BASELINE,0.27993154102767787,0.24555225383829318,0.3297101793841303,0.247233476423354,0.297230254464934,0
7719,8216,7968,30.976821899414062,32.9713134765625,31.97607421875,BASELINE,0.29478074272267807,0.26582565482066833,0.3758913137001302,0.252700685412412,0.2847053169575017,0
7968,8465,8217,31.97607421875,33.97056579589844,32.97532653808594,BASELINE,0.35810867909659694,0.358385017997198,0.4878237667219113,0.2878055268902218,0.29842040477705667,0
8217,8714,8466,32.97532653808594,34.969818115234375,33.974578857421875,BASELINE,0.3381186406503396,0.3127029498038377,0.4474137483808019,0.2748843526682113,0.31747351174850735,0
8466,8963,8715,33.974578857421875,35.96907043457031,34.97383117675781,BASELINE,0.3133903983506361,0.23778977797143316,0.3637517905387184,0.2898054278399978,0.362214597052395,0
8715,9212,8964,34.97383117675781,36.96832275390625,35.97308349609375,BASELINE,0.40497645992308995,0.3033927079322879,0.44544707847350923,0.4100773947058409,0.4609886585807217,0
8964,9461,9213,35.97308349609375,37.96757507324219,36.97233581542969,BASELINE,0.35915229733778575,0.2722967417963069,0.3924354521601234,0.38795995717187437,0.3839170382228384,0
9213,9710,9462,36.97233581542969,38.966827392578125,37.971588134765625,BASELINE,0.3800338547916581,0.33311935746007987,0.44017315477256524,0.3880982208365464,0.35874468609744076,0
9462,9959,9711,37.971588134765625,39.96607971191406,38.97084045410156,BASELINE,0.5210353675987747,0.4495762997515814,0.6733646531071651,0.4459093815860191,0.5152911359503329,0
9711,10208,9960,38.97084045410156,40.96533203125,39.9700927734375,BASELINE,0.5991953352770982,0.5227504603087634,0.743498927611477,0.5297998389682747,0.6007321142198777,0
9960,10457,10209,39.9700927734375,41.96458435058594,40.96934509277344,BASELINE,0.5899102616476719,0.643516033765642,0.6491193994063478,0.567562988775134,0.4994426246435639,0
10209,10706,10458,40.96934509277344,42.963836669921875,41.968597412109375,BASELINE,0.4392368576126695,0.5473381549332896,0.4858107466746387,0.4351319284643577,0.28866660037839204,0
10458,10955,10707,41.968597412109375,43.96308898925781,42.96784973144531,BASELINE,0.2948614327390412,0.25970936614339707,0.34427691369823443,0.3225410758797822,0.2529183752347509,0
10707,11204,10956,42.96784973144531,44.96234130859375,43.96710205078125,BASELINE,0.30091312549455085,0.28507242560911716,0.3581724035453468,0.29059377810631726,0.2698138947174222,0
10956,11453,11205,43.96710205078125,45.96159362792969,44.96635437011719,BASELINE,0.3369934255796114,0.32877667445750797,0.39030257175500765,0.32317133072444787,0.30572312538148233,0
11205,11702,11454,44.96635437011719,46.960845947265625,45.965606689453125,BASELINE,0.45409721101288775,0.5004170489054456,0.5095039009178627,0.37290925081436527,0.4335586434138777,0
11454,11951,11703,45.965606689453125,47.96009826660156,46.96485900878906,BASELINE,0.4600014076515052,0.49589730410511124,0.5058152251126076,0.3977037556570938,0.4405893457312081,0
11703,12200,11952,46.96485900878906,48.9593505859375,47.964111328125,BASELINE,0.3361211449902006,0.25863257414639,0.3738543786948374,0.37942572804192637,0.3325718990776488,0
11952,12449,12201,47.964111328125,49.95860290527344,48.96336364746094,BASELINE,0.30198821586981606,0.24086796189439275,0.34558792818731077,0.32279503631833895,0.2987019370792217,0
12201,12698,12450,48.96336364746094,50.957855224609375,49.962615966796875,BASELINE,0.29386344614497667,0.2323748071247186,0.3511649020080834,0.2918332768749823,0.3000807985721224,0
12450,12947,12699,49.962615966796875,51.95710754394531,50.96186828613281,BASELINE,0.2763007892086088,0.18106663913729334,0.33142024634819595,0.277911986173516,0.31480428517542997,0
12699,13196,12948,50.96186828613281,52.95635986328125,51.96112060546875,BASELINE,0.2936365692968808,0.24043038712339163,0.34140831767603996,0.3023181940086145,0.29038937837947726,0
12948,13445,13197,51.96112060546875,53.95561218261719,52.96037292480469,BASELINE,0.3184359954099197,0.28559744466396414,0.38544314934117774,0.33125490052283796,0.27144848711169883,0
13197,13694,13446,52.96037292480469,54.954864501953125,53.959625244140625,BASELINE,0.31444192107499114,0.28369223853711434,0.4063935189349573,0.32752634442178197,0.24015558240611112,0
13446,13943,13695,53.959625244140625,55.95411682128906,54.95887756347656,ACTIVE,0.33201112224957546,0.2368164970530315,0.4018640417717688,0.39761012561099995,0.2917538245625016,0
13695,14192,13944,54.95887756347656,56.953369140625,55.9581298828125,ACTIVE,0.3367387559374534,0.20863627103102395,0.37539754257973645,0.4342167976161467,0.32870441252290666,0
13944,14441,14193,55.9581298828125,57.95262145996094,56.95738220214844,ACTIVE,0.35246899698096223,0.2289748259607171,0.42148904080069316,0.4235170645644668,0.3358950565979719,0
14193,14690,14442,56.95738220214844,58.951873779296875,57.956634521484375,ACTIVE,0.3781067987276866,0.25178998406683,0.524487693495294,0.41843030124394476,0.31771921610467746,0
14442,14939,14691,57.956634521484375,59.95112609863281,58.95588684082031,ACTIVE,0.355654888844692,0.23773897185741769,0.4717271337573025,0.41506305085256273,0.298090398911485,0
14691,15188,14940,58.95588684082031,60.95037841796875,59.95513916015625,ACTIVE,0.310050260002762,0.18935206226439957,0.33463053616550964,0.41611086058677893,0.30010758099435975,0
14940,15437,15189,59.95513916015625,61.94963073730469,60.95439147949219,REST,0.2697403063193183,0.17739033179829206,0.3117764413539375,0.3314773545017313,0.2583170976233122,0
15189,15686,15438,60.95439147949219,62.948883056640625,61.953643798828125,REST,0.23425604451860207,0.16932887672197974,0.30460134567417113,0.25547351752537506,0.20762043815288236,0
15438,15935,15687,61.953643798828125,63.94813537597656,62.95289611816406,REST,0.23503216576897717,0.17741619798877367,0.2658558166628495,0.24833569065504166,0.24852095776924388,0
15687,16184,15936,62.95289611816406,64.9473876953125,63.9521484375,REST,0.26051484073540615,0.1931395056219714,0.2664356087488328,0.3136384716033386,0.26884577696748185,0
15936,16433,16185,63.9521484375,65.94664001464844,64.95140075683594,ACTIVE,0.2820216710151516,0.22410763939006634,0.34223024270804103,0.35323535152538915,0.20851345043710978,0
16185,16682,16434,64.95140075683594,66.94589233398438,65.95065307617188,ACTIVE,0.3920419664805152,0.308937032498395,0.4638676569332003,0.5054062675408421,0.28995690894962345,0
16434,16931,16683,65.95065307617188,67.94514465332031,66.94990539550781,ACTIVE,0.9362521385937621,0.4304359665841568,0.5653347537170523,2.143333939960862,0.6059038941129772,1
16683,17180,16932,66.94990539550781,68.94439697265625,67.94915771484375,ACTIVE,0.9113626328931561,0.39146625841505045,0.535772848557251,2.1346783027849945,0.5835331218153287,1
16932,17429,17181,67.94915771484375,69.94364929199219,68.94841003417969,ACTIVE,0.40084667470941265,0.2384781419281703,0.4741534161511576,0.534925806676096,0.3558293340822267,0
17181,17678,17430,68.94841003417969,70.94290161132812,69.94766235351562,REST,0.361774486063185,0.21908089355276747,0.4467221637678989,0.41760656057775775,0.3636883263543161,0
17430,17927,17679,69.94766235351562,71.94215393066406,70.94691467285156,REST,0.3014804629470388,0.22802620473019286,0.36223044921539127,0.30177310697992626,0.31389209086264475,0
17679,18176,17928,70.94691467285156,72.94140625,71.9461669921875,REST,0.27037285859791027,0.19565982996117687,0.30713478887448714,0.26811012764757375,0.31058668790840327,0
17928,18425,18177,71.9461669921875,73.94065856933594,72.94541931152344,REST,0.2857721052386345,0.17891524048747331,0.32542181136292164,0.3122818468002415,0.3264695223039017,0
18177,18674,18426,72.94541931152344,74.93991088867188,73.94467163085938,REST,0.396779031030345,0.2836676454857834,0.39908285156570295,0.4133320465111506,0.4910335805587432,0
18426,18923,18675,73.94467163085938,75.93916320800781,74.94392395019531,REST,0.6737494491398291,0.4559596689810337,0.6835994884632585,0.7127911089028116,0.8426475302122128,0
18675,19172,18924,74.94392395019531,76.93841552734375,75.94317626953125,REST,0.6872106687406697,0.4844707420194085,0.6565880099581201,0.8142065480695528,0.7935773749155974,0
18924,19421,19173,75.94317626953125,77.93766784667969,76.94242858886719,REST,0.397335691530339,0.34629437840158456,0.312386107624312,0.5584023586292997,0.3722599214661597,0
19173,19670,19422,76.94242858886719,78.93692016601562,77.94168090820312,REST,0.2512077111834099,0.22412244158952627,0.25754057318943463,0.27197946248304733,0.2511883674716314,0
19422,19919,19671,77.94168090820312,79.93617248535156,78.94093322753906,REST,0.2291741098060186,0.19850036696488144,0.26096192913778504,0.22763824190236712,0.2295959012190409,0
19671,20168,19920,78.94093322753906,80.9354248046875,79.940185546875,REST,0.2572464365946686,0.2351662549533768,0.2647463336295845,0.2733203582698977,0.25575279952581553,0
19920,20417,20169,79.940185546875,81.93467712402344,80.93943786621094,REST,0.30808427710909836,0.2861236005682093,0.3701186924637716,0.2810122013615083,0.2950826140429042,0
20169,20666,20418,80.93943786621094,82.93392944335938,81.93869018554688,REST,0.4627841604239935,0.4330352881640806,0.691701708252818,0.39862747753265493,0.32777216774642076,0
20418,20915,20667,81.93869018554688,83.93318176269531,82.93794250488281,REST,0.46355071558222827,0.40414301338363673,0.7680609189475534,0.3997994495567911,0.2821994804409319,0
20667,21164,20916,82.93794250488281,84.93243408203125,83.93719482421875,REST,0.2955165506259787,0.20697226494232224,0.5000376328944277,0.2541664394127957,0.22088986525436916,0
20916,21413,21165,83.93719482421875,85.93168640136719,84.93644714355469,REST,0.25060605628557436,0.19466107336735194,0.3230721427089862,0.2576968760940394,0.2269941329719198,0
21165,21662,21414,84.93644714355469,86.93093872070312,85.93569946289062,REST,0.43048391296813404,0.4550947520972862,0.5409360699553314,0.30115226428748704,0.42475256553243146,0
21414,21911,21663,85.93569946289062,87.93019104003906,86.93495178222656,REST,0.49426101235322484,0.551256575664894,0.5649263773829987,0.3767179568235246,0.48414313954148186,0
21663,22160,21912,86.93495178222656,88.929443359375,87.9342041015625,REST,0.48499366099128105,0.528405755328153,0.46977183943077205,0.4899749812142001,0.4518220679919991,0
21912,22409,22161,87.9342041015625,89.92869567871094,88.93345642089844,REST,0.5366484677330746,0.5469855215883199,0.6213330787694167,0.5275942150523458,0.450681055522216,0
22161,22658,22410,88.93345642089844,90.92794799804688,89.93270874023438,REST,0.4848109146586811,0.4731962258748194,0.5836221943638877,0.5187925032437473,0.36363273515226996,0
22410,22907,22659,89.93270874023438,91.92720031738281,90.93196105957031,REST,0.4155807372366125,0.42390743421589233,0.37629107725117794,0.46588995707530395,0.39623448040407583,0
22659,23156,22908,90.93196105957031,92.92645263671875,91.93121337890625,REST,0.3833341178857034,0.39436158299100876,0.3430054058039677,0.39951565244129933,0.39645383030653775,0
22908,23405,23157,91.93121337890625,93.92570495605469,92.93046569824219,REST,0.3744177157812653,0.30981170686721843,0.36219088804838284,0.4478071727499987,0.37786109545946117,0
23157,23654,23406,92.93046569824219,94.92495727539062,93.92971801757812,REST,0.3682443376253087,0.2920443848549789,0.3730117023249722,0.4044983191134573,0.4034229442078265,0
23406,23903,23655,93.92971801757812,95.92420959472656,94.92897033691406,ACTIVE,0.35347892417848287,0.32342683384284626,0.3516429308029413,0.4112262550489956,0.3276196770191484,0
23655,24152,23904,94.92897033691406,96.9234619140625,95.92822265625,ACTIVE,0.3606786554244652,0.2898397105569841,0.4007844290176309,0.4749532442112585,0.2771372379119873,0
23904,24401,24153,95.92822265625,97.92271423339844,96.92747497558594,ACTIVE,0.4915457251704174,0.28010147639228095,0.4308965387876898,0.44107494156249905,0.8141099439392,0
24153,24650,24402,96.92747497558594,98.92196655273438,97.92672729492188,ACTIVE,0.48475491261799886,0.25314732340486823,0.4472865424466583,0.4085420648106136,0.8300437198098551,0
24402,24899,24651,97.92672729492188,99.92121887207031,98.92597961425781,REST,0.30766165327351414,0.2005913193151245,0.3879360300820116,0.319614302159939,0.32250496153698127,0
24651,25148,24900,98.92597961425781,100.92047119140625,99.92523193359375,REST,0.25256131074137794,0.22228718906533998,0.3024631725722169,0.23663311745729576,0.2488617638706592,0
24900,25397,25149,99.92523193359375,101.91972351074219,100.92448425292969,REST,0.2769313746270691,0.2131284704124306,0.38912806647438536,0.25496984921214766,0.2504991124093128,0
25149,25646,25398,100.92448425292969,102.91897583007812,101.92373657226562,REST,0.3164619810527922,0.21280125799453264,0.45155381410745704,0.36015999951187605,0.241332852597303,0
25398,25895,25647,101.92373657226562,103.91822814941406,102.92298889160156,ACTIVE,0.3613885760348876,0.2614542208123823,0.4665859752488343,0.4481555355235916,0.2693585725547424,0
25647,26144,25896,102.92298889160156,104.91748046875,103.9222412109375,ACTIVE,0.40753935401833274,0.2586882230655422,0.42415330407767415,0.5859882053631769,0.36132768356693784,0
25896,26393,26145,103.9222412109375,105.91673278808594,104.92149353027344,ACTIVE,0.4289631078120889,0.25942458405136465,0.4760016998172166,0.6083092274258675,0.37211691995390683,0
26145,26642,26394,104.92149353027344,106.91598510742188,105.92074584960938,ACTIVE,0.4279264594499226,0.286758168337551,0.5494861661592312,0.5089733921021682,0.3664881112007398,0
26394,26891,26643,105.92074584960938,107.91523742675781,106.91999816894531,REST,0.37911201792998733,0.24515691665460823,0.4510057921307278,0.4263180097410324,0.39396735319358084,0
26643,27140,26892,106.91999816894531,108.91448974609375,107.91925048828125,REST,0.3502627429620416,0.25765897481708533,0.36124872996203644,0.3262138377864242,0.45592942928262026,0
26892,27389,27141,107.91925048828125,109.91374206542969,108.91850280761719,REST,0.33068731711744576,0.2847206308350175,0.3518607223286643,0.2886153091205047,0.39755260618559657,0
27141,27638,27390,108.91850280761719,110.91299438476562,109.91775512695312,REST,0.2765689160649627,0.26498517928360626,0.31951885892796356,0.2681104481902845,0.2536611778579965,0
27390,27887,27639,109.91775512695312,111.91224670410156,110.91700744628906,REST,0.3319304407232468,0.3291654967053656,0.40950876784162854,0.3114125937130311,0.27763490463296203,0
27639,28136,27888,110.91700744628906,112.9114990234375,111.916259765625,REST,0.38462765178686953,0.35627431490238504,0.4483035243478493,0.34732678221542,0.3866059856818238,0
27888,28385,28137,111.916259765625,113.91075134277344,112.91551208496094,REST,0.347358042493511,0.3015620778695346,0.3713077087678248,0.3247113477915431,0.39185103554514156,0
28137,28634,28386,112.91551208496094,114.91000366210938,113.91476440429688,REST,0.3124202021358554,0.2745991556087473,0.33476941330062643,0.3322693244502429,0.308042915183805,0
28386,28883,28635,113.91476440429688,115.90925598144531,114.91401672363281,REST,0.30905025450642315,0.26749643024703573,0.353327562128309,0.32839743762166856,0.28697958802867946,0
28635,29132,28884,114.91401672363281,116.90850830078125,115.91326904296875,REST,0.2617889909363379,0.21762048618691904,0.30501611131355494,0.2396519801433415,0.28486738610153595,0
28884,29381,29133,115.91326904296875,117.90776062011719,116.91252136230469,REST,0.2741764948858283,0.2359986505390176,0.3249509723527106,0.23147252591544598,0.30428383073613907,0
29133,29630,29382,116.91252136230469,118.90701293945312,117.91177368164062,REST,0.292876745594743,0.27017813418514136,0.34116466659106653,0.2539039357072479,0.3062602458955163,0
29382,29879,29631,117.91177368164062,119.90626525878906,118.91102600097656,REST,0.2616907421893151,0.23664111237945612,0.2800490792280544,0.23164372178017145,0.2984290553695785,0
29631,30128,29880,118.91102600097656,120.905517578125,119.9102783203125,REST,0.2490817648512052,0.21984707646425927,0.2920085946606463,0.23640205323562177,0.24806933504429335,0
29880,30377,30129,119.9102783203125,121.90476989746094,120.90953063964844,REST,0.25056161958419804,0.2299927108110514,0.31597921565240883,0.26871221045572186,0.18756234141760997,0
30129,30626,30378,120.90953063964844,122.90402221679688,121.90878295898438,REST,0.24852000674502234,0.22109481408621323,0.3217370390563575,0.2593720864062431,0.19187608743127563,0
30378,30875,30627,121.90878295898438,123.90327453613281,122.90803527832031,REST,0.2408861037280161,0.19675699788601297,0.3144368036157456,0.2384139076608916,0.2139367057494144,0
30627,31124,30876,122.90803527832031,124.90252685546875,123.90728759765625,REST,0.3587462803003837,0.24770566052960571,0.4009057615809886,0.44356069933879166,0.34281299975214863,0
30876,31373,31125,123.90728759765625,125.90177917480469,124.90653991699219,REST,0.37267384591559755,0.2640191635217322,0.3966253439544162,0.46236704731109163,0.36768382887515,0
31125,31622,31374,124.90653991699219,126.90103149414062,125.90579223632812,REST,0.27531109190984016,0.22051361586714527,0.2992391257396482,0.3000641733997387,0.28142745263282853,0
31374,31871,31623,125.90579223632812,127.90028381347656,126.90504455566406,REST,0.29022995169365995,0.23337540281277944,0.3599563300766606,0.3047052269142657,0.2628828469709339,0
31623,32120,31872,126.90504455566406,128.8995361328125,127.904296875,REST,0.29006022814003435,0.22825604190276133,0.3630730598787202,0.3244054175134312,0.2445063932652247,0
31872,32369,32121,127.904296875,129.89878845214844,128.90354919433594,ACTIVE,0.4025347109486396,0.2888084742658573,0.5159520433756417,0.4848237747584472,0.32055455139461214,0
32121,32618,32370,128.90354919433594,130.89804077148438,129.90280151367188,ACTIVE,0.491267844980375,0.3843010090296847,0.6033393886954793,0.5894311008898707,0.38799988130646546,0
32370,32867,32619,129.90280151367188,131.8972930908203,130.9020538330078,ACTIVE,0.417650708553845,0.33842272491489744,0.4792775425821819,0.5158310927631548,0.33707147395514586,0
32619,33116,32868,130.9020538330078,132.89654541015625,131.90130615234375,REST,0.2986942760096095,0.22726993336947948,0.38393713385448697,0.34270209691892717,0.24086793989554434,0
32868,33365,33117,131.90130615234375,133.8957977294922,132.9005584716797,REST,0.2713426845693385,0.2159589874991628,0.3653324090627328,0.28228168746063237,0.2217976542548261,0
33117,33614,33366,132.9005584716797,134.89505004882812,133.89981079101562,REST,0.412991445249488,0.32897310345975683,0.5325143602940252,0.46053414211814686,0.329944175126023,0
33366,33863,33615,133.89981079101562,135.89430236816406,134.89906311035156,REST,0.3996740378071901,0.3375698388676123,0.49150439095430754,0.4247889920642845,0.34483292934255605,0
33615,34112,33864,134.89906311035156,136.8935546875,135.8983154296875,REST,0.2543078684711386,0.21464077329216447,0.2797828757792208,0.26713985660652795,0.25566796820664134,0
33864,34361,34113,135.8983154296875,137.89280700683594,136.89756774902344,ACTIVE,0.4091619084518883,0.4404583746915791,0.5683949950807776,0.327208814017519,0.30058545001767745,0
34113,34610,34362,136.89756774902344,138.89205932617188,137.89682006835938,ACTIVE,0.48607181325860427,0.5517589127625265,0.6455742045504299,0.42685030145182634,0.32010383426963424,0
34362,34859,34611,137.89682006835938,139.8913116455078,138.8960723876953,ACTIVE,0.397481423287446,0.3904553583571865,0.4750835607920674,0.44933122713660384,0.27505554686392614,0
34611,35108,34860,138.8960723876953,140.89056396484375,139.89532470703125,ACTIVE,0.34814544655752655,0.23370620315958163,0.43095315952749325,0.45725107220327493,0.27067135133975634,0
34860,35357,35109,139.89532470703125,141.8898162841797,140.8945770263672,ACTIVE,0.3701684587733678,0.2527447727141707,0.40649039282615723,0.49722646400537995,0.32421220554776337,0
35109,35606,35358,140.8945770263672,142.88906860351562,141.89382934570312,ACTIVE,0.37058581742165625,0.24051466966369223,0.3869457867350391,0.5121672290763412,0.3427155842115524,0
35358,35855,35607,141.89382934570312,143.88832092285156,142.89308166503906,REST,0.315793836418048,0.2023503992881571,0.38507846135873874,0.39760620217201137,0.2781402828532848,0
35607,36104,35856,142.89308166503906,144.8875732421875,143.892333984375,REST,0.28274423133494875,0.25505067203275544,0.377451644873197,0.2191303966539765,0.2793442117798659,0
35856,36353,36105,143.892333984375,145.88682556152344,144.89158630371094,REST,0.3086674840000771,0.26709842411169127,0.37406815165913493,0.27714076767323,0.3163625925562521,0
36105,36602,36354,144.89158630371094,146.88607788085938,145.89083862304688,REST,0.32622009527652707,0.2195858532673446,0.3350000202475985,0.35036458529176734,0.3999299222993976,0
36354,36851,36603,145.89083862304688,147.8853302001953,146.8900909423828,REST,0.37141140487108787,0.242804093668539,0.3400653656962123,0.43843875743399296,0.46433740268560736,0
36603,37100,36852,146.8900909423828,148.88458251953125,147.88934326171875,REST,0.33007505739709314,0.24576040517656936,0.3077323778472248,0.3908692531316038,0.3759381934329746,0
36852,37349,37101,147.88934326171875,149.8838348388672,148.8885955810547,REST,0.29014466561103364,0.2622674626151212,0.3274781502922317,0.2742169501563987,0.296616099380383,0
37101,37598,37350,148.8885955810547,150.88308715820312,149.88784790039062,REST,0.29264406611553695,0.27006953374158377,0.34962203804954983,0.26426370363830193,0.2866209890327123,0
37350,37847,37599,149.88784790039062,151.88233947753906,150.88710021972656,REST,0.338505144791242,0.28813781836576546,0.38787241827886854,0.39392344526666573,0.28408689725366837,0
37599,38096,37848,150.88710021972656,152.881591796875,151.8863525390625,REST,0.37438911416363285,0.3098012499672377,0.40562777511223586,0.4409125289856511,0.3412149025894068,0
37848,38345,38097,151.8863525390625,153.88084411621094,152.88560485839844,REST,0.3127243825105313,0.24809347800630194,0.35201304893346114,0.3381081903148328,0.3126828127875294,0
38097,38594,38346,152.88560485839844,154.88009643554688,153.88485717773438,REST,0.2605822595376434,0.19099193578472504,0.3346192685929811,0.26878788321287517,0.24792995055999237,0
38346,38843,38595,153.88485717773438,155.8793487548828,154.8841094970703,REST,0.26503970380192327,0.2153103132806787,0.3361996794979254,0.28868605234103695,0.21996277008805198,0
38595,39092,38844,154.8841094970703,156.87860107421875,155.88336181640625,REST,0.2831397720533172,0.2398643018292728,0.33580731173870587,0.31880111305958897,0.23808636158570112,0
38844,39341,39093,155.88336181640625,157.8778533935547,156.8826141357422,REST,0.29634558274925804,0.25941048155874114,0.3803850673906845,0.2832300352509924,0.26235674679661414,0
39093,39590,39342,156.8826141357422,158.87710571289062,157.88186645507812,REST,0.2962147089279192,0.25210606476395786,0.3938842094258799,0.3005359850134916,0.23833257650834735,0
39342,39839,39591,157.88186645507812,159.87635803222656,158.88111877441406,REST,0.31302517377705286,0.22429251463677777,0.34861285971496414,0.38568134416913996,0.2935139765873296,0
39591,40088,39840,158.88111877441406,160.8756103515625,159.88037109375,REST,0.32152538060243196,0.25090906776774424,0.34618595173957173,0.36699101612596935,0.32201548677644265,0
39840,40337,40089,159.88037109375,161.87486267089844,160.87962341308594,REST,0.26554079397941643,0.21841281582676506,0.315781911713416,0.286887807671942,0.24108064070554264,0
40089,40586,40338,160.87962341308594,162.87411499023438,161.87887573242188,REST,0.2954370259049391,0.19691684743280852,0.35197986278753024,0.3508260004429648,0.28202539295645274,0
40338,40835,40587,161.87887573242188,163.8733673095703,162.8781280517578,ACTIVE,0.3318527392291925,0.22307527822014883,0.38994107471725203,0.3777572023046229,0.33663740167474626,0
40587,41084,40836,162.8781280517578,164.87261962890625,163.87738037109375,ACTIVE,0.3156563061227957,0.21440517747846607,0.36512302835334604,0.3916784188981095,0.29141859976126117,0
