family,filename,file_path,session_date,session_rank,split_role,label,segment_kind,segment_source,segment_context,segment_index,start_sample,end_sample,start_time_sec,end_time_sec,window_sec,overlap,Channel_1_mean,Channel_1_std,Channel_1_rms,Channel_1_ptp,Channel_1_var,Channel_1_energy,Channel_3_mean,Channel_3_std,Channel_3_rms,Channel_3_ptp,Channel_3_var,Channel_3_energy,Channel_4_mean,Channel_4_std,Channel_4_rms,Channel_4_ptp,Channel_4_var,Channel_4_energy,Channel_6_mean,Channel_6_std,Channel_6_rms,Channel_6_ptp,Channel_6_var,Channel_6_energy,Channel_7_mean,Channel_7_std,Channel_7_rms,Channel_7_ptp,Channel_7_var,Channel_7_energy,Channel_8_mean,Channel_8_std,Channel_8_rms,Channel_8_ptp,Channel_8_var,Channel_8_energy
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,77447,77945,310.70725178718567,312.7051627635956,2.0,0.5,-0.0002341084265661947,0.15122399105603493,0.15122417226644397,0.9160961278069584,0.02286869547091573,0.02286875027767112,0.00038694892475290367,0.17103622086289288,0.17103665857508632,1.1363959532387267,0.029253388847060278,0.02925353857653065,-0.00028866835858257467,0.09871469452143904,0.09871511659255777,0.5576652336765042,0.009744590914461027,0.009744674243882274,-0.00010014826971208564,0.10042627064010506,0.10042632057561182,0.5317186246778086,0.010085435834679628,0.010085445864355554,-0.0002988063357736267,0.09317657604102617,0.09317705515820636,0.5499551936157598,0.00868187432272913,0.00868196360795543,-0.0004552198999380474,0.10038652818034433,0.10038756031132724,0.5179553921341523,0.010077455040103066,0.010077662265260365
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,77697,78195,311.71021914482117,313.7081301212311,2.0,0.5,-0.0004222438320304317,0.1659944898546591,0.16599502688924814,1.1069815301755062,0.027554170662108524,0.027554348951962213,2.843054115011989e-05,0.16033223802187485,0.16033224054256462,1.1063499620314214,0.025706426549103135,0.025706427357398802,6.884732870864655e-05,0.1101909682313862,0.11019098973929328,0.6589758114955635,0.012142049479770364,0.012142054219725036,0.00021320301186396277,0.1041106068323072,0.10411082513608046,0.5323949341791165,0.010839018454991252,0.010839063910515522,0.0001896961610809167,0.11209284170605867,0.1120930022185732,0.6338943481971936,0.012564805161739525,0.012564841146373055,-0.0003497150157743783,0.10831679348826743,0.10831735803726118,0.6191838589737537,0.011732527751579973,0.01173265005217223
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,77947,78445,312.71318650245667,314.7110974788666,2.0,0.5,0.000144990135115775,0.16756950807584622,0.16756957080245916,1.1069815301755062,0.028079540036781096,0.028079561058920375,-0.00040027674370637483,0.13647547886359215,0.13647606585961633,0.9633383884920923,0.018625556331046785,0.018625716552518334,0.00043049933397436665,0.11189367189491686,0.11189450004269137,0.6589758114955635,0.012520193810127308,0.01252037913980386,7.720577230188792e-05,0.10679434703890794,0.10679437494642675,0.5356885107328536,0.011405032559466706,0.011405038520197983,0.0007217081129527909,0.11099794520988578,0.11100029145645117,0.6338943481971936,0.012320543840816805,0.012321064703417105,0.0006072415973727958,0.11703394285099344,0.11703551820540284,0.7807665112323435,0.0136969437792496,0.01369731252160718
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,78197,78695,313.71615386009216,315.7140648365021,2.0,0.5,0.00035816307179417823,0.14330621406137284,0.14330666163647104,0.8237978173040608,0.02053667098860401,0.020536799269390005,0.00010196174697060121,0.1085156718540312,0.10851571975584746,0.6348179125447933,0.011775651037931779,0.011775661434129624,0.00017942714018558145,0.09648050397792361,0.096480670820288,0.5450050822354271,0.009308487647834134,0.009308519841932771,0.00010182617507043402,0.09790837097998764,0.09790842393034838,0.5286371042359981,0.009586049107954887,0.009586059476524815,9.764981382378806e-05,0.0889359326994005,0.08893598630812186,0.5382191266207448,0.007909600125112297,0.007909609660598439,0.000297978042860353,0.10355335497779533,0.10355378369751304,0.7807665112323435,0.010723297327157289,0.010723386118071318
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,78447,78945,314.71912121772766,316.7170321941376,2.0,0.5,-0.00021616869503994138,0.12742054079257195,0.12742072415732147,0.8067083809565092,0.01623599421587149,0.01623604094477621,0.0002603692911488672,0.11417965273514338,0.11417994960099478,0.740483163039386,0.013036993098717937,0.01303706089088571,-0.00028227983351266245,0.09151979705379587,0.09152023237881551,0.4716454415584954,0.008375873252767983,0.00837595293467239,-0.00012885966287539996,0.09325176920685083,0.09325185823896749,0.528057707830301,0.008695892460207773,0.008695909065020489,-0.00024853185135498377,0.09261147509378893,0.09261180857281984,0.5803615010810763,0.00857688531904749,0.008576947087128627,-0.00020097503616806336,0.09836273426504503,0.09836293958123164,0.6152659209241278,0.009675227492095864,0.009675267883061027
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,78697,79195,315.72208857536316,317.71999955177307,2.0,0.5,-3.3900084617459923e-06,0.1216081665697226,0.12160816661697336,0.7740584103647528,0.014788546176449398,0.014788546187941554,0.0005195572776905485,0.11491170477475915,0.11491287932171138,0.740483163039386,0.013204699894241403,0.013204969834006203,0.0003040622245770996,0.0892910519200729,0.08929156962910648,0.5103941236214742,0.007972891952993156,0.00797298440682957,0.00038417038292559567,0.08993096768977427,0.08993178824254715,0.5592568410133305,0.008087578949619223,0.008087726536502342,0.00037028530923063777,0.09277231748867573,0.09277305645191324,0.5803615010810763,0.008606702892219648,0.00860684000342988,0.0005869850051355868,0.10669803635080345,0.10669965094841513,0.7632123347258859,0.011384470961117374,0.011384815512513627
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,26,78947,79445,316.72505593299866,318.72296690940857,2.0,0.5,0.0006851550743161995,0.13626108739250803,0.13626280994777912,1.0158448826387765,0.01856708393738871,0.01856755337486457,-0.00015854375054933495,0.20315160449505673,0.2031516663604727,1.6663328239825699,0.041270574408915954,0.041270599545036805,0.00047237524997221624,0.09680020195410591,0.09680135451909995,0.6139931674672534,0.009370279098355689,0.009370502236732473,0.0003216586489042204,0.10822357739827897,0.10822405540898794,0.7104901183958503,0.011712342704881277,0.011712446169167692,0.00027084033954089795,0.0862176673409365,0.08621809274277593,0.49279980790144545,0.007433486161712388,0.007433559516201911,4.341231062502589e-05,0.11430200624732753,0.11430201449140263,0.7843478183979371,0.013064948632164102,0.013064950516792817
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,79589,80087,319.3006761074066,321.2985870838165,2.0,0.5,0.0038899557516243123,1.4238412135196266,1.4238465272187142,9.665272353849604,2.027323801317043,2.0273389330727927,0.002083833733206033,1.5461710246544,1.5461724288849108,11.741533343856567,2.390644837480837,2.3906491798438645,0.0023383766477865393,0.9055066534039807,0.9055096727060532,6.48001372479254,0.8199422993588769,0.8199477673642236,0.0016341500952004682,0.8891659250167271,0.889167426673619,6.559101481218186,0.790616042210852,0.7906187126573856,0.0018614571084703162,0.7406417884487787,0.740644127647801,5.158628873880617,0.5485502587966055,0.5485537238191721,0.0019138452807817361,0.678837576911446,0.6788402747559709,5.765760326401127,0.46082045582700326,0.460824118630762
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,79839,80337,320.3036434650421,322.301554441452,2.0,0.5,-0.006098172549641713,1.6499918312251152,1.6500031002449826,10.603078515207013,2.722473043109609,2.722510230818054,-0.004255828221147354,1.8208187018041289,1.8208236754044915,10.355053985503146,3.315380744839673,3.315398856913521,-0.004034232126957575,1.083381267463018,1.083388778656411,7.315770676728014,1.1737149706897756,1.1737312457186297,-0.0027224181381304935,1.0626678273431631,1.0626713145797986,6.329541737665018,1.1292629112702386,1.1292703228307575,-0.0033212770923688223,0.9297835518433706,0.9297894837865172,6.298472422308091,0.8644974532784737,0.8645084841599981,-0.0025025459044449045,0.8372801561191988,0.837283896039446,5.466440642197583,0.70103805983099,0.7010443225669938
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,80089,80587,321.3066108226776,323.3045217990875,2.0,0.5,0.0036927796165243105,1.9927142222281553,1.9927176438451228,11.997004787465002,3.970909971470362,3.9709236080916575,-0.0040317776071276375,2.331335341455984,2.331338827702306,14.13613493709856,5.4351244743216895,5.435140729552363,0.0009306667349209352,1.3619154244722709,1.3619157424584156,9.15176805650593,1.8548136234154857,1.8548144895560572,-0.0012141485944679735,1.3852265755454638,1.3852271076448879,9.175063224123651,1.9188526655974123,1.918854139754222,0.0014936412644700552,1.195100416415825,1.1951013497948637,8.108867647786457,1.4282650053172783,1.4282672362815052,-0.0006093605409649713,1.1152304281058394,1.1152305945827539,7.3652611107328365,1.243738907773134,1.2437392790934028
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,80339,80837,322.3095781803131,324.307489156723,2.0,0.5,-0.00575622114000586,2.28889687400751,2.2889041119983955,16.008533621192967,5.239048899841351,5.239082033923164,-0.015072249071769158,2.45933264289675,2.4593788283039264,14.13613493709856,6.048317048417513,6.048544221109594,-0.0053222164009814775,1.4971145495566311,1.4971240097204954,9.355857661932777,2.2413519744941546,2.2413803004815738,-0.007390021484226519,1.4581069983278727,1.458125725371532,9.175063224123651,2.126076018572719,2.126130630990257,-0.003166649836829864,1.296146497613528,1.2961503658707985,8.108867647786457,1.6799957432758155,1.6800057709470047,-0.0035572803183318846,1.18944005434873,1.1894453737487793,7.3652611107328365,1.41476764288911,1.4147802971323733
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,80589,81087,323.3125455379486,325.3104565143585,2.0,0.5,-1.6083520423878188e-05,2.184049540991885,2.1840495410511056,16.008533621192967,4.770072397506864,4.770072397765545,0.0006757175595485941,2.313466484657844,2.3134665833396735,15.017261957775695,5.352127175635122,5.352127632229343,-0.000468262713288017,1.4113256576991726,1.411325735381443,9.072890524138797,1.9918401120800024,1.991840331349971,-0.0004507948848430388,1.3476886979503888,1.347688773344663,7.878881888495572,1.8162648265832142,1.8162650297992422,-0.0019202251108318591,1.1976602700497514,1.1976618094103693,7.35155412522553,1.4343901224556432,1.4343938097201194,-0.0015565979392107728,1.0827623737403098,1.0827634926358085,6.592484774408099,1.1723743579877504,1.1723767809848946
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,80839,81337,324.3155128955841,326.313423871994,2.0,0.5,-0.0012906721386476937,2.0226782719803724,2.022678683769638,12.218067938377011,4.091227391941506,4.091229057776076,0.005052705895230334,2.2473278530423517,2.2473335330779918,15.017261957775695,5.050482479059946,5.050508008896809,3.0301593527870474e-05,1.3668007368967254,1.3668007372326143,7.6585212411465955,1.8681442543814315,1.8681442552996181,0.002069166147464329,1.3588177884978192,1.3588193639283517,7.642192202657291,1.846385782338104,1.84639006378665,0.0006544947044616369,1.1571541347473453,1.1571543198407874,6.646400547715034,1.3390056915628774,1.3390061199261956,0.00220596482580904,1.0598056024547167,1.05980789828875,5.671932077051025,1.1231879149944048,1.1231927812752176
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,81089,81587,325.3184802532196,327.3163912296295,2.0,0.5,0.004719403370309739,2.041081832063443,2.041087288174524,11.444126725845859,4.166015045179461,4.166037317947632,-0.0027762051535111625,2.1917861015063984,2.1917878597327047,11.179449302920947,4.803926314756616,4.803934022071671,0.0006850343607559786,1.4139762688899944,1.4139764348305617,8.109779989551111,1.99932888898407,1.9993293582561456,-0.0005928200415288467,1.379223876374682,1.3792240037780685,7.939531922266767,1.9022585011620041,1.9022588525976056,-0.00011466980970035453,1.2056612673748466,1.2056612728279392,7.173053526789165,1.4536190916479212,1.4536191047970863,0.0005597020375562938,1.0923894309385662,1.0923895743244052,6.508196616303859,1.1933146688262843,1.193314982092655
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,HOLD,movement1,marker_1_to_2,,27,81339,81837,326.3214476108551,328.319358587265,2.0,0.5,-0.009071388191012365,2.2320987496948765,2.2321171829617596,13.447012425747616,4.982264828389431,4.982347118473142,-0.00564230292566311,2.386824760397913,2.386831429412404,14.072284819618588,5.696932436848555,5.69696427243086,-0.006539711551699368,1.5436486599539114,1.5436625127289598,9.84811591344704,2.3828511853775063,2.382893953204686,-0.006163219176944434,1.5038912658008878,1.5039038947428853,8.747715568681912,2.261688939352197,2.2617269246228195,-0.005610721931573768,1.3227746207732192,1.3227865200259363,9.045838157299507,1.7497326973617335,1.749764177562327,-0.005927395407433424,1.21926629171538,1.219280699482154,7.697945399948418,1.4866102901133744,1.4866454241296903
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,28,81870,82368,328.4517502784729,330.4496612548828,2.0,0.5,-0.00243509359425076,0.5621714446542375,0.5621767185373698,5.930127621147839,0.3160367331846324,0.3160426628654452,0.0007483631215162258,0.682686659393777,0.6826870695725799,6.3080823385330795,0.4660610749142349,0.4660616349615965,-0.0012159572963833074,0.34510988977568857,0.3451120319159194,3.3164670646691414,0.11910083602098792,0.11910231457313457,-0.0005504348408454402,0.34944133619382245,0.34944176971197655,3.108217786618644,0.12210924744092404,0.12210955041943805,-0.0013615465819822024,0.2658575711245485,0.26586105757206957,2.5484331783503746,0.07068024812424437,0.07068210193333928,-0.00047608367127891757,0.24370414650578412,0.24370461152751038,2.1828255714900333,0.059391711024112684,0.05939193767977475
jaw,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,28,82120,82618,329.4547176361084,331.4526286125183,2.0,0.5,0.00048102883480981057,0.18610078937237895,0.18610141104720956,1.5633167810071602,0.03463350380502255,0.034633735193762456,0.0008378647194275638,0.2595160650927962,0.25951741764000447,1.6186736062915192,0.06734858804124844,0.0673492900585365,0.000721733463179402,0.11950551424458686,0.11950769361867473,0.820183635432411,0.014281567934863152,0.014282088834055028,0.001206679541625296,0.13277779940299106,0.1327832824184472,0.8590688747220948,0.017629944014300934,0.01763140008981711,0.0007021510395388633,0.11025071633725965,0.1102529522006609,0.7229612668417082,0.012155220452878892,0.012155713468961217,0.001185900680773734,0.1272182194666441,0.12722374670118736,0.717868144329582,0.016184475364263224,0.016185881724687882
