strategy_name,trigger_config_name,filename,file_path,parsed_date,session_rank,split_role,center_time_sec,coarse_label_center,pred_4state,event_label_true,trigger_reason,clench_probability,onset_probability,active_probability,inactive_probability,aggregate_rms_smooth_mean,armed_after_step
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,277.3204743862152,REST,ONSET,INACTIVE,onset_crossing,0.41196551661926073,0.7864162930041328,0.015683771792426752,0.19152119426142414,0.29753413661522343,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,291.86350107192993,REPEATED,ONSET,INACTIVE,onset_crossing,0.5424542546082197,0.9054582668716071,0.014386677346371732,0.07208022870681126,0.32484052119940626,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,319.7459936141968,HOLD,ONSET,ACTIVE,onset_crossing,0.6450479145740315,0.9561180345991038,0.006243834503645017,0.03533589341944867,0.41605758604419124,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,334.18872356414795,REPEATED,ONSET,INACTIVE,onset_crossing,0.547606588749991,0.8481181453551453,0.021208587988068107,0.12614186076505673,0.3548865670851214,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,375.51097869873047,REPEATED,ONSET,INACTIVE,onset_crossing,0.4151154472512145,0.8135141522057958,0.0159131238011164,0.16226974883890122,0.2820801102371667,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,400.08367896080017,HOLD,ONSET,ACTIVE,onset_crossing,0.6100106474565291,0.9334005382506911,0.0135165459219547,0.0474363044229562,0.38668135964335515,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,414.2255187034607,REPEATED,ONSET,INACTIVE,onset_crossing,0.43483815229558387,0.9007928048610913,0.0050223539548763475,0.09104949643957823,0.3171590300291307,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,441.70682430267334,HOLD,ONSET,ACTIVE,onset_crossing,0.4551775052715147,0.8453093061578068,0.01848022100919717,0.1255040613606702,0.285095481685903,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,454.44450974464417,REPEATED,ONSET,INACTIVE,onset_crossing,0.4981659587349776,0.9408469907073324,0.0034540677646363134,0.053973001949752575,0.30992683958599804,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-2-27-26-(01).csv,2026-02-27,1,train,494.86409425735474,REPEATED,ONSET,INACTIVE,onset_crossing,0.5983552768199063,0.9763620439129059,0.001747940282617199,0.02136881666542135,0.4099170155475425,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,52.972412109375,HOLD,ONSET,ACTIVE,onset_crossing,0.621781140748719,0.9642312462348029,0.005264081189941097,0.02683649985005232,0.3783914659365166,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,62.20245361328125,REPEATED,ONSET,INACTIVE,onset_crossing,0.45796159400945324,0.7179970585222881,0.042516744734775964,0.22450045004355487,0.273167446962654,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,79.35829162597656,HOLD,ONSET,ACTIVE,onset_crossing,0.5610835982380952,0.8922757935780438,0.014924447461865201,0.08752198471686591,0.4004843303084706,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,89.79225158691406,REPEATED,ONSET,ONSET,onset_crossing,0.7786987773439144,0.9678216625284128,0.009905598386841102,0.01671800688632522,0.47867681324922223,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,107.85102844238281,HOLD,ONSET,ONSET,onset_crossing,0.7463753821737757,0.9989671951402257,1.426112801527038e-05,0.0010086825207442577,0.6247515169097464,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,183.59756469726562,REPEATED,ONSET,INACTIVE,onset_crossing,0.5044529860590075,0.8845632982106306,0.005937910201936908,0.10683618708870884,0.37768141033765273,False
