filename,time_sec,height,velocity,click_emitted,clench_probability,onset_probability
HR-3-15-26-(03).csv,2.00653076171875,0.05,0.0,False,0.3304981865366684,0.0852725726009696
HR-3-15-26-(03).csv,2.1068572998046875,0.05,0.0,False,0.3796529487532468,0.1351064178426997
HR-3-15-26-(03).csv,2.207183837890625,0.05,0.0,False,0.3246958756139269,0.0861745970242089
HR-3-15-26-(03).csv,2.3075103759765625,0.05,0.0,False,0.3116330340298572,0.0836376563665421
HR-3-15-26-(03).csv,2.4078369140625,0.05,0.0,False,0.3034874318881756,0.1121105252749569
HR-3-15-26-(03).csv,2.5081634521484375,0.05,0.0,False,0.300707516651736,0.115631755907117
HR-3-15-26-(03).csv,2.608489990234375,0.05,0.0,False,0.321312580404959,0.1386470536564275
HR-3-15-26-(03).csv,2.7088165283203125,0.05,0.0,False,0.340345670929126,0.1270011205082812
HR-3-15-26-(03).csv,2.80914306640625,0.05,0.0,False,0.3282021259591531,0.1010707741140488
HR-3-15-26-(03).csv,2.9094696044921875,0.05,0.0,False,0.3274552602703164,0.1022146728090032
HR-3-15-26-(03).csv,3.009796142578125,0.05,0.0,False,0.3228440938200024,0.1184909227625704
HR-3-15-26-(03).csv,3.1101226806640625,0.05,0.0,False,0.3615932163180735,0.1552086522133021
HR-3-15-26-(03).csv,3.21044921875,0.05,0.0,False,0.3235866348425112,0.1420066932852639
HR-3-15-26-(03).csv,3.3107757568359375,0.05,0.0,False,0.3521169517937629,0.1452840625106614
HR-3-15-26-(03).csv,3.411102294921875,0.05,0.0,False,0.3553506539117758,0.1594051815726681
HR-3-15-26-(03).csv,3.5114288330078125,0.05,0.0,False,0.3686218892032407,0.1807689285486163
HR-3-15-26-(03).csv,3.61175537109375,0.05,0.0,False,0.3543358880761476,0.1624004310667779
HR-3-15-26-(03).csv,3.712081909179687,0.05,0.0,False,0.3078137535772486,0.1262082046859402
HR-3-15-26-(03).csv,3.812408447265625,0.05,0.0,False,0.3372566909696696,0.1321594789366449
HR-3-15-26-(03).csv,3.9127349853515625,0.05,0.0,False,0.346470481877034,0.1704774743070038
HR-3-15-26-(03).csv,4.0130615234375,0.05,0.0,False,0.3675588682209878,0.2080135185900385
HR-3-15-26-(03).csv,4.1133880615234375,0.05,0.0,False,0.3535116873056746,0.1888612736041483
HR-3-15-26-(03).csv,4.213714599609375,0.05,0.0,False,0.3472756418007806,0.1624706955895732
HR-3-15-26-(03).csv,4.3140411376953125,0.05,0.0,False,0.3511448027069686,0.1430438292397397
HR-3-15-26-(03).csv,4.41436767578125,0.05,0.0,False,0.3387203739090356,0.1660810600378178
HR-3-15-26-(03).csv,4.5146942138671875,0.05,0.0,False,0.3644494222770716,0.1420678589094625
HR-3-15-26-(03).csv,4.615020751953125,0.05,0.0,False,0.3757091829006062,0.1365339554299963
HR-3-15-26-(03).csv,4.7153472900390625,0.05,0.0,False,0.3123732172559466,0.1356651727468652
HR-3-15-26-(03).csv,4.815673828125,0.05,0.0,False,0.3421046327610967,0.1615221790833038
HR-3-15-26-(03).csv,4.9160003662109375,0.05,0.0,False,0.3401916767489832,0.1812155634952118
HR-3-15-26-(03).csv,5.016326904296875,0.05,0.0,False,0.3381805135754844,0.1795962187161726
HR-3-15-26-(03).csv,5.1166534423828125,0.05,0.0,False,0.3244666010230206,0.1380863406480182
HR-3-15-26-(03).csv,5.21697998046875,0.05,0.0,False,0.3565356975590372,0.133756724629233
HR-3-15-26-(03).csv,5.3173065185546875,0.05,0.0,False,0.3367511042604916,0.1593071022469557
HR-3-15-26-(03).csv,5.417633056640625,0.05,0.0,False,0.346551364266649,0.1455954056704125
HR-3-15-26-(03).csv,5.5179595947265625,0.05,0.0,False,0.3079271440684068,0.144640892498378
HR-3-15-26-(03).csv,5.6182861328125,0.05,0.0,False,0.3421880116543926,0.1676736011591993
HR-3-15-26-(03).csv,5.7186126708984375,0.05,0.0,False,0.3393677505476415,0.1386191705945267
HR-3-15-26-(03).csv,5.818939208984375,0.05,0.0,False,0.3203473232468022,0.185588529048007
HR-3-15-26-(03).csv,5.9192657470703125,0.05,0.0,False,0.3228954824264362,0.1841104258212809
HR-3-15-26-(03).csv,6.01959228515625,0.05,0.0,False,0.3305857038102673,0.1618300336931708
HR-3-15-26-(03).csv,6.1199188232421875,0.05,0.0,False,0.3048725127923508,0.180904386279932
HR-3-15-26-(03).csv,6.220245361328125,0.05,0.0,False,0.2585841310746731,0.1406741715760707
HR-3-15-26-(03).csv,6.3205718994140625,0.05,0.0,False,0.256892931634516,0.0650536658091521
HR-3-15-26-(03).csv,6.4208984375,0.05,0.0,False,0.2932175644480578,0.0517942207051447
HR-3-15-26-(03).csv,6.5212249755859375,0.05,0.0,False,0.3690248201852105,0.0956516880128206
HR-3-15-26-(03).csv,6.621551513671875,0.05,0.0,False,0.3357543065450735,0.1381234885999764
HR-3-15-26-(03).csv,6.7218780517578125,0.05,0.0,False,0.3466548455798078,0.1631089284282166
HR-3-15-26-(03).csv,6.82220458984375,0.05,0.0,False,0.3523858491963002,0.1733629473788957
HR-3-15-26-(03).csv,6.9225311279296875,0.05,0.0,False,0.3160143668518967,0.1500400510259924
HR-3-15-26-(03).csv,7.022857666015625,0.05,0.0,False,0.3306910406594643,0.1700430219156618
HR-3-15-26-(03).csv,7.1231842041015625,0.05,0.0,False,0.3152251680178103,0.1320397467630829
HR-3-15-26-(03).csv,7.2235107421875,0.05,0.0,False,0.3137938508051276,0.0983899488055237
HR-3-15-26-(03).csv,7.323837280273437,0.05,0.0,False,0.3233716121813301,0.1159262422049384
HR-3-15-26-(03).csv,7.424163818359375,0.05,0.0,False,0.3329048276678368,0.1447589349098457
HR-3-15-26-(03).csv,7.524490356445312,0.05,0.0,False,0.3215967466522573,0.1255652181390606
HR-3-15-26-(03).csv,7.62481689453125,0.05,0.0,False,0.3442763828853866,0.1373019232881238
HR-3-15-26-(03).csv,7.7251434326171875,0.05,0.0,False,0.3299243936657422,0.1659793806628323
HR-3-15-26-(03).csv,7.825469970703125,0.05,0.0,False,0.3214086169408737,0.1430767054936007
HR-3-15-26-(03).csv,7.9257965087890625,0.05,0.0,False,0.3107632862898106,0.1195130505860469
HR-3-15-26-(03).csv,8.026123046875,0.05,0.0,False,0.3311046476323668,0.1162700478193265
HR-3-15-26-(03).csv,8.126449584960938,0.05,0.0,False,0.3122042233574831,0.0813850102455134
HR-3-15-26-(03).csv,8.226776123046875,0.05,0.0,False,0.3142102079930594,0.1216288546412794
HR-3-15-26-(03).csv,8.327102661132812,0.05,0.0,False,0.3010466439507571,0.1179999671578611
HR-3-15-26-(03).csv,8.42742919921875,0.05,0.0,False,0.3146664791159558,0.1092819909058014
HR-3-15-26-(03).csv,8.527755737304688,0.05,0.0,False,0.3059579694855738,0.0882180266276835
HR-3-15-26-(03).csv,8.628082275390625,0.05,0.0,False,0.3298417234180355,0.0909134691088992
HR-3-15-26-(03).csv,8.728408813476562,0.05,0.0,False,0.3318504250530888,0.1043328083481646
HR-3-15-26-(03).csv,8.8287353515625,0.05,0.0,False,0.3329754746114901,0.1287707725779597
HR-3-15-26-(03).csv,8.929061889648438,0.05,0.0,False,0.3474159423264477,0.1600611649369323
HR-3-15-26-(03).csv,9.029388427734377,0.05,0.0,False,0.3375452859742024,0.1166848591840325
HR-3-15-26-(03).csv,9.129714965820312,0.05,0.0,False,0.3043993543437143,0.0804332301331105
HR-3-15-26-(03).csv,9.23004150390625,0.05,0.0,False,0.296702283461013,0.0893456837843457
HR-3-15-26-(03).csv,9.330368041992188,0.05,0.0,False,0.3094146124896885,0.0887200824301563
HR-3-15-26-(03).csv,9.430694580078123,0.05,0.0,False,0.3062333854659298,0.1011408565032321
HR-3-15-26-(03).csv,9.531021118164062,0.05,0.0,False,0.2988157350902897,0.1186976102163581
HR-3-15-26-(03).csv,9.63134765625,0.05,0.0,False,0.3088442194801093,0.0946630551059126
HR-3-15-26-(03).csv,9.731674194335938,0.05,0.0,False,0.2898190254641279,0.0670903131384584
HR-3-15-26-(03).csv,9.832000732421877,0.05,0.0,False,0.3051204431393148,0.085898933577541
HR-3-15-26-(03).csv,9.932327270507812,0.05,0.0,False,0.3517272751524365,0.1170987093636454
HR-3-15-26-(03).csv,10.03265380859375,0.05,0.0,False,0.3344303594931377,0.1055681675839945
HR-3-15-26-(03).csv,10.132980346679688,0.05,0.0,False,0.313365503788265,0.0830007207153874
HR-3-15-26-(03).csv,10.233306884765623,0.05,0.0,False,0.3020393378503134,0.0776988499501362
HR-3-15-26-(03).csv,10.333633422851562,0.05,0.0,False,0.3232238084699906,0.1050828282176838
HR-3-15-26-(03).csv,10.4339599609375,0.05,0.0,False,0.3531346273901572,0.133971621353198
HR-3-15-26-(03).csv,10.534286499023438,0.05,0.0,False,0.3517705786416129,0.1163504290953083
HR-3-15-26-(03).csv,10.634613037109377,0.05,0.0,False,0.3062433596921936,0.0786212797923236
HR-3-15-26-(03).csv,10.734939575195312,0.05,0.0,False,0.3217260658820281,0.0928208194959031
HR-3-15-26-(03).csv,10.83526611328125,0.05,0.0,False,0.3064341320970123,0.1188825490384175
HR-3-15-26-(03).csv,10.935592651367188,0.05,0.0,False,0.3016836614780832,0.0985541672326921
HR-3-15-26-(03).csv,11.035919189453123,0.05,0.0,False,0.2943757668080842,0.1037189086163948
HR-3-15-26-(03).csv,11.136245727539062,0.05,0.0,False,0.2801340370453186,0.0994295590488395
HR-3-15-26-(03).csv,11.236572265625,0.05,0.0,False,0.2738984872872861,0.0894163047970776
HR-3-15-26-(03).csv,11.336898803710938,0.05,0.0,False,0.3257225356512144,0.1035405055284865
HR-3-15-26-(03).csv,11.437225341796877,0.05,0.0,False,0.3234728546694189,0.1197834128205107
HR-3-15-26-(03).csv,11.537551879882812,0.05,0.0,False,0.3215668822385182,0.1352856052612418
HR-3-15-26-(03).csv,11.63787841796875,0.05,0.0,False,0.3538821380761824,0.1482555258350293
HR-3-15-26-(03).csv,11.738204956054688,0.05,0.0,False,0.3146473901309845,0.1359343708772075
HR-3-15-26-(03).csv,11.838531494140623,0.05,0.0,False,0.2931896851820444,0.1103030307557036
HR-3-15-26-(03).csv,11.938858032226562,0.05,0.0,False,0.3126860793843813,0.103424170746059
HR-3-15-26-(03).csv,12.0391845703125,0.05,0.0,False,0.2871238936022872,0.0999064781389256
HR-3-15-26-(03).csv,12.139511108398438,0.05,0.0,False,0.3111635144494361,0.1320400470059346
HR-3-15-26-(03).csv,12.239837646484377,0.05,0.0,False,0.3376012500079227,0.1374281425264913
HR-3-15-26-(03).csv,12.340164184570312,0.05,0.0,False,0.331110586957124,0.0996131484569433
HR-3-15-26-(03).csv,12.44049072265625,0.05,0.0,False,0.3030329312057715,0.0848124696300248
HR-3-15-26-(03).csv,12.540817260742188,0.05,0.0,False,0.3296556001394249,0.1273653943334865
HR-3-15-26-(03).csv,12.641143798828123,0.05,0.0,False,0.3396066740323888,0.1296725046872743
HR-3-15-26-(03).csv,12.741470336914062,0.05,0.0,False,0.3290730835999251,0.1098317186903064
HR-3-15-26-(03).csv,12.841796875,0.05,0.0,False,0.3528607614449321,0.1461654667322625
HR-3-15-26-(03).csv,12.942123413085938,0.05,0.0,False,0.3252281249541665,0.1107232415997303
HR-3-15-26-(03).csv,13.042449951171877,0.05,0.0,False,0.3463094963136133,0.09886379130625
HR-3-15-26-(03).csv,13.142776489257812,0.05,0.0,False,0.3742308037862363,0.1257234307711345
HR-3-15-26-(03).csv,13.24310302734375,0.05,0.0,False,0.309683800090301,0.0796936309305667
HR-3-15-26-(03).csv,13.343429565429688,0.05,0.0,False,0.2595465152206139,0.0577016972837684
HR-3-15-26-(03).csv,13.443756103515623,0.05,0.0,False,0.2888935815548008,0.0918815791720485
HR-3-15-26-(03).csv,13.544082641601562,0.05,0.0,False,0.2777665896201948,0.0799271425495622
HR-3-15-26-(03).csv,13.6444091796875,0.05,0.0,False,0.2675735439799414,0.0485630653853253
HR-3-15-26-(03).csv,13.744735717773438,0.05,0.0,False,0.2929587843212319,0.0719708743022242
HR-3-15-26-(03).csv,13.845062255859377,0.05,0.0,False,0.3401329050934847,0.127027602507847
HR-3-15-26-(03).csv,13.945388793945312,0.05,0.0,False,0.3206142760085207,0.145566178101102
HR-3-15-26-(03).csv,14.04571533203125,0.05,0.0,False,0.3286406966795215,0.1514433247466602
HR-3-15-26-(03).csv,14.146041870117188,0.05,0.0,False,0.3337819429243163,0.1123668361040253
HR-3-15-26-(03).csv,14.246368408203123,0.05,0.0,False,0.2902368597499566,0.0836626023909773
HR-3-15-26-(03).csv,14.346694946289062,0.05,0.0,False,0.3374928248271673,0.1288243074786851
HR-3-15-26-(03).csv,14.447021484375,0.05,0.0,False,0.3171234208791986,0.1157355496773677
HR-3-15-26-(03).csv,14.547348022460938,0.05,0.0,False,0.3247150438070305,0.101021209313418
HR-3-15-26-(03).csv,14.647674560546877,0.05,0.0,False,0.3314187951886689,0.1011083067716624
HR-3-15-26-(03).csv,14.748001098632812,0.05,0.0,False,0.3088116565295177,0.1081624066278098
HR-3-15-26-(03).csv,14.84832763671875,0.05,0.0,False,0.3250014908415179,0.1285595660288243
HR-3-15-26-(03).csv,14.948654174804688,0.05,0.0,False,0.3377914442582516,0.142040497426286
HR-3-15-26-(03).csv,15.048980712890623,0.05,0.0,False,0.3248228123655197,0.1435015901842137
HR-3-15-26-(03).csv,15.149307250976562,0.05,0.0,False,0.3140437151542461,0.1230978086147287
HR-3-15-26-(03).csv,15.2496337890625,0.05,0.0,False,0.321468950378922,0.1196292153888524
HR-3-15-26-(03).csv,15.349960327148438,0.05,0.0,False,0.2914892767457745,0.107250352858868
HR-3-15-26-(03).csv,15.450286865234377,0.05,0.0,False,0.3017858586034109,0.1238310851070978
HR-3-15-26-(03).csv,15.550613403320312,0.05,0.0,False,0.2901568030279496,0.0837325145341546
HR-3-15-26-(03).csv,15.65093994140625,0.05,0.0,False,0.3011546200464837,0.0821574029360097
HR-3-15-26-(03).csv,15.751266479492188,0.05,0.0,False,0.2832513996808232,0.0654363770472843
HR-3-15-26-(03).csv,15.851593017578123,0.05,0.0,False,0.3629541216163645,0.1609584682798311
HR-3-15-26-(03).csv,15.951919555664062,0.05,0.0,False,0.3746641164191618,0.1588191822761614
HR-3-15-26-(03).csv,16.05224609375,0.05,0.0,False,0.3714141528850293,0.1373823230535273
HR-3-15-26-(03).csv,16.152572631835938,0.05,0.0,False,0.3674777266272708,0.1436801385166677
HR-3-15-26-(03).csv,16.252899169921875,0.05,0.0,False,0.3613333600501675,0.1611635473286818
HR-3-15-26-(03).csv,16.353225708007812,0.05,0.0,False,0.3461216066940472,0.1299253180307407
HR-3-15-26-(03).csv,16.45355224609375,0.05,0.0,False,0.3486010849040996,0.107035799760422
HR-3-15-26-(03).csv,16.553878784179688,0.05,0.0,False,0.3430262247249038,0.1215417811492611
HR-3-15-26-(03).csv,16.654205322265625,0.05,0.0,False,0.3361683375256161,0.1526335465230729
HR-3-15-26-(03).csv,16.754531860351562,0.05,0.0,False,0.3127890693873679,0.126229810264442
HR-3-15-26-(03).csv,16.8548583984375,0.05,0.0,False,0.3463692075024667,0.1869021945368272
HR-3-15-26-(03).csv,16.955184936523438,0.05,0.0,False,0.3294198323602771,0.2195559925602117
HR-3-15-26-(03).csv,17.055511474609375,0.05,0.0,False,0.3327511356892517,0.1534008628242324
HR-3-15-26-(03).csv,17.155838012695312,0.05,0.0,False,0.3325752728923113,0.1118045672718326
HR-3-15-26-(03).csv,17.25616455078125,0.05,0.0,False,0.3122181154285022,0.1033087787195481
HR-3-15-26-(03).csv,17.356491088867188,0.05,0.0,False,0.3381393821745314,0.1490248555788714
HR-3-15-26-(03).csv,17.456817626953125,0.05,0.0,False,0.3712183991114964,0.2432925153005322
HR-3-15-26-(03).csv,17.557144165039062,0.05,0.0,False,0.4967970020496624,0.2767095710420829
HR-3-15-26-(03).csv,17.657470703125,0.05,0.0,False,0.4193257321423796,0.1607708729421265
HR-3-15-26-(03).csv,17.757797241210938,0.05,0.0,False,0.3894435630408119,0.1415638346986077
HR-3-15-26-(03).csv,17.858123779296875,0.05,0.0,False,0.4115044834082014,0.1759228714015213
HR-3-15-26-(03).csv,17.958450317382812,0.05,0.0,False,0.414024348613265,0.1291035934065151
HR-3-15-26-(03).csv,18.05877685546875,0.05,0.0,False,0.3453536818755677,0.0963642228250575
HR-3-15-26-(03).csv,18.159103393554688,0.05,0.0,False,0.3383546367575073,0.1110376944768531
HR-3-15-26-(03).csv,18.259429931640625,0.05,0.0,False,0.3420064504192499,0.0806685526603655
HR-3-15-26-(03).csv,18.35975646972656,0.05,0.0,False,0.3026066809369496,0.06587753873008
HR-3-15-26-(03).csv,18.4600830078125,0.05,0.0,False,0.3154646163997994,0.083319508023694
HR-3-15-26-(03).csv,18.56040954589844,0.05,0.0,False,0.300173600944743,0.0683653713645134
HR-3-15-26-(03).csv,18.660736083984375,0.05,0.0,False,0.3354573187554321,0.0720037207754677
HR-3-15-26-(03).csv,18.761062622070312,0.05,0.0,False,0.3204621352820193,0.0583195726596272
HR-3-15-26-(03).csv,18.86138916015625,0.05,0.0,False,0.3225608709912128,0.0521745644772696
HR-3-15-26-(03).csv,18.961715698242188,0.05,0.0,False,0.2957059661586654,0.071617714714014
HR-3-15-26-(03).csv,19.062042236328125,0.05,0.0,False,0.299033504862922,0.1112509809436909
HR-3-15-26-(03).csv,19.162368774414062,0.05,0.0,False,0.2868174736189812,0.1133724273537633
HR-3-15-26-(03).csv,19.2626953125,0.05,0.0,False,0.2881178492146515,0.1172715579711577
HR-3-15-26-(03).csv,19.363021850585938,0.05,0.0,False,0.3435085880160784,0.1420698194260795
HR-3-15-26-(03).csv,19.463348388671875,0.05,0.0,False,0.3314297620206687,0.1422411049461617
HR-3-15-26-(03).csv,19.563674926757812,0.05,0.0,False,0.3232453178460306,0.1062586308172661
HR-3-15-26-(03).csv,19.66400146484375,0.05,0.0,False,0.3366760959316123,0.1159880281741999
HR-3-15-26-(03).csv,19.764328002929688,0.05,0.0,False,0.3411304418258054,0.1203669637919636
HR-3-15-26-(03).csv,19.864654541015625,0.05,0.0,False,0.3406058753277931,0.1560148276980555
HR-3-15-26-(03).csv,19.96498107910156,0.05,0.0,False,0.3481623279138303,0.1393305039127801
HR-3-15-26-(03).csv,20.0653076171875,0.05,0.0,False,0.3425087712574883,0.1397651832222757
HR-3-15-26-(03).csv,20.16563415527344,0.05,0.0,False,0.3564887680179824,0.1602672942595503
HR-3-15-26-(03).csv,20.265960693359375,0.05,0.0,False,0.3553514400759175,0.133687683248625
HR-3-15-26-(03).csv,20.366287231445312,0.05,0.0,False,0.3472534550195369,0.1498942521640474
HR-3-15-26-(03).csv,20.46661376953125,0.05,0.0,False,0.3440957555564506,0.195540390965092
HR-3-15-26-(03).csv,20.566940307617188,0.05,0.0,False,0.3453049630408589,0.201770148026307
HR-3-15-26-(03).csv,20.667266845703125,0.05,0.0,False,0.3922720888422514,0.2127329415244914
HR-3-15-26-(03).csv,20.767593383789062,0.05,0.0,False,0.398826688850451,0.1870051477098763
HR-3-15-26-(03).csv,20.867919921875,0.05,0.0,False,0.3630014008329936,0.1499625104037468
HR-3-15-26-(03).csv,20.968246459960938,0.05,0.0,False,0.3672574598186431,0.131766821154815
HR-3-15-26-(03).csv,21.068572998046875,0.05,0.0,False,0.3374465947968256,0.1706516758153751
HR-3-15-26-(03).csv,21.168899536132812,0.05,0.0,False,0.3534238667743404,0.1841100516458161
HR-3-15-26-(03).csv,21.26922607421875,0.05,0.0,False,0.3529509815668731,0.1602012318950236
HR-3-15-26-(03).csv,21.369552612304688,0.05,0.0,False,0.3977722877625204,0.2077417088701031
HR-3-15-26-(03).csv,21.469879150390625,0.05,0.0,False,0.4070417280453244,0.198504744337454
HR-3-15-26-(03).csv,21.57020568847656,0.05,0.0,False,0.3670457205684104,0.1302208844622996
HR-3-15-26-(03).csv,21.6705322265625,0.05,0.0,False,0.3537994701255192,0.1307705866632373
HR-3-15-26-(03).csv,21.77085876464844,0.05,0.0,False,0.3642294214631097,0.1594329690192594
HR-3-15-26-(03).csv,21.871185302734375,0.05,0.0,False,0.3606555533091409,0.1920480756523548
HR-3-15-26-(03).csv,21.971511840820312,0.05,0.0,False,0.3544783769210107,0.1658850079325152
HR-3-15-26-(03).csv,22.07183837890625,0.05,0.0,False,0.368697227450612,0.2076965664825413
HR-3-15-26-(03).csv,22.172164916992188,0.05,0.0,False,0.3284214331689166,0.1371709429715004
HR-3-15-26-(03).csv,22.272491455078125,0.05,0.0,False,0.3739253935137137,0.1582227028863582
HR-3-15-26-(03).csv,22.372817993164062,0.05,0.0,False,0.3091975458414904,0.1344445299364115
HR-3-15-26-(03).csv,22.47314453125,0.05,0.0,False,0.3311662929953981,0.1290331950535442
HR-3-15-26-(03).csv,22.573471069335938,0.05,0.0,False,0.3491749206345484,0.1832502244597208
HR-3-15-26-(03).csv,22.673797607421875,0.05,0.0,False,0.3372635846320234,0.1971453692724357
HR-3-15-26-(03).csv,22.774124145507812,0.05,0.0,False,0.3454177772950229,0.1721375194624523
HR-3-15-26-(03).csv,22.87445068359375,0.05,0.0,False,0.3314651091392764,0.1360051107040539
HR-3-15-26-(03).csv,22.974777221679688,0.05,0.0,False,0.3288307958942518,0.1362119265444298
HR-3-15-26-(03).csv,23.075103759765625,0.05,0.0,False,0.3317355557240258,0.1526026292009838
HR-3-15-26-(03).csv,23.17543029785156,0.05,0.0,False,0.3189394674722734,0.149499333315428
HR-3-15-26-(03).csv,23.2757568359375,0.05,0.0,False,0.364357449892706,0.1491687655363825
HR-3-15-26-(03).csv,23.37608337402344,0.05,0.0,False,0.3840865001859375,0.1733966510095674
HR-3-15-26-(03).csv,23.476409912109375,0.05,0.0,False,0.373563925194509,0.1535202556336304
HR-3-15-26-(03).csv,23.576736450195312,0.05,0.0,False,0.3256760201523502,0.1299234748619561
HR-3-15-26-(03).csv,23.67706298828125,0.05,0.0,False,0.3326104384974783,0.1799434654745383
HR-3-15-26-(03).csv,23.777389526367188,0.05,0.0,False,0.3315695748964731,0.1380609329746653
HR-3-15-26-(03).csv,23.877716064453125,0.05,0.0,False,0.3282592429516062,0.1192812538761257
HR-3-15-26-(03).csv,23.978042602539062,0.05,0.0,False,0.3145285753905086,0.1281276220921315
HR-3-15-26-(03).csv,24.078369140625,0.05,0.0,False,0.2990428395907931,0.1276859204998489
HR-3-15-26-(03).csv,24.178695678710938,0.05,0.0,False,0.3166187099718278,0.1477277320096401
HR-3-15-26-(03).csv,24.279022216796875,0.05,0.0,False,0.3200324303095742,0.1487340201282459
HR-3-15-26-(03).csv,24.379348754882812,0.05,0.0,False,0.3352514478148914,0.1384732410881556
HR-3-15-26-(03).csv,24.47967529296875,0.05,0.0,False,0.2963595670300534,0.1463958856871203
HR-3-15-26-(03).csv,24.580001831054688,0.05,0.0,False,0.3403692106393919,0.1811077022327406
HR-3-15-26-(03).csv,24.680328369140625,0.05,0.0,False,0.3548011874398392,0.1882113151768569
HR-3-15-26-(03).csv,24.78065490722656,0.05,0.0,False,0.3662021033285094,0.1678717090785758
HR-3-15-26-(03).csv,24.8809814453125,0.05,0.0,False,0.3578161564195012,0.1519766207987699
HR-3-15-26-(03).csv,24.98130798339844,0.05,0.0,False,0.3394800083832259,0.1680976928906501
HR-3-15-26-(03).csv,25.081634521484375,0.05,0.0,False,0.3434560650593745,0.1660468271753347
HR-3-15-26-(03).csv,25.181961059570312,0.05,0.0,False,0.3302423473669239,0.1709441232865727
HR-3-15-26-(03).csv,25.28228759765625,0.05,0.0,False,0.3277470224195943,0.1753933762071313
HR-3-15-26-(03).csv,25.382614135742188,0.05,0.0,False,0.3079809288573817,0.1140733936024095
HR-3-15-26-(03).csv,25.482940673828125,0.05,0.0,False,0.3318901716958226,0.1459226655884132
HR-3-15-26-(03).csv,25.583267211914062,0.05,0.0,False,0.3372747329284242,0.1997705858630508
HR-3-15-26-(03).csv,25.68359375,0.05,0.0,False,0.3224200320645519,0.1809548131657315
HR-3-15-26-(03).csv,25.783920288085938,0.05,0.0,False,0.3381874109875482,0.1859856269039459
HR-3-15-26-(03).csv,25.884246826171875,0.05,0.0,False,0.3564171626914895,0.155720909404656
HR-3-15-26-(03).csv,25.984573364257812,0.05,0.0,False,0.3277441552153181,0.1249991824699146
HR-3-15-26-(03).csv,26.08489990234375,0.05,0.0,False,0.3349705461766943,0.1341208783764582
HR-3-15-26-(03).csv,26.185226440429688,0.05,0.0,False,0.3213484009133085,0.1288476209584421
HR-3-15-26-(03).csv,26.285552978515625,0.05,0.0,False,0.3371150296829133,0.1566048037575632
HR-3-15-26-(03).csv,26.38587951660156,0.05,0.0,False,0.3560592634280228,0.1909067946720262
HR-3-15-26-(03).csv,26.4862060546875,0.05,0.0,False,0.3527725660090313,0.1835762145925377
HR-3-15-26-(03).csv,26.58653259277344,0.05,0.0,False,0.3417511413941366,0.166808137470071
HR-3-15-26-(03).csv,26.686859130859375,0.05,0.0,False,0.3009415130479123,0.1498724889347919
HR-3-15-26-(03).csv,26.787185668945312,0.05,0.0,False,0.3197918061826864,0.1379733018240393
HR-3-15-26-(03).csv,26.88751220703125,0.05,0.0,False,0.3328780867727754,0.1418006380830303
HR-3-15-26-(03).csv,26.987838745117188,0.05,0.0,False,0.319228985936801,0.131811930535152
HR-3-15-26-(03).csv,27.088165283203125,0.05,0.0,False,0.3603362400058328,0.1747220735846534
