start_sample,end_sample,center_sample,start_time_sec,end_time_sec,center_time_sec,mapped_label,aggregate_rms,Channel_1_rms,Channel_3_rms,Channel_7_rms,Channel_8_rms,top_rms_window
3486,3983,3735,13.989532470703125,15.984024047851562,14.988784790039062,BASELINE,0.9544384282666568,0.9813394506171508,1.004720680023809,0.8967407308447295,0.9349528515809378,0
3735,4232,3984,14.988784790039062,16.9832763671875,15.988037109375,BASELINE,0.7387691655181526,0.7324576526503466,0.7705431612033969,0.7519536575943084,0.7001221906245588,0
3984,4481,4233,15.988037109375,17.982528686523438,16.987289428710938,BASELINE,0.5446170366009874,0.5583895056753013,0.6390318845949959,0.519597811963004,0.46144894417064836,0
4233,4730,4482,16.987289428710938,18.981781005859375,17.986541748046875,BASELINE,0.47668380505418595,0.5069610171846,0.6447211311902006,0.40811690384370264,0.34693616799824045,0
4482,4979,4731,17.986541748046875,19.981033325195312,18.985794067382812,BASELINE,1.2419591707412483,1.152517179587879,1.473307924872941,1.1411604315013817,1.2008511470027916,0
4731,5228,4980,18.985794067382812,20.98028564453125,19.98504638671875,BASELINE,1.204168785588068,1.112507781248549,1.4130608815566765,1.1025419592305699,1.1885645203164765,0
4980,5477,5229,19.98504638671875,21.979537963867188,20.984298706054688,BASELINE,0.3868403184735497,0.38110358194506283,0.4936725879654059,0.33791382264569053,0.33467128133803953,0
5229,5726,5478,20.984298706054688,22.978790283203125,21.983551025390625,BASELINE,0.4144838925173203,0.42559769007907233,0.5168569105556632,0.3764151482378345,0.3390658211967112,0
5478,5975,5727,21.983551025390625,23.978042602539062,22.982803344726562,BASELINE,0.34260294258785046,0.34433289583466425,0.42308260814507237,0.32189945325945385,0.28109681311221135,0
5727,6224,5976,22.982803344726562,24.977294921875,23.9820556640625,BASELINE,0.3009606732638826,0.327319913434914,0.35680320513199576,0.2688997400857739,0.2508198344028467,0
5976,6473,6225,23.9820556640625,25.976547241210938,24.981307983398438,BASELINE,0.3113135722767293,0.35341291080551396,0.3451486224018863,0.2888285240780612,0.25786423182145557,0
6225,6722,6474,24.981307983398438,26.975799560546875,25.980560302734375,BASELINE,0.2957960314557969,0.3005271646199299,0.31026289381978056,0.30369309507194636,0.2687009723115307,0
6474,6971,6723,25.980560302734375,27.975051879882812,26.979812622070312,BASELINE,0.31092074019412563,0.2779307784946996,0.3193353272518575,0.32714481051453004,0.3192720445154153,0
6723,7220,6972,26.979812622070312,28.97430419921875,27.97906494140625,BASELINE,0.35973442734614103,0.35958781417981417,0.3776362983930276,0.33023055314421657,0.3714830436675055,0
6972,7469,7221,27.97906494140625,29.973556518554688,28.978317260742188,BASELINE,0.3471841934521276,0.36491542766476387,0.39254172953718586,0.2974926227273256,0.3337869938792351,0
7221,7718,7470,28.978317260742188,30.972808837890625,29.977569580078125,BASELINE,0.3033141442015842,0.26822581812847196,0.3378607750327486,0.31333489097366746,0.29383509267144875,0
7470,7967,7719,29.977569580078125,31.972061157226562,30.976821899414062,BASELINE,0.3036689947705752,0.285692688505687,0.3242665287544497,0.31320489042512195,0.2915118713970421,0
7719,8216,7968,30.976821899414062,32.9713134765625,31.97607421875,BASELINE,0.2923628356636027,0.3285200690276389,0.3262728813990533,0.2593726228684528,0.25528576935926584,0
7968,8465,8217,31.97607421875,33.97056579589844,32.97532653808594,BASELINE,0.3000497340755147,0.3146642970162104,0.29576661985512065,0.3027399829656574,0.28702803646507047,0
8217,8714,8466,32.97532653808594,34.969818115234375,33.974578857421875,BASELINE,0.3132578558760665,0.2907596719230675,0.28196818258782097,0.35815532809383727,0.3221482408995405,0
8466,8963,8715,33.974578857421875,35.96907043457031,34.97383117675781,BASELINE,0.3113576479367415,0.27808974357744615,0.34388684792478946,0.3259094368015271,0.2975445634432033,0
8715,9212,8964,34.97383117675781,36.96832275390625,35.97308349609375,BASELINE,0.2672912778119294,0.26224261211515015,0.3413400444025809,0.24085069994979894,0.2247317547801877,0
8964,9461,9213,35.97308349609375,37.96757507324219,36.97233581542969,BASELINE,0.2693191282300786,0.27710642662845497,0.3133331663146249,0.2578733517224437,0.22896356825479086,0
9213,9710,9462,36.97233581542969,38.966827392578125,37.971588134765625,BASELINE,0.2871598978548989,0.2925053985435082,0.3358670497748441,0.27814958316663546,0.24211755993460793,0
9462,9959,9711,37.971588134765625,39.96607971191406,38.97084045410156,BASELINE,0.3435747998485851,0.3349385290631636,0.405636767714073,0.3273356738788762,0.30638822873822763,0
9711,10208,9960,38.97084045410156,40.96533203125,39.9700927734375,BASELINE,0.35778538272447113,0.33845282184555836,0.42197198436590105,0.3355492896460233,0.33516743504040186,0
9960,10457,10209,39.9700927734375,41.96458435058594,40.96934509277344,BASELINE,0.27776278702023605,0.27741250529063444,0.3233099557259652,0.26149064429985763,0.24883804276448707,0
10209,10706,10458,40.96934509277344,42.963836669921875,41.968597412109375,BASELINE,0.260214236186314,0.2781726155147939,0.2836333011477158,0.2557362536458274,0.22331477443691905,0
10458,10955,10707,41.968597412109375,43.96308898925781,42.96784973144531,BASELINE,0.37598514504527847,0.37241697857685724,0.5086301348777463,0.3112139756217873,0.31167949110472287,0
10707,11204,10956,42.96784973144531,44.96234130859375,43.96710205078125,BASELINE,0.4020544137514725,0.383558905309939,0.5425305170100557,0.3363663790160947,0.3457618536698006,0
10956,11453,11205,43.96710205078125,45.96159362792969,44.96635437011719,BASELINE,0.5048869343968656,0.48796904704504984,0.5457423599341099,0.49911032589431875,0.4867260047139838,0
11205,11702,11454,44.96635437011719,46.960845947265625,45.965606689453125,BASELINE,1.084698814077524,1.0668569299429782,1.0944574812800676,1.092731748281394,1.084749096805656,0
11454,11951,11703,45.965606689453125,47.96009826660156,46.96485900878906,BASELINE,1.0547444012440854,1.0409745507155646,1.060876799073943,1.061996522207391,1.0551297329794436,0
11703,12200,11952,46.96485900878906,48.9593505859375,47.964111328125,BASELINE,0.42849939575948104,0.4027362482450412,0.4985481295323812,0.41604779958081245,0.3966654056796891,0
11952,12449,12201,47.964111328125,49.95860290527344,48.96336364746094,BASELINE,0.3201477597650469,0.27895715930218057,0.41552387673968977,0.2936626835242993,0.292447319494018,0
12201,12698,12450,48.96336364746094,50.957855224609375,49.962615966796875,ACTIVE,0.35179145684956614,0.32134521358304635,0.4132383819600992,0.31758440212807065,0.35499782972704846,0
12450,12947,12699,49.962615966796875,51.95710754394531,50.96186828613281,ACTIVE,0.3416869559101995,0.3242538871842061,0.3929667294629099,0.32074615341534557,0.3287810535783364,0
12699,13196,12948,50.96186828613281,52.95635986328125,51.96112060546875,ACTIVE,0.30570086434408406,0.3012754428995872,0.34351582540147163,0.3077157663407458,0.27029642273453164,0
12948,13445,13197,51.96112060546875,53.95561218261719,52.96037292480469,ACTIVE,0.303302782204078,0.2628838270284322,0.35418066158573636,0.3026426983985097,0.29350394180363387,0
13197,13694,13446,52.96037292480469,54.954864501953125,53.959625244140625,ACTIVE,0.28690547064555016,0.2436381347290519,0.3176084855029477,0.30397682318423597,0.2823984391659652,0
13446,13943,13695,53.959625244140625,55.95411682128906,54.95887756347656,ACTIVE,0.3055168224492505,0.2706822933344837,0.3483688523923803,0.34941839137097364,0.25359775269916435,0
13695,14192,13944,54.95887756347656,56.953369140625,55.9581298828125,ACTIVE,0.4218085465536264,0.3073982319116975,0.6444067628931286,0.39086788595674976,0.3445613054529295,1
13944,14441,14193,55.9581298828125,57.95262145996094,56.95738220214844,ACTIVE,0.40132233594296257,0.28139286316761125,0.6388518042050099,0.33470019920573973,0.35034447719348943,1
14193,14690,14442,56.95738220214844,58.951873779296875,57.956634521484375,ACTIVE,0.29153450416074533,0.25512303389188984,0.36493734062515554,0.2802625732995658,0.26581506882637007,0
14442,14939,14691,57.956634521484375,59.95112609863281,58.95588684082031,ACTIVE,0.2800548047330325,0.28021416488021367,0.3068226118666809,0.2859152980066385,0.24726714417859694,0
14691,15188,14940,58.95588684082031,60.95037841796875,59.95513916015625,REST,0.24903125070596777,0.2547633447541277,0.2711702455255647,0.2497388873637983,0.2204525251803804,0
14940,15437,15189,59.95513916015625,61.94963073730469,60.95439147949219,REST,0.27870438222654853,0.24319044665184808,0.32919162993541157,0.2660265043499828,0.27640894796895177,0
15189,15686,15438,60.95439147949219,62.948883056640625,61.953643798828125,REST,0.3059842888499374,0.238344948160825,0.3335430514806626,0.31171988630835934,0.3403292694499026,0
15438,15935,15687,61.953643798828125,63.94813537597656,62.95289611816406,REST,0.27898236898077855,0.20978180097340182,0.272400377869756,0.3128743542963713,0.3208729427835851,0
15687,16184,15936,62.95289611816406,64.9473876953125,63.9521484375,REST,0.3349891369972617,0.2465438375428475,0.34149787978409907,0.34702942974565565,0.40488540091644454,0
15936,16433,16185,63.9521484375,65.94664001464844,64.95140075683594,ACTIVE,0.35538993940237534,0.293045245967951,0.3676115821289898,0.36902533637854384,0.39187759313401677,0
16185,16682,16434,64.95140075683594,66.94589233398438,65.95065307617188,ACTIVE,0.3461738725993289,0.30687715022016443,0.39877458557788603,0.3660160059508703,0.31302774864839483,0
16434,16931,16683,65.95065307617188,67.94514465332031,66.94990539550781,ACTIVE,0.36529969537857476,0.32995184966749025,0.4264077119925816,0.3621455320555581,0.3426936877986693,0
16683,17180,16932,66.94990539550781,68.94439697265625,67.94915771484375,ACTIVE,0.3367529557258035,0.31727766488072,0.39813800580528896,0.3363424702346386,0.29525368198256635,0
16932,17429,17181,67.94915771484375,69.94364929199219,68.94841003417969,ACTIVE,0.31831713681557805,0.28848898473488804,0.38464403555694177,0.3429300890332679,0.25720543793721456,0
17181,17678,17430,68.94841003417969,70.94290161132812,69.94766235351562,ACTIVE,0.2825972719433221,0.26814251571674863,0.3273913801092314,0.31321555940000473,0.22163963254730384,0
17430,17927,17679,69.94766235351562,71.94215393066406,70.94691467285156,ACTIVE,0.27222886190785867,0.3050259403819725,0.305639386817679,0.26290252599584324,0.2153475944359399,0
17679,18176,17928,70.94691467285156,72.94140625,71.9461669921875,ACTIVE,0.2928504893610858,0.3417596846284995,0.2991632631389854,0.2661571819309413,0.2643218277459171,0
17928,18425,18177,71.9461669921875,73.94065856933594,72.94541931152344,REST,0.25259323646874365,0.2544668196542499,0.2475675705438411,0.24386194829060368,0.26447660738627976,0
18177,18674,18426,72.94541931152344,74.93991088867188,73.94467163085938,REST,0.2473731114571307,0.20033880764842685,0.2585782903247631,0.2320223355745762,0.2985530122807567,0
18426,18923,18675,73.94467163085938,75.93916320800781,74.94392395019531,REST,0.29702076840100977,0.2483316805631912,0.31755299106412044,0.28093785383766273,0.3412605481390646,0
18675,19172,18924,74.94392395019531,76.93841552734375,75.94317626953125,REST,0.3375116659261449,0.3039844303785759,0.4183485216189538,0.31469753533915873,0.31301617636789125,0
18924,19421,19173,75.94317626953125,77.93766784667969,76.94242858886719,REST,0.3627306035790596,0.3606218232945344,0.46398469273784626,0.3087890665580748,0.317526831725783,0
19173,19670,19422,76.94242858886719,78.93692016601562,77.94168090820312,REST,0.41854175639591285,0.3840639771587224,0.4654289304456045,0.39984257501974735,0.4248315429595769,1
19422,19919,19671,77.94168090820312,79.93617248535156,78.94093322753906,REST,0.38975807081808433,0.34740386850317256,0.41243516001583164,0.39768127148433075,0.40151198326900245,0
19671,20168,19920,78.94093322753906,80.9354248046875,79.940185546875,REST,0.31117616850459023,0.3125894082576152,0.3257143444916012,0.3108907595364588,0.2955101617326859,0
19920,20417,20169,79.940185546875,81.93467712402344,80.93943786621094,REST,0.31869249407331035,0.30068736480639,0.3444749959578598,0.30586524582058583,0.32374236970840586,0
20169,20666,20418,80.93943786621094,82.93392944335938,81.93869018554688,REST,0.2952986121251575,0.2810588230049421,0.32588687348655915,0.2735699225949096,0.3006788294142192,0
20418,20915,20667,81.93869018554688,83.93318176269531,82.93794250488281,REST,0.2833822706281922,0.3038574826979816,0.3220767155251976,0.24575477978740254,0.2618401045021871,0
20667,21164,20916,82.93794250488281,84.93243408203125,83.93719482421875,REST,0.30291316636435406,0.3023884108954235,0.328468255621491,0.2934233121430684,0.2873726867974333,0
20916,21413,21165,83.93719482421875,85.93168640136719,84.93644714355469,REST,0.3072847645054493,0.2617770873925578,0.30528424427362655,0.3419432700312915,0.32013445632432147,0
21165,21662,21414,84.93644714355469,86.93093872070312,85.93569946289062,ACTIVE,0.29095076339195886,0.24433528941594115,0.31921078154101895,0.3058518200582164,0.29440516255265886,0
21414,21911,21663,85.93569946289062,87.93019104003906,86.93495178222656,ACTIVE,0.2739409304672064,0.223712476022445,0.3238477116851914,0.25773263887319364,0.2904708952879957,0
21663,22160,21912,86.93495178222656,88.929443359375,87.9342041015625,ACTIVE,0.3033709866434046,0.25268835350105334,0.3062077338544234,0.30818624895017316,0.3464016102679685,0
21912,22409,22161,87.9342041015625,89.92869567871094,88.93345642089844,ACTIVE,0.32191652120975534,0.2994561545533847,0.3199703009635723,0.3469281374539614,0.3213114918681028,0
22161,22658,22410,88.93345642089844,90.92794799804688,89.93270874023438,ACTIVE,0.2778575833031753,0.28205419680699734,0.31794384181485935,0.2929936684723341,0.21843862611851048,0
22410,22907,22659,89.93270874023438,91.92720031738281,90.93196105957031,ACTIVE,0.28685759484315915,0.2649441219633675,0.3332981252454201,0.309694007331391,0.239494124832458,0
22659,23156,22908,90.93196105957031,92.92645263671875,91.93121337890625,ACTIVE,0.2969593140800958,0.2571454725848672,0.358787533670027,0.3062488063641194,0.2656554437013695,0
22908,23405,23157,91.93121337890625,93.92570495605469,92.93046569824219,ACTIVE,0.2765176467916381,0.25217212737975603,0.3536434653705037,0.25665919604745446,0.24359579836883816,0
23157,23654,23406,92.93046569824219,94.92495727539062,93.92971801757812,REST,0.2950278153415729,0.2804383542643655,0.3734725367308235,0.2646200708970946,0.261580299474008,0
23406,23903,23655,93.92971801757812,95.92420959472656,94.92897033691406,REST,0.3117824065920874,0.26495082214453,0.3162260545977665,0.3340323203305643,0.3319204292954888,0
23655,24152,23904,94.92897033691406,96.9234619140625,95.92822265625,REST,0.33760109758277107,0.23547103302313285,0.24715723099999545,0.43777051333492073,0.4300056129730352,0
23904,24401,24153,95.92822265625,97.92271423339844,96.92747497558594,REST,0.33991720261522407,0.22381702103377454,0.26756770424565096,0.42186935093138905,0.4464147342500817,0
24153,24650,24402,96.92747497558594,98.92196655273438,97.92672729492188,REST,0.3156708660141866,0.22789557466132268,0.296794561806892,0.34586956221844023,0.3921237653700914,0
24402,24899,24651,97.92672729492188,99.92121887207031,98.92597961425781,ACTIVE,0.3222827593590497,0.2541660153749611,0.35558386464544567,0.3579069983071113,0.32147415910868077,0
24651,25148,24900,98.92597961425781,100.92047119140625,99.92523193359375,ACTIVE,0.3396558901834522,0.2940062124988552,0.43256862359626425,0.35419248661014224,0.27785623802854725,0
24900,25397,25149,99.92523193359375,101.91972351074219,100.92448425292969,ACTIVE,0.3342117560245703,0.28187963647525804,0.4560536199914613,0.3133054750266133,0.2856082926049486,0
25149,25646,25398,100.92448425292969,102.91897583007812,101.92373657226562,ACTIVE,0.3292864195388256,0.23448917599606747,0.4062612135177546,0.37550261964359033,0.3008926689978899,0
25398,25895,25647,101.92373657226562,103.91822814941406,102.92298889160156,ACTIVE,0.3593377006531365,0.2541605282804326,0.34754858331667143,0.45690619378809694,0.37873549722734523,0
25647,26144,25896,102.92298889160156,104.91748046875,103.9222412109375,ACTIVE,0.3241653401777901,0.24655215495228566,0.30959328546856674,0.38343018329579165,0.3570857369945165,0
25896,26393,26145,103.9222412109375,105.91673278808594,104.92149353027344,ACTIVE,0.25600733275937765,0.22682321274879882,0.2758241361042039,0.26713414484860876,0.254247837335899,0
26145,26642,26394,104.92149353027344,106.91598510742188,105.92074584960938,REST,0.24173749197276684,0.20674231618380393,0.23714663268963368,0.2638445466176702,0.25921647239995943,0
26394,26891,26643,105.92074584960938,107.91523742675781,106.91999816894531,REST,0.2499745846758808,0.21875557672656992,0.2532112546690747,0.2584893284880154,0.26944217881986304,0
26643,27140,26892,106.91999816894531,108.91448974609375,107.91925048828125,REST,0.30453448425866425,0.28543183232742325,0.3211981014286911,0.3215905334557627,0.28991746982277994,0
26892,27389,27141,107.91925048828125,109.91374206542969,108.91850280761719,REST,0.31979192520834854,0.2758834359702652,0.3328275559821272,0.33664198378141885,0.3338147250995829,0
27141,27638,27390,108.91850280761719,110.91299438476562,109.91775512695312,REST,0.2605357913121725,0.2218206641197655,0.2570724920334139,0.26723986585973686,0.29601014323577385,0
27390,27887,27639,109.91775512695312,111.91224670410156,110.91700744628906,REST,0.23187125689948096,0.20556684226903896,0.22409494505781793,0.24669306436954166,0.2511301759015253,0
27639,28136,27888,110.91700744628906,112.9114990234375,111.916259765625,REST,0.3145128112545632,0.3154510604929271,0.35784727633500746,0.28762472512061826,0.29712818306969985,0
27888,28385,28137,111.916259765625,113.91075134277344,112.91551208496094,REST,0.30022555607468576,0.3249528095519371,0.3465118497191032,0.26465872703433635,0.26477883799336643,0
28137,28634,28386,112.91551208496094,114.91000366210938,113.91476440429688,ACTIVE,0.28346167569824005,0.26806012339599544,0.3442144590902782,0.2464731840959087,0.2750989362107778,0
28386,28883,28635,113.91476440429688,115.90925598144531,114.91401672363281,ACTIVE,0.3050730936840085,0.28001173026192894,0.38415656317520747,0.2732254369482442,0.2828986443506533,0
28635,29132,28884,114.91401672363281,116.90850830078125,115.91326904296875,ACTIVE,0.2907462495367862,0.2621343143933177,0.3661901344541445,0.29109404968414876,0.2435664996155338,0
28884,29381,29133,115.91326904296875,117.90776062011719,116.91252136230469,ACTIVE,0.38553687895880095,0.2643642602560289,0.5771208931085325,0.36503664889909,0.3356257135715523,0
29133,29630,29382,116.91252136230469,118.90701293945312,117.91177368164062,ACTIVE,0.36051968869825923,0.24453166801135415,0.5354655287276198,0.33995088022344194,0.32213067783062094,0
29382,29879,29631,117.91177368164062,119.90626525878906,118.91102600097656,ACTIVE,0.2388851790732554,0.21628365695564788,0.29806650970328546,0.22708134937776697,0.21410920025632113,0
29631,30128,29880,118.91102600097656,120.905517578125,119.9102783203125,ACTIVE,0.2963511103728782,0.30320359558233195,0.40482247782687875,0.2438289926349607,0.23354937544734136,0
29880,30377,30129,119.9102783203125,121.90476989746094,120.90953063964844,ACTIVE,0.32068309866024675,0.3200541506187315,0.39206235631366426,0.2992989785319861,0.271316909176605,0
30129,30626,30378,120.90953063964844,122.90402221679688,121.90878295898438,REST,0.2608790680575638,0.23559895046578594,0.2703173200610653,0.2815766139505247,0.25602338775287914,0
30378,30875,30627,121.90878295898438,123.90327453613281,122.90803527832031,REST,0.24562114944999427,0.21011053393202078,0.2559094984511295,0.25581511075450797,0.2606494546623189,0
30627,31124,30876,122.90803527832031,124.90252685546875,123.90728759765625,REST,0.3249688898590576,0.22112258862323664,0.2472412157802838,0.4411246568834869,0.39038709814922307,0
30876,31373,31125,123.90728759765625,125.90177917480469,124.90653991699219,REST,0.39764929990738007,0.2679582326206191,0.3061911765311246,0.5562444465900072,0.4602033438877696,0
31125,31622,31374,124.90653991699219,126.90103149414062,125.90579223632812,REST,0.3406785092989918,0.27968770454008746,0.3158870084941943,0.41920767164599915,0.34793165251568636,0
31374,31871,31623,125.90579223632812,127.90028381347656,126.90504455566406,REST,0.2111367423972596,0.22899218052437878,0.23644721774973987,0.19488964776325887,0.18421792355166094,0
31623,32120,31872,126.90504455566406,128.8995361328125,127.904296875,REST,0.2454270578535316,0.2130628677039024,0.3232562509244655,0.22546142726638235,0.21992768551937622,0
31872,32369,32121,127.904296875,129.89878845214844,128.90354919433594,ACTIVE,0.2862696465854746,0.2213861261434937,0.40555917853580614,0.2770714378902772,0.2410618437723212,0
32121,32618,32370,128.90354919433594,130.89804077148438,129.90280151367188,ACTIVE,0.38010986036959127,0.37695940226975755,0.41997609820671783,0.4130495650547656,0.3104543759471242,0
32370,32867,32619,129.90280151367188,131.8972930908203,130.9020538330078,ACTIVE,0.6297452279626424,0.5997536063142115,0.665790556694119,0.6653093940654291,0.5881273547768101,1
32619,33116,32868,130.9020538330078,132.89654541015625,131.90130615234375,ACTIVE,0.5975657820385684,0.5316003734236333,0.6715677733317202,0.6342148403191928,0.552880141079727,1
32868,33365,33117,131.90130615234375,133.8957977294922,132.9005584716797,ACTIVE,0.3235600724253088,0.2854076725821427,0.38116336895809894,0.3966901301425241,0.23097911801846946,0
33117,33614,33366,132.9005584716797,134.89505004882812,133.89981079101562,ACTIVE,0.27881178863685624,0.2869092712156913,0.30457345394392527,0.3056947318370768,0.21806969755073138,0
33366,33863,33615,133.89981079101562,135.89430236816406,134.89906311035156,ACTIVE,0.26335863755570926,0.2662754731707414,0.2701903235856595,0.2746977335634666,0.24227101990296968,0
33615,34112,33864,134.89906311035156,136.8935546875,135.8983154296875,ACTIVE,0.2556787055854718,0.2318024084646909,0.24364785836187752,0.2703338686917416,0.2769306868235771,0
33864,34361,34113,135.8983154296875,137.89280700683594,136.89756774902344,REST,0.24784068977950213,0.2470939780705311,0.24728565151816606,0.23094693877167094,0.26603619075764046,0
34113,34610,34362,136.89756774902344,138.89205932617188,137.89682006835938,REST,0.2645059765359735,0.25042821265607024,0.2656887432392406,0.2837375562724109,0.2581693939761724,0
34362,34859,34611,137.89682006835938,139.8913116455078,138.8960723876953,REST,0.30818631502460114,0.24603812900318522,0.32002978252591885,0.30944756407207946,0.35722978449722104,0
34611,35108,34860,138.8960723876953,140.89056396484375,139.89532470703125,REST,0.33530760556583217,0.22700133882252047,0.325305019667389,0.32448143680957003,0.4644426269638492,0
34860,35357,35109,139.89532470703125,141.8898162841797,140.8945770263672,REST,0.3285440676832533,0.2180035672741449,0.3202205496553511,0.32633220797590284,0.44961994582761433,0
35109,35606,35358,140.8945770263672,142.88906860351562,141.89382934570312,REST,0.2939966381573521,0.2451653943604382,0.30328018625334874,0.2726058541125472,0.3549351179030743,0
35358,35855,35607,141.89382934570312,143.88832092285156,142.89308166503906,REST,0.3153409672559473,0.3073301999609365,0.31685684358777094,0.3274260879173818,0.30975073755769994,0
35607,36104,35856,142.89308166503906,144.8875732421875,143.892333984375,REST,0.3633587420516834,0.3802432857307422,0.41283721754160413,0.367276152861908,0.2930783120724795,0
35856,36353,36105,143.892333984375,145.88682556152344,144.89158630371094,REST,0.32181940100719447,0.34596009914712,0.37468535883332243,0.2926915240261892,0.2739406220221463,0
36105,36602,36354,144.89158630371094,146.88607788085938,145.89083862304688,REST,0.3236962763129122,0.2774459479107852,0.302127312870926,0.37334949202355705,0.3418623524463805,0
36354,36851,36603,145.89083862304688,147.8853302001953,146.8900909423828,REST,1.3773925746474012,1.3220510535538805,1.461289135975267,1.3412156223626492,1.3850144866978076,1
36603,37100,36852,146.8900909423828,148.88458251953125,147.88934326171875,REST,1.3800306023417874,1.3307078822576428,1.4849524343950578,1.3252592957411122,1.3792027969733367,1
36852,37349,37101,147.88934326171875,149.8838348388672,148.8885955810547,ACTIVE,0.355997499576628,0.2864943330362771,0.4929475760675462,0.32042993822547033,0.3241181509772184,0
37101,37598,37350,148.8885955810547,150.88308715820312,149.88784790039062,ACTIVE,0.3126812129665905,0.20522905862500185,0.49228156696834446,0.25770332768637305,0.29551089858664265,0
37350,37847,37599,149.88784790039062,151.88233947753906,150.88710021972656,ACTIVE,0.3055538152873285,0.2058329410698083,0.45682014260470805,0.23120915645992207,0.32835302101487546,0
37599,38096,37848,150.88710021972656,152.881591796875,151.8863525390625,ACTIVE,0.3023040928107294,0.22772598204552602,0.4321595722941354,0.2351268914434155,0.3142039254598407,0
37848,38345,38097,151.8863525390625,153.88084411621094,152.88560485839844,ACTIVE,0.33218242137124704,0.26329902619208134,0.4170868613720682,0.29477773073128183,0.3535660671895569,0
38097,38594,38346,152.88560485839844,154.88009643554688,153.88485717773438,ACTIVE,0.34006032133236175,0.28022916375776175,0.4023347930818995,0.3171802908467957,0.3604970376429898,0
38346,38843,38595,153.88485717773438,155.8793487548828,154.8841094970703,ACTIVE,0.3708448257888114,0.35655472230786395,0.5034726022933396,0.31216345985292054,0.3111885187011214,0
38595,39092,38844,154.8841094970703,156.87860107421875,155.88336181640625,ACTIVE,0.3412619187506625,0.309817025038438,0.47092961261547245,0.276187627921028,0.3081134094277115,0
38844,39341,39093,155.88336181640625,157.8778533935547,156.8826141357422,ACTIVE,0.26554540167123775,0.17571262316858793,0.30467614446706714,0.23840236767302944,0.3433904713762664,0
39093,39590,39342,156.8826141357422,158.87710571289062,157.88186645507812,REST,0.3045189998997462,0.25026537462179577,0.29225404978832187,0.26512402968609006,0.41043254550277686,0
39342,39839,39591,157.88186645507812,159.87635803222656,158.88111877441406,REST,0.3332312645707057,0.2500796994199152,0.2904715769560206,0.33530971831847656,0.45706406358841034,0
39591,40088,39840,158.88111877441406,160.8756103515625,159.88037109375,REST,0.3118303424111575,0.22276510745278888,0.2776301741760496,0.34809872628431493,0.3988273617314764,0
39840,40337,40089,159.88037109375,161.87486267089844,160.87962341308594,REST,0.32000850961462457,0.25506544719402857,0.3133301768672056,0.35010980385659424,0.3615286105406698,0
40089,40586,40338,160.87962341308594,162.87411499023438,161.87887573242188,ACTIVE,0.3736119181365272,0.26635991953902605,0.3650992272823227,0.42265947232942863,0.4403290533953315,0
