start_sample,end_sample,center_sample,start_time_sec,end_time_sec,center_time_sec,mapped_label,aggregate_rms,Channel_1_rms,Channel_3_rms,Channel_7_rms,Channel_8_rms,top_rms_window
24153,24650,24402,96.90444087982178,98.89845848083496,97.90345573425293,ACTIVE,0.2325310843060662,0.21477654955220846,0.27082689730121673,0.21977684625748026,0.22474404411335935,0
24402,24899,24651,97.90345573425293,99.89747333526611,98.90247058868408,REST,0.27961427648712256,0.2731999948755394,0.3654835041242421,0.23111695942259752,0.24865664752611105,0
24651,25148,24900,98.90247058868408,100.89648818969727,99.90148544311523,REST,0.27999660606774823,0.24989119089860778,0.33987388568781457,0.2378607111333091,0.29236063655126154,0
24900,25397,25149,99.90148544311523,101.89550304412842,100.90050029754639,REST,0.21738838612620928,0.15645699288755888,0.1968543355787135,0.21050045475031984,0.30574176128824493,0
25149,25646,25398,100.90050029754639,102.89451789855957,101.89951515197754,REST,0.2728926902992026,0.22038927927709845,0.22874724089125628,0.31815003614626103,0.3242842048821946,0
25398,25895,25647,101.89951515197754,103.89353275299072,102.89853000640869,REST,0.32496974045281724,0.28864464860180444,0.3281502596010178,0.3673514545390236,0.315732599069423,0
25647,26144,25896,102.89853000640869,104.89254760742188,103.89754486083984,ACTIVE,0.32367296998527484,0.2861241734020745,0.40188585028495594,0.3337413173311742,0.27294053892289477,0
25896,26393,26145,103.89754486083984,105.89156246185303,104.896559715271,ACTIVE,0.2927584453741564,0.22993965035800037,0.3518676755570932,0.3291146125386093,0.26011184304292284,0
26145,26642,26394,104.896559715271,106.89057731628418,105.89557456970215,ACTIVE,0.252705813686942,0.20701804495328036,0.32362761198071327,0.27710319448523146,0.2030744033285428,0
26394,26891,26643,105.89557456970215,107.88959217071533,106.8945894241333,ACTIVE,0.2305891691183995,0.2016231785317893,0.3110459203867082,0.23194894615991615,0.17773863139518442,0
26643,27140,26892,106.8945894241333,108.88860702514648,107.89360427856445,ACTIVE,0.21810533937679963,0.18083411498137938,0.26151633390908746,0.23256993479592683,0.19750097382080486,0
26892,27389,27141,107.89360427856445,109.88762187957764,108.8926191329956,ACTIVE,0.21557425353869966,0.18517739729616145,0.2686214733913938,0.22819081344821374,0.18030733001902968,0
27141,27638,27390,108.8926191329956,110.88663673400879,109.89163398742676,ACTIVE,0.23798001111441833,0.20332168103060938,0.27792894044042765,0.2370892461762294,0.23358017681040688,0
27390,27887,27639,109.89163398742676,111.88565158843994,110.89064884185791,ACTIVE,0.2776279292514572,0.22202069663163312,0.3342979556874438,0.2872219695329807,0.2669710951537712,0
27639,28136,27888,110.89064884185791,112.8846664428711,111.88966369628906,REST,0.24075806042177206,0.1995340201846248,0.3029429456639327,0.26440732267541284,0.1961479531631178,0
27888,28385,28137,111.88966369628906,113.88368129730225,112.88867855072021,REST,0.26699119355613044,0.2571652412228025,0.33700371002555535,0.24267361216461766,0.2311222108115462,0
28137,28634,28386,112.88867855072021,114.8826961517334,113.88769340515137,REST,0.3375975932878714,0.3058744271536019,0.41717285299114615,0.2950567330311731,0.33228635997556466,0
28386,28883,28635,113.88769340515137,115.88171100616455,114.88670825958252,REST,0.3414887040503638,0.27217101716866804,0.3951953085952465,0.3369108350619887,0.36167765537555197,0
28635,29132,28884,114.88670825958252,116.8807258605957,115.88572311401367,REST,0.2923672120585144,0.20283618712154,0.3096665521260539,0.33321732040886787,0.323748788577596,0
28884,29381,29133,115.88572311401367,117.87974071502686,116.88473796844482,REST,0.2558817058851027,0.18275576302827493,0.2823811788429909,0.30041708724939614,0.2579727944197487,0
29133,29630,29382,116.88473796844482,118.87875556945801,117.88375282287598,REST,0.26011927948916064,0.2041757247231975,0.28006440498799406,0.2760637881171405,0.28017320012831043,0
29382,29879,29631,117.88375282287598,119.87777042388916,118.88276767730713,REST,0.27121015071230964,0.21128736330965578,0.2629305177238754,0.28739618266960915,0.3232265391460982,0
29631,30128,29880,118.88276767730713,120.87678527832031,119.88178253173828,REST,0.2821800436592684,0.20985384338564572,0.27890023563183713,0.28835397011315445,0.3516121255064365,0
29880,30377,30129,119.88178253173828,121.87580013275146,120.88079738616943,REST,0.33805533266069393,0.27118218450758097,0.30809726206329496,0.41300758126411974,0.35993430280778005,0
30129,30626,30378,120.88079738616943,122.87481498718262,121.87981224060059,REST,0.3440198125372581,0.28439600702203227,0.30435697980427323,0.46330480125206897,0.32402146207065774,0
30378,30875,30627,121.87981224060059,123.87382984161377,122.87882709503174,REST,0.31646623333711826,0.2643927820066131,0.3235452714129099,0.3914015163214551,0.286525363607495,0
30627,31124,30876,122.87882709503174,124.87284469604492,123.87784194946289,REST,0.3371541182217169,0.3023071875174589,0.3307322013847047,0.4280595689999845,0.28751751498471956,0
30876,31373,31125,123.87784194946289,125.87185955047607,124.87685680389404,REST,0.3513393550273524,0.3128462094837283,0.2916878541811853,0.4663563537085895,0.3344670027359064,0
31125,31622,31374,124.87685680389404,126.87087440490723,125.8758716583252,REST,0.3495274458790929,0.31625216791083016,0.27842616283524935,0.438999449685427,0.3644320030848651,0
31374,31871,31623,125.8758716583252,127.86988925933838,126.87488651275635,REST,0.31796066548257335,0.28850696620759303,0.26834714190142656,0.37194314229435593,0.343045411526918,0
31623,32120,31872,126.87488651275635,128.86890411376953,127.8739013671875,ACTIVE,0.4213874818164091,0.4897517760565418,0.46566367829120464,0.41117648610921576,0.3189579868086742,0
31872,32369,32121,127.8739013671875,129.86791896820068,128.87291622161865,ACTIVE,0.4256292110946126,0.5645487375324072,0.5024620105239032,0.38203938483378913,0.25346671148835087,0
32121,32618,32370,128.87291622161865,130.86693382263184,129.8719310760498,ACTIVE,0.28408945361803334,0.36084588557631886,0.33965631221188136,0.2610932500334067,0.17476236665052652,0
32370,32867,32619,129.8719310760498,131.865948677063,130.87094593048096,ACTIVE,0.27650938447525175,0.2800210567480916,0.32363625759541587,0.26578643247190487,0.23659379108559458,0
32619,33116,32868,130.87094593048096,132.86496353149414,131.8699607849121,ACTIVE,0.3588285665706061,0.3384893366016724,0.36610236438763916,0.35001660246272565,0.3807059628303871,0
32868,33365,33117,131.8699607849121,133.8639783859253,132.86897563934326,ACTIVE,0.33488109000291844,0.2782303054841655,0.31364389433794876,0.36735008764119975,0.38030007254835985,0
33117,33614,33366,132.86897563934326,134.86299324035645,133.8679904937744,ACTIVE,0.2636489705414976,0.19983670421216732,0.2758565862077154,0.32106064078235347,0.2578419509637541,0
33366,33863,33615,133.8679904937744,135.8620080947876,134.86700534820557,ACTIVE,0.2827515807337241,0.17202429884481163,0.30319571614322544,0.3509773110839029,0.3048089968629564,0
33615,34112,33864,134.86700534820557,136.86102294921875,135.86602020263672,ACTIVE,0.34140701013907293,0.2697003670731767,0.3510322712469402,0.31638200550233236,0.4285133967338425,0
33864,34361,34113,135.86602020263672,137.8600378036499,136.86503505706787,REST,0.3121147229079686,0.27546835754444876,0.34885160408284527,0.24317564735413688,0.3809632826504434,0
34113,34610,34362,136.86503505706787,138.85905265808105,137.86404991149902,REST,0.23717368253802973,0.16464897903682177,0.26126125400631633,0.2779983983685745,0.24478609874040624,0
34362,34859,34611,137.86404991149902,139.8580675125122,138.86306476593018,REST,0.256622612458001,0.2183137085171738,0.2597723428036719,0.2752713283270436,0.2731330701841146,0
34611,35108,34860,138.86306476593018,140.85708236694336,139.86207962036133,REST,0.39138744908583817,0.38730904801923693,0.4057398990433672,0.36139781181146935,0.41110303746927923,0
34860,35357,35109,139.86207962036133,141.8560972213745,140.86109447479248,REST,0.545630410052971,0.8053272594715103,0.4517589137819327,0.44290304339483466,0.48253242356360604,1
35109,35606,35358,140.86109447479248,142.85511207580566,141.86010932922363,ACTIVE,0.4874832396082908,0.7483961904775969,0.3590787190709504,0.3541957692166109,0.48826227966800523,1
35358,35855,35607,141.86010932922363,143.85412693023682,142.85912418365479,ACTIVE,0.4016596040161138,0.29978067433318223,0.35396463947325907,0.4115216452845741,0.5413714569734398,0
35607,36104,35856,142.85912418365479,144.85314178466797,143.85813903808594,ACTIVE,0.4082994058121695,0.3079213345876195,0.34866766679762745,0.4915404976804899,0.48506812418294143,0
35856,36353,36105,143.85813903808594,145.85215663909912,144.8571538925171,ACTIVE,0.30337924688766754,0.25029956382147617,0.28554236768997754,0.3664860081065898,0.31118904793262653,0
36105,36602,36354,144.8571538925171,146.85117149353027,145.85616874694824,ACTIVE,0.29662532870727,0.2786045011907969,0.2934522243181486,0.38375724889224516,0.23068734042788933,0
36354,36851,36603,145.85616874694824,147.85018634796143,146.8551836013794,ACTIVE,0.367637265221715,0.2738800595071533,0.299667057139818,0.45692862523533206,0.440073319004557,0
36603,37100,36852,146.8551836013794,148.84920120239258,147.85419845581055,ACTIVE,0.4009805374750904,0.24707056791284446,0.31216163295507543,0.47945113364153874,0.5652388153909029,0
36852,37349,37101,147.85419845581055,149.84821605682373,148.8532133102417,ACTIVE,0.4216616413186288,0.23803849347556705,0.30883560822518197,0.5764497218006354,0.5633227417731308,0
37101,37598,37350,148.8532133102417,150.84723091125488,149.85222816467285,ACTIVE,0.3863950573227092,0.24050994362245393,0.29778843454497333,0.5051755414477158,0.5021063096756935,0
37350,37847,37599,149.85222816467285,151.84624576568604,150.851243019104,REST,0.37039419810450724,0.2933050162260276,0.35110024122621286,0.43053643970129873,0.40663509526448977,0
37599,38096,37848,150.851243019104,152.8452606201172,151.85025787353516,REST,0.3697369294828581,0.2689930574818186,0.3353987925067608,0.439586524465441,0.43496934347741195,0
37848,38345,38097,151.85025787353516,153.84427547454834,152.8492727279663,REST,0.3629527346949979,0.19585388644404184,0.2942225228998156,0.40944644341093495,0.5522880860251993,0
38097,38594,38346,152.8492727279663,154.8432903289795,153.84828758239746,REST,0.3990737806923669,0.3028694158365476,0.36972228254730133,0.42778621307029935,0.49591721131531913,0
