family,filename,file_path,session_date,session_rank,split_role,label,segment_kind,segment_source,segment_context,segment_index,start_sample,end_sample,start_time_sec,end_time_sec,window_sec,overlap,Channel_1_mean,Channel_1_std,Channel_1_rms,Channel_1_ptp,Channel_1_var,Channel_1_energy,Channel_3_mean,Channel_3_std,Channel_3_rms,Channel_3_ptp,Channel_3_var,Channel_3_energy,Channel_7_mean,Channel_7_std,Channel_7_rms,Channel_7_ptp,Channel_7_var,Channel_7_energy,Channel_8_mean,Channel_8_std,Channel_8_rms,Channel_8_ptp,Channel_8_var,Channel_8_energy
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,LEFT,movement1,marker_1_to_2,,3,29015,29512,116.43898010253906,118.4334716796875,2.0,0.5,-0.005828430881348779,0.45578697625734027,0.45582424061511684,2.3936023207084594,0.20774176772580924,0.20777573833234791,0.0029537422531296935,0.5865934771659594,0.5866009137795039,3.083443557038272,0.344091907453651,0.34410063204694896,-0.007754060336662325,0.5106611218023537,0.5107199886162112,3.146658250792212,0.2607747813204383,0.2608349067721429,-0.029322676767491784,0.581117383455021,0.5818567115075847,3.029895628700313,0.3376974133536099,0.33855723272642063
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,LEFT,movement1,marker_1_to_2,,3,29264,29761,117.438232421875,119.43272399902344,2.0,0.5,-0.0020533504664000924,0.4844007562207844,0.4844051082259617,2.3936023207084594,0.2346440926272678,0.23464830887540566,-0.020815838994581237,0.665704624579586,0.6660299890693331,3.1512452651402194,0.4431626471866476,0.4435959463396959,-0.003776354294188599,0.5051175407095756,0.5051316568818915,3.146658250792212,0.2551437299324898,0.255157990784245,0.025368700073501543,0.5678774154876672,0.56844377907087,3.029895628700313,0.3224847590209527,0.32312832996437196
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,LEFT,movement1,marker_1_to_2,,3,29513,30010,118.43748474121094,120.43197631835938,2.0,0.5,-0.00996072802837767,0.38452362971557025,0.38465261979153637,1.7742935852266868,0.14785842180963696,0.14795763791249222,-0.03960587874266235,0.57421894049323,0.5755831975067949,2.6900776530422807,0.32972739162116754,0.331296017252146,-0.019473338380501286,0.41343861790849423,0.4138969698919858,1.8695432350389778,0.1709314907780859,0.1713107016857674,-0.022971020276755152,0.4695797105840858,0.470141225978736,1.968356729957575,0.2205051045922338,0.22103277236478888
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,LEFT,movement1,marker_1_to_2,,3,29762,30259,119.43673706054688,121.43122863769531,2.0,0.5,0.007916833248463763,0.3835403959196358,0.38362209471154674,1.7568672485853216,0.14710323530219097,0.14716591155087494,0.04044518248590523,0.5461579420239384,0.5476534583312168,2.3096551716230698,0.2982884976358237,0.29992431042214185,0.010983715869448503,0.44144405037738743,0.4415806739746364,1.9328636142392703,0.19487284961359336,0.19499349162789412,-0.012889265345557947,0.5072698941076944,0.5074336199240052,2.612158655743073,0.25732274546803147,0.2574888786291797
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,LEFT,movement1,marker_1_to_2,,3,30011,30508,120.43598937988281,122.43048095703125,2.0,0.5,-0.0003140934148759153,0.35407315174790566,0.35407329106184887,1.7568672485853216,0.12536779678869545,0.12536789544336874,0.007788079873256437,0.5041314982363966,0.5041916517577281,2.101065057167941,0.2541485675140739,0.25420922170218613,0.0034973010088564004,0.41639117602333725,0.416405862812286,2.231156274045644,0.1733816114700978,0.17339384258444435,0.017368402669165985,0.5736013929712027,0.5738642865955176,3.4536960789778366,0.3290185580185041,0.32932021942978235
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,4,30709,31206,123.23710632324219,125.23159790039062,2.0,0.5,-0.015237047845133722,0.3727047483861567,0.37301608155228816,2.3331044174151234,0.13890882946958838,0.13914099709662328,0.03387506463304353,0.4975681874412372,0.4987199827131965,2.9892538567716294,0.24757410115355816,0.248721621157451,0.010603200445443222,0.3832092355351252,0.38335589999255426,2.196840606673785,0.14684931819941505,0.14696174605910128,-0.019701479605313602,0.4179542741747467,0.41841835953932266,2.0888861361872277,0.17468577530093932,0.1750739235995779
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,4,30958,31455,124.23635864257812,126.23085021972656,2.0,0.5,0.018554464509657944,0.2615736864994863,0.26223093185620133,1.542897388810366,0.06842079346893155,0.0687650616221717,0.031672801151133134,0.325206484526899,0.3267451972272942,1.6304737107501732,0.10575925757834419,0.1067624239111034,0.02434382951097084,0.3643898308687925,0.36520209593572495,1.9492634255969348,0.13277994884058722,0.13337257087584645,0.012564054686381096,0.3346405253819015,0.3348763005917818,1.586855418728852,0.11198428122787504,0.11214213669803741
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,4,31207,31704,125.23561096191406,127.2301025390625,2.0,0.5,-0.0025549331251608497,0.2804182442202422,0.28042988317017403,1.6525975833201825,0.07863439169156339,0.07864091937483744,-0.030947037450264194,0.3486714647317508,0.35004215381169823,2.0180653219082005,0.12157179031818455,0.1225295094451326,-0.02710783268512487,0.35792176027182504,0.35894682206277645,2.019808385688874,0.1281079864760818,0.1288428210689665,0.01773026453702022,0.3506531832975539,0.3511011495812291,1.8157993818367344,0.12295765495670793,0.12327201723726063
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,4,31456,31953,126.23486328125,128.22935485839844,2.0,0.5,-0.009251851778353377,0.25725426998493744,0.2574205822905614,1.4990633161930718,0.06617975942548308,0.06626535618681172,-0.015449335313725984,0.3473761979156772,0.347719577878479,2.0180653219082005,0.12067022287835172,0.12090890483998765,-0.015533510992545308,0.2993268874345281,0.2997296707117902,1.5464798267221713,0.08959658554124265,0.08983787550499818,-0.0056456881131976494,0.41448224368414793,0.4145206920332409,2.0539608176238637,0.1717955303294454,0.17182740412371691
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement1_to_movement2,4,31705,32202,127.23411560058594,129.22860717773438,2.0,0.5,0.0028528726978166133,0.30541540360242075,0.3054287275949325,1.6295546407418726,0.09327856875762955,0.0932867076402595,0.01335261777770978,0.37469347682140497,0.3749313190092691,2.2420889552603893,0.14039520157251273,0.14057349397403032,0.005682955231563008,0.358456387512349,0.3585014333703106,2.2023749098235705,0.1284909817484033,0.12852327772856725,-0.031157041672465823,0.41180143717597456,0.41297843152636665,2.0539608176238637,0.16958042366019813,0.1705511849059779
