filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-2-27-26-(01).csv,train,58,215.23679494857788,215.43738842010498,0.2005934715270996,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,59,215.90276527404785,216.13946557044983,0.23670029640197754,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,60,216.77334094047546,216.84154272079468,0.06820178031921387,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,61,217.49547743797302,217.54361987113953,0.048142433166503906,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,62,218.22162580490112,218.34599375724792,0.12436795234680176,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,63,218.90364360809326,219.04807090759277,0.14442729949951172,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,64,219.62578010559082,219.85044479370117,0.22466468811035156,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,66,252.12593436241153,252.2462904453278,0.12035608291625977,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,67,252.76783347129825,252.8480708599091,0.08023738861083984,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,68,253.42578005790713,253.55014801025393,0.12436795234680176,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,69,254.05965542793277,254.15192842483523,0.09227299690246582,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,70,254.61329340934756,254.75370883941653,0.14041543006896973,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,73,256.65132308006287,256.85994029045105,0.2086172103881836,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,75,258.0755367279053,258.26409459114075,0.18855786323547363,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,76,258.73348331451416,258.86587500572205,0.13239169120788574,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,77,259.5278334617615,259.66824889183044,0.14041543006896973,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,79,291.8795485496521,291.9637978076935,0.08424925804138184,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,80,292.6939580440521,292.7661716938019,0.07221364974975586,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,81,293.30777406692505,293.5685455799103,0.2607715129852295,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,82,294.18637347221375,294.2706227302551,0.08424925804138184,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,84,295.6707651615143,295.7750737667084,0.1043086051940918,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,85,296.3888897895813,296.5774476528168,0.18855786323547363,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,86,297.13108563423157,297.4801182746887,0.3490326404571533,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,90,334.2007591724396,334.2890202999115,0.08826112747192383,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,91,335.01115679740906,335.0913941860199,0.08023738861083984,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,100,342.1161775588989,342.21246242523193,0.09628486633300781,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,101,342.9265751838684,343.01483631134033,0.08826112747192383,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,103,375.53906178474426,375.611275434494,0.07221364974975586,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,104,376.25317454338074,376.31335258483887,0.06017804145812988,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,115,399.875061750412,400.1839756965637,0.3089139461517334,HOLD,hold_marker_edges,binary_crossing
HR-2-27-26-(01).csv,train,116,414.24958992004395,414.32581543922424,0.07622551918029785,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,118,415.6376967430115,415.72996973991394,0.09227299690246582,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,124,419.8341121673584,419.94243264198303,0.10832047462463379,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,127,421.9443554878235,422.1489608287811,0.2046053409576416,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,129,454.4645690917969,454.5448064804077,0.08023738861083984,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,130,455.0783851146698,455.146586894989,0.06820178031921387,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,131,455.80854535102844,455.84866404533386,0.04011869430541992,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,132,456.4624800682068,456.5507411956787,0.08826112747192383,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,133,457.16455721855164,457.25281834602356,0.08826112747192383,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,135,458.58877086639404,458.65697264671326,0.06820178031921387,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,137,460.01298451423645,460.06112694740295,0.048142433166503906,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,138,460.7270972728729,460.86350083351135,0.13640356063842773,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,139,461.4291744232178,461.46528124809265,0.03610682487487793,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,140,462.19142961502075,462.3679518699646,0.17652225494384766,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,142,479.54276490211487,479.81958389282227,0.27681899070739746,HOLD,hold_marker_edges,binary_crossing
HR-2-27-26-(01).csv,train,143,494.8681061267853,494.9643909931183,0.09628486633300781,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,144,495.4738984107971,495.5661714076996,0.09227299690246582,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,145,496.10777378082275,496.26824855804443,0.1604747772216797,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,146,496.6654236316681,496.87002897262573,0.2046053409576416,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,147,497.3273820877075,497.47180938720703,0.14442729949951172,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,149,498.59112095832825,498.67537021636963,0.08424925804138184,REPEATED,repeated_peaks,binary_crossing
HR-2-27-26-(01).csv,train,152,500.44059276580816,500.58100819587713,0.14041543006896973,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,1,60.10362243652344,60.1959228515625,0.0923004150390625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,2,60.59722900390625,60.69755554199219,0.1003265380859375,REPEATED,repeated_peaks,binary_crossing
