family,dataset_condition,task_type,feature_mode,with_asymmetry,effective_asymmetry_feature_count,model_name,train_files,test_file,selected_channels,excluded_channels,window_sec,overlap,feature_count,train_window_count,test_window_count,accuracy,macro_f1,confusion_matrix_csv
left_right,clean_sessions,2_class,spectral_only,True,30,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,42,164,274,0.5474452554744526,0.5138785554856063,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_2_class_spectral_only_with_asym_RandomForest.csv
left_right,clean_sessions,2_class,combined,True,30,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,78,164,274,0.5656934306569343,0.5118496893480051,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_2_class_combined_with_asym_RandomForest.csv
left_right,all_sessions,3_class,combined,True,12,RandomForest,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,44,1824,685,0.6773722627737226,0.5021598742046758,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_combined_with_asym_RandomForest.csv
left_right,clean_sessions,2_class,combined,False,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,48,164,274,0.551094890510949,0.4981460799642618,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_2_class_combined_no_asym_RandomForest.csv
left_right,all_sessions,2_class,spectral_only,False,0,LogisticRegression,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,8,544,274,0.4708029197080292,0.4676760233134588,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_2_class_spectral_only_no_asym_LogisticRegression.csv
left_right,all_sessions,2_class,spectral_only,True,12,LogisticRegression,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,20,544,274,0.4708029197080292,0.46636042497750196,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_2_class_spectral_only_with_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,spectral_only,False,0,LDA,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,12,396,685,0.6291970802919709,0.45845149262849466,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_spectral_only_no_asym_LDA.csv
left_right,clean_sessions,2_class,time_only,False,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,164,274,0.4927007299270073,0.426648802444789,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_2_class_time_only_no_asym_RandomForest.csv
left_right,clean_sessions,2_class,time_only,True,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,164,274,0.4927007299270073,0.426648802444789,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_2_class_time_only_with_asym_RandomForest.csv
left_right,all_sessions,2_class,spectral_only,False,0,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,8,544,274,0.43795620437956206,0.41345565749235474,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_2_class_spectral_only_no_asym_LDA.csv
left_right,all_sessions,2_class,spectral_only,True,12,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,20,544,274,0.43795620437956206,0.41345565749235474,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_2_class_spectral_only_with_asym_LDA.csv
left_right,clean_sessions,3_class,spectral_only,True,30,LDA,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,42,396,685,0.5854014598540146,0.4115587421821513,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_spectral_only_with_asym_LDA.csv
left_right,all_sessions,3_class,spectral_only,True,12,RandomForest,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,20,1824,685,0.6277372262773723,0.4001486143893697,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_spectral_only_with_asym_RandomForest.csv
left_right,clean_sessions,3_class,combined,True,30,LogisticRegression,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,78,396,685,0.5094890510948905,0.38977181955688467,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_combined_with_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,spectral_only,False,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,12,396,685,0.6087591240875913,0.3834564245061119,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_spectral_only_no_asym_RandomForest.csv
left_right,all_sessions,3_class,spectral_only,False,0,RandomForest,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,8,1824,685,0.6160583941605839,0.38070977779035275,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_spectral_only_no_asym_RandomForest.csv
left_right,clean_sessions,3_class,combined,True,30,LDA,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,78,396,685,0.5678832116788322,0.3748348743740449,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_combined_with_asym_LDA.csv
left_right,clean_sessions,3_class,spectral_only,True,30,LogisticRegression,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,42,396,685,0.45255474452554745,0.37049691303408183,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_spectral_only_with_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,combined,False,0,LDA,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,48,396,685,0.5766423357664233,0.36605762658394236,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_combined_no_asym_LDA.csv
left_right,clean_sessions,3_class,time_only,False,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,396,685,0.5576642335766423,0.3650284900284901,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_time_only_no_asym_RandomForest.csv
left_right,clean_sessions,3_class,time_only,True,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,396,685,0.5576642335766423,0.3650284900284901,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_time_only_with_asym_RandomForest.csv
left_right,clean_sessions,3_class,combined,False,0,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,48,396,685,0.6102189781021898,0.36320810606020043,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_combined_no_asym_RandomForest.csv
left_right,clean_sessions,3_class,time_only,False,0,LDA,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,396,685,0.5386861313868613,0.36262859925848634,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_time_only_no_asym_LDA.csv
left_right,clean_sessions,3_class,time_only,True,0,LDA,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,396,685,0.5386861313868613,0.36262859925848634,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_time_only_with_asym_LDA.csv
left_right,clean_sessions,3_class,spectral_only,False,0,LogisticRegression,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,12,396,685,0.42627737226277373,0.3577555160888495,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_spectral_only_no_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,time_only,False,0,LogisticRegression,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,396,685,0.46131386861313867,0.35329197790356853,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_time_only_no_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,time_only,True,0,LogisticRegression,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,36,396,685,0.46131386861313867,0.35329197790356853,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_time_only_with_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,combined,False,0,LogisticRegression,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,48,396,685,0.46277372262773725,0.347575969313406,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_combined_no_asym_LogisticRegression.csv
left_right,clean_sessions,3_class,spectral_only,True,30,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,42,396,685,0.583941605839416,0.2878935169300914,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_spectral_only_with_asym_RandomForest.csv
left_right,clean_sessions,3_class,combined,True,30,RandomForest,LR-2-27-26-(01).csv,LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_4, Channel_6, Channel_7, Channel_8",Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000),2.0,0.5,78,396,685,0.5883211678832116,0.2643023375553496,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_clean_sessions_3_class_combined_with_asym_RandomForest.csv
left_right,all_sessions,3_class,time_only,False,0,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,24,1824,685,0.6,0.25,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_time_only_no_asym_LDA.csv
left_right,all_sessions,3_class,time_only,True,0,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,24,1824,685,0.6,0.25,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_time_only_with_asym_LDA.csv
left_right,all_sessions,3_class,spectral_only,False,0,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,8,1824,685,0.6,0.25,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_spectral_only_no_asym_LDA.csv
left_right,all_sessions,3_class,spectral_only,True,12,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,20,1824,685,0.6,0.25,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_spectral_only_with_asym_LDA.csv
left_right,all_sessions,3_class,combined,False,0,LDA,"LR-2-27-26-(01).csv, LR-3-8-26-(02).csv, LR-3-8-26-(03).csv",LR-3-15-26-(04).csv,"Channel_1, Channel_3, Channel_7, Channel_8","Channel_2: unsafe in training sessions: LR-2-27-26-(01).csv (rail fraction 0.1460), LR-3-8-26-(02).csv (rail fraction 0.9271), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_4: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.0604) | Channel_5: unsafe in training sessions: LR-2-27-26-(01).csv (dominant exact value fraction 1.0000; rail fraction 1.0000), LR-3-8-26-(02).csv (rail fraction 0.9715), LR-3-8-26-(03).csv (dominant exact value fraction 1.0000; rail fraction 1.0000) | Channel_6: unsafe in training sessions: LR-3-8-26-(02).csv (rail fraction 0.1665)",2.0,0.5,32,1824,685,0.6,0.25,/Users/yanivnaggar/Desktop/Spring 2026/IS/BCI-project/analysis/outputs/confusion_left_right_feature_grid_all_sessions_3_class_combined_no_asym_LDA.csv
