strategy_name,trigger_config,trigger_config_name,train_weighted_precision,train_weighted_recall,train_weighted_event_f1,train_total_references,train_total_clicks,train_total_extra_clicks,test_weighted_precision,test_weighted_recall,test_weighted_event_f1,test_total_references,test_total_clicks,test_total_extra_clicks,test_median_lag_ms
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.8, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.5, 'cooldown_ms': 300, 'minimum_separation_ms': 300, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p80_on0p45_ac0p55_re0p50_sm1_cd300_rise0p00,0.7619825708061001,0.5119047619047619,0.6120837878068378,252,170,41,0.7931034482758621,0.7419354838709677,0.7666666666666667,124,116,24,132.4310302734375
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.8, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.5, 'cooldown_ms': 450, 'minimum_separation_ms': 450, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p80_on0p45_ac0p55_re0p50_sm1_cd450_rise0p00,0.7601621909128494,0.5079365079365079,0.6087430968383348,252,169,41,0.7894736842105263,0.7258064516129032,0.7563025210084033,124,114,24,132.4310302734375
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.8, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.5, 'cooldown_ms': 600, 'minimum_separation_ms': 600, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p80_on0p45_ac0p55_re0p50_sm1_cd600_rise0p00,0.7551989069874729,0.4880952380952381,0.5929489967780592,252,163,40,0.7830188679245284,0.6693548387096774,0.7217391304347825,124,106,23,136.444091796875
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.8, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.5, 'cooldown_ms': 300, 'minimum_separation_ms': 300, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p80_on0p45_ac0p55_re0p50_sm3_cd300_rise0p00,0.6544469639707734,0.21825396825396826,0.3268140799638613,252,85,30,0.7543859649122807,0.3467741935483871,0.47513812154696133,124,57,14,280.914306640625
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.8, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.5, 'cooldown_ms': 450, 'minimum_separation_ms': 450, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p80_on0p45_ac0p55_re0p50_sm3_cd450_rise0p00,0.6544469639707734,0.21825396825396826,0.3268140799638613,252,85,30,0.7543859649122807,0.3467741935483871,0.47513812154696133,124,57,14,280.914306640625
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.8, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.5, 'cooldown_ms': 600, 'minimum_separation_ms': 600, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p80_on0p45_ac0p55_re0p50_sm3_cd600_rise0p00,0.6544469639707734,0.21825396825396826,0.3268140799638613,252,85,30,0.7543859649122807,0.3467741935483871,0.47513812154696133,124,57,14,280.914306640625
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 300, 'minimum_separation_ms': 300, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p70_on0p45_ac0p55_re0p40_sm1_cd300_rise0p00,0.6703014539148993,0.1746031746031746,0.2740124912899782,252,69,25,0.6551724137931034,0.1532258064516129,0.24836601307189546,124,29,10,92.3004150390625
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 450, 'minimum_separation_ms': 450, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p70_on0p45_ac0p55_re0p40_sm1_cd450_rise0p00,0.6703014539148993,0.1746031746031746,0.2740124912899782,252,69,25,0.6551724137931034,0.1532258064516129,0.24836601307189546,124,29,10,92.3004150390625
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 600, 'minimum_separation_ms': 600, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p70_on0p45_ac0p55_re0p40_sm1_cd600_rise0p00,0.6703014539148993,0.1746031746031746,0.2740124912899782,252,69,25,0.6551724137931034,0.1532258064516129,0.24836601307189546,124,29,10,92.3004150390625
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 300, 'minimum_separation_ms': 300, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p70_on0p45_ac0p55_re0p40_sm3_cd300_rise0p00,0.6316420361247947,0.13095238095238096,0.21367380699177935,252,54,21,0.47619047619047616,0.08064516129032258,0.1379310344827586,124,21,11,184.600830078125
