mode,source_name,timestamp_sec,action,source,accepted,confidence,jaw_confidence,left_confidence,right_confidence,notes
REPLAY,HR-3-15-26-(03).csv,134.2930908203125,hold_end,jaw_hold,True,0.25536632421179645,0.3763945743265883,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,138.79574584960938,click,jaw_trigger,True,0.7621230655055412,0.7621230655055412,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,139.3455352783203,click,jaw_trigger,True,0.6698067280539501,0.6698067280539501,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,139.9434814453125,click,jaw_trigger,True,0.78177676713955,0.78177676713955,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,140.4451141357422,click,jaw_trigger,True,0.8307942242001598,0.8307942242001598,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,141.195556640625,click,jaw_trigger,True,0.7171704551044992,0.7171704551044992,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,141.7935028076172,click,jaw_trigger,True,0.7772287204710764,0.7772287204710764,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,142.44361877441406,click,jaw_trigger,True,0.796427464359755,0.796427464359755,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,143.09373474121094,click,jaw_trigger,True,0.7480945089492502,0.7480945089492502,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,143.4950408935547,hold_start,jaw_hold,True,0.00965341467484408,0.7178941526294613,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,144.3939666748047,hold_end,jaw_hold,True,0.270661492630083,0.4447816050387532,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,144.49429321289062,click,jaw_trigger,True,0.7014891233474361,0.7014891233474361,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,145.1444091796875,click,jaw_trigger,True,0.6731429868131562,0.6731429868131562,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,145.49354553222656,hold_start,jaw_hold,True,0.019711329513377198,0.8225366820817368,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,146.29214477539062,hold_end,jaw_hold,True,0.23036459642163915,0.45685340561195875,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,146.44464111328125,click,jaw_trigger,True,0.6518947603436804,0.6518947603436804,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,146.845947265625,hold_start,jaw_hold,True,0.16330078965779654,0.9554219915429896,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,148.3428192138672,hold_end,jaw_hold,True,0.32062552176657727,0.5151459061315917,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,163.54429626464844,click,jaw_trigger,True,0.7283079440411486,0.7283079440411486,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,163.9456024169922,hold_start,jaw_hold,True,0.47479952576104406,0.8922928873556046,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,172.39309692382812,hold_end,jaw_hold,True,0.26051266229374265,0.38921632120744754,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,177.39337158203125,click,jaw_trigger,True,0.6950205730038701,0.6950205730038701,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,178.14381408691406,click,jaw_trigger,True,0.6741334046758367,0.6741334046758367,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,178.7457733154297,click,jaw_trigger,True,0.7672600197799728,0.7672600197799728,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,179.39588928222656,click,jaw_trigger,True,0.7128501256277167,0.7128501256277167,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,179.9456787109375,click,jaw_trigger,True,0.8326546482131949,0.8326546482131949,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,180.49546813964844,click,jaw_trigger,True,0.7455170425901361,0.7455170425901361,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,181.04525756835938,click,jaw_trigger,True,0.8338561473827109,0.8338561473827109,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,181.64320373535156,click,jaw_trigger,True,0.7860088752160634,0.7860088752160634,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,182.14483642578125,click,jaw_trigger,True,0.6676608185620567,0.6676608185620567,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,182.74278259277344,click,jaw_trigger,True,0.6607955516700393,0.6607955516700393,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,183.24441528320312,click,jaw_trigger,True,0.6914290676196044,0.6914290676196044,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,183.8423614501953,click,jaw_trigger,True,0.7579194376788119,0.7579194376788119,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,184.29583740234375,click,jaw_trigger,True,0.7033978152805056,0.7033978152805056,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,184.74530029296875,hold_start,jaw_hold,True,0.13345593241514958,0.7857176582375012,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,186.74380493164062,hold_end,jaw_hold,True,0.25609506581474234,0.49628946180292977,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,202.24224853515625,click,jaw_trigger,True,0.838160967528043,0.838160967528043,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,202.6957244873047,hold_start,jaw_hold,True,0.9648179717529198,0.9023272529676026,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,211.29571533203125,hold_end,jaw_hold,True,0.2684801632773988,0.44192991326470554,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,216.9942626953125,click,jaw_trigger,True,0.8029126222227344,0.8029126222227344,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,217.64437866210938,click,jaw_trigger,True,0.7294107753887713,0.7294107753887713,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,218.29449462890625,click,jaw_trigger,True,0.8523094323228078,0.8523094323228078,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,218.89244079589844,click,jaw_trigger,True,0.8088113080700098,0.8088113080700098,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,219.39407348632812,click,jaw_trigger,True,0.6755125698568645,0.6755125698568645,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,219.9920196533203,click,jaw_trigger,True,0.7850265898015661,0.7850265898015661,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,220.5458221435547,click,jaw_trigger,True,0.752982156959039,0.752982156959039,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,221.19593811035156,click,jaw_trigger,True,0.710416293077054,0.710416293077054,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,221.6935577392578,click,jaw_trigger,True,0.728484402158561,0.728484402158561,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,222.24334716796875,click,jaw_trigger,True,0.6694967951105876,0.6694967951105876,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,222.84530639648438,click,jaw_trigger,True,0.7110265783747305,0.7110265783747305,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,223.5435791015625,click,jaw_trigger,True,0.7612341614173918,0.7612341614173918,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,224.14553833007812,click,jaw_trigger,True,0.7370297289849777,0.7370297289849777,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,224.7434844970703,click,jaw_trigger,True,0.6703037594524054,0.6703037594524054,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,241.14486694335938,click,jaw_trigger,True,0.7092980980580985,0.7092980980580985,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,241.64248657226562,hold_start,jaw_hold,True,0.9517675799810017,0.9196304202084297,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,249.99366760253906,hold_end,jaw_hold,True,0.2498172868009694,0.38048052214691785,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,255.2427520751953,click,jaw_trigger,True,0.9103104005437409,0.9103104005437409,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,255.6922149658203,hold_start,jaw_hold,True,0.0152574215943281,0.9490592466900934,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,257.04461669921875,hold_end,jaw_hold,True,0.31233671651147127,0.38804893614100633,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,257.2452697753906,click,jaw_trigger,True,0.8501742380164796,0.8501742380164796,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,257.6947326660156,hold_start,jaw_hold,True,0.02513520328083077,0.7461664017311003,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,257.99571228027344,hold_end,jaw_hold,True,0.26527150543162253,0.42358523642426493,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,258.1923522949219,click,jaw_trigger,True,0.8704290220768337,0.8704290220768337,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,258.5455017089844,hold_start,jaw_hold,True,0.9177782981158223,0.9768712431344551,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,258.9427947998047,hold_end,jaw_hold,True,0.30441315980725914,0.46912050531959026,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,259.14344787597656,click,jaw_trigger,True,0.7043060110678587,0.7043060110678587,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,259.4925842285156,hold_start,jaw_hold,True,0.9191355709576922,0.9832483065089608,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,263.9430694580078,hold_end,jaw_hold,True,0.25467361832858154,0.3836083333837478,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,279.79466247558594,click,jaw_trigger,True,0.8218944083122817,0.8218944083122817,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,280.1959686279297,hold_start,jaw_hold,True,0.5187050448648503,0.9664722742095414,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,288.04551696777344,hold_end,jaw_hold,True,0.2300070475007597,0.3853938200716731,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,292.8451385498047,click,jaw_trigger,True,0.869246475566078,0.869246475566078,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,293.69590759277344,click,jaw_trigger,True,0.7648310672158504,0.7648310672158504,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,293.9928741455078,hold_start,jaw_hold,True,0.12358646418142748,0.7921367415129397,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,294.2938537597656,hold_end,jaw_hold,True,0.2861182134255193,0.4087678321179379,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,294.4945068359375,click,jaw_trigger,True,0.6740372273754422,0.6740372273754422,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,295.34527587890625,click,jaw_trigger,True,0.8649767470236825,0.8649767470236825,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,296.19203186035156,click,jaw_trigger,True,0.7850792451543452,0.7850792451543452,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,296.39268493652344,hold_start,jaw_hold,True,0.9386278424882262,0.913472232174247,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,298.443359375,hold_end,jaw_hold,True,0.2423064134658842,0.3958040318122258,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,298.6440124511719,click,jaw_trigger,True,0.7588116147223953,0.7588116147223953,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,299.44261169433594,click,jaw_trigger,True,0.6608953361870027,0.6608953361870027,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,299.74359130859375,hold_start,jaw_hold,True,0.515854740800507,0.8551833751050351,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,301.39295959472656,hold_end,jaw_hold,True,0.24383128762717965,0.37477524437990206,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,316.5422668457031,click,jaw_trigger,True,0.7748339237655815,0.7748339237655815,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,316.99574279785156,hold_start,jaw_hold,True,0.5465536714487849,0.9608843289003841,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,324.7449645996094,hold_end,jaw_hold,True,0.1582471474160135,0.3447082840653337,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,329.6930694580078,click,jaw_trigger,True,0.8131028746770494,0.8131028746770494,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,330.3431854248047,click,jaw_trigger,True,0.7158225826447671,0.7158225826447671,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,330.9451446533203,click,jaw_trigger,True,0.6653352536573873,0.6653352536573873,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,331.5952606201172,click,jaw_trigger,True,0.7905595931274074,0.7905595931274074,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,332.1932067871094,click,jaw_trigger,True,0.6727827417811314,0.6727827417811314,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,332.795166015625,click,jaw_trigger,True,0.6710109769412615,0.6710109769412615,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,333.4934387207031,click,jaw_trigger,True,0.8194758616884963,0.8194758616884963,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,334.09539794921875,click,jaw_trigger,True,0.6844686619283376,0.6844686619283376,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,334.7455139160156,click,jaw_trigger,True,0.71113426442774,0.71113426442774,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,335.44378662109375,click,jaw_trigger,True,0.7110942555700789,0.7110942555700789,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,336.0457458496094,click,jaw_trigger,True,0.6857996123058436,0.6857996123058436,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,336.69586181640625,click,jaw_trigger,True,0.6994187901438786,0.6994187901438786,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,337.6429443359375,hold_start,jaw_hold,True,0.08931254753309154,0.7978401518366803,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,338.5940399169922,hold_end,jaw_hold,True,0.29450779284970463,0.39236850971488024,0.0,0.0,released
