run_time_sec,event_type,target_id,lane,score,details
61.94561767578125,click_miss,,3,41,
62.242584228515625,target_spawn,50,3,41,
62.54356384277344,click_hit,50,3,43,
63.14552307128906,click_miss,,3,43,
63.29400634765625,target_spawn,51,3,43,
63.74346923828125,click_hit,51,3,45,
64.24510192871094,target_spawn,52,3,45,
64.34542846679688,click_hit,52,3,47,
64.89521789550781,click_miss,,3,47,
65.19218444824219,target_spawn,53,6,47,
65.44500732421875,click_miss,,3,47,
66.44425964355469,target_spawn,54,3,47,
66.59274291992188,click_hit,54,3,49,
67.39535522460938,click_miss,,3,49,
67.6441650390625,target_spawn,55,4,49,
68.14579772949219,click_miss,,3,49,
68.59526062011719,target_miss,53,6,49,
68.64341735839844,target_spawn,56,3,49,
69.49418640136719,target_spawn,57,3,49,
70.59376525878906,target_spawn,58,0,49,
70.84257507324219,target_miss,55,4,49,
71.64518737792969,tracked_catch,56,3,50,
72.24313354492188,target_spawn,59,3,50,
72.54411315917969,tracked_catch,57,3,51,
73.2945556640625,target_spawn,60,1,51,
73.7440185546875,target_miss,58,0,51,
74.49446105957031,target_spawn,61,3,51,
75.24490356445312,tracked_catch,59,3,52,
75.69436645507812,target_spawn,62,0,52,
76.7939453125,target_miss,60,1,52,
77.19525146484375,target_spawn,63,3,52,
77.64471435546875,tracked_catch,61,3,53,
78.84461975097656,target_spawn,64,0,53,
78.99310302734375,target_miss,62,0,53,
80.34550476074219,target_spawn,65,3,53,
80.44583129882812,tracked_catch,63,3,54,
81.29258728027344,target_spawn,66,3,54,
81.84237670898438,target_miss,64,0,54,
82.39216613769531,target_spawn,67,2,54,
83.29510498046875,tracked_catch,65,3,55,
83.84489440917969,target_spawn,68,3,55,
84.54316711425781,tracked_catch,66,3,56,
84.94447326660156,click_hit,68,3,58,
85.24545288085938,hold_start,,3,58,
85.24545288085938,target_spawn,69,5,58,
85.39393615722656,target_miss,67,2,58,
86.14437866210938,target_spawn,70,3,58,
86.94297790527344,hold_capture,70,3,59,
87.44461059570312,target_spawn,71,3,59,
88.24320983886719,target_spawn,72,3,59,
88.29537963867188,hold_capture,71,3,60,
